id	name	name_en	name_zh-CN	name_zh-TW	description	description_en	description_zh-CN	description_zh-TW
610067	物攻UP	P. ATK Up	物攻提升	物攻上升	物攻+{value}%(上限30%)	Boosts P. ATK by {value}%. (MAX 30%)	物攻+{value}%（上限30%）。	物攻+{value}%（上限30%）。
610073	被弾時味方全員HP回復	All Allies HP Recovery When Hit	受到攻击时恢复我方全体HP	被擊中時回復我方全體HP	攻撃を受けた時、味方全員のHPを{value}%回復	When hit by an attack, restores all allies' HP by {value}%.	受到攻击时，我方全体HP恢复{value}%。	受到攻擊時，回復我方全體HP{value}%。
610074	ぬくもりデュプリケイト	Duplicate Warmth	复制温暖	複製溫暖	HP回復を受けた時、自身に「受けるダメージ-{value}%」を付与(上限20%)	Reduces own damage received by {value}% when receiving HP recovery. (MAX 20%)	HP得到恢复时，赋予自身“所受伤害-{value}%”（上限20%）。	獲得HP回復時，賦予自身「所受傷害-{value}%」（上限20%）。
610075	被ダメージDOWN	Received Damage Down	所受伤害下降	所受傷害下降	受けるダメージ-{value}%(上限20%)	Reduces damage received by {value}%. (MAX 20%)	所受伤害-{value}%（上限20%）。	所受傷害-{value}%（上限20%）。
610076	与ダメージUP	Dealt Damage Up	造成伤害提升	給予傷害上升	スキルダメージ+{value}%(上限80%)	Boosts skill damage by {value}%. (MAX 80%)	技能伤害+{value}%（上限80%）。	技能傷害+{value}%（上限80%）。
610077	ブレイクダメージDOWN	Stun Damage Down	破防伤害下降	破防傷害下降	ブレイクダメージ-{value}%(上限80%)	Reduces stun damage by {value}%. (MAX 80%)	破防伤害-{value}%（上限80%）。	破防傷害-{value}%（上限80%）。
610078	与ダメージUP	Dealt Damage Up	造成伤害提升	給予傷害上升	スキルダメージ+{value}%(上限40%)	Boosts skill damage by {value}%. (MAX 40%)	技能伤害+{value}%（上限40%）。	技能傷害+{value}%（上限40%）。
610079	戦姫開花	Battle Maiden Bloom	战姬开花	戰姬開花	戦姫開花のLvに応じて「ブルームアクセル」でボーナスを獲得する	Bloom Accel grants bonuses depending on the level of Battle Maiden Bloom.	根据战姬开花的Lv.，在“加速绽放”中获得奖励。	根據戰姬開花的Lv，使「光暈加速」獲得獎勵。
610085	クリティカル率UP	Critical Rate Up	暴击率提升	重擊率上升	クリティカル確率+{value}%(上限100%)	Boosts critical rate by {value}%. (MAX 100%)	暴击率+{value}%（上限100%）。	重擊機率+{value}%（上限100%）。
610086	クリティカルダメージUP	Critical Damage Up	暴击伤害提升	重擊傷害上升	クリティカルダメージ+{value}%(上限50%)	Boosts critical damage by {value}%. (MAX 50%)	暴击伤害+{value}%（上限50%）。	重擊傷害+{value}%（上限50%）。
610087	受けるクリティカルダメージUP	Critical Damage Received Up	所受暴击伤害提升	所受重擊傷害上升	クリティカル攻撃を受けた時、クリティカルダメージ+{value}%(上限60%)	When hit by a critical attack, boosts critical damage by {value}%. (MAX 60%)	受到暴击时，暴击伤害+{value}%（上限60%）。	受到重擊攻擊時，重擊傷害+{value}%（上限60%）。
610088	物攻UP	P. ATK Up	物攻提升	物攻上升	物攻+{value}%(上限30%)	Boosts P. ATK by {value}%. (MAX 30%)	物攻+{value}%（上限30%）。	物攻+{value}%（上限30%）。
610089	与ダメージUP	Dealt Damage Up	造成伤害提升	給予傷害上升	スキルダメージ+{value}%(上限100%)	Boosts skill damage by {value}%. (MAX 100%)	技能伤害+{value}%（上限100%）。	技能傷害+{value}%（上限100%）。
610090	受けるクリティカルダメージUP	Critical Damage Received Up	所受暴击伤害提升	所受重擊傷害上升	クリティカル攻撃を受けた時、クリティカルダメージ+{value}%(上限50%)	When hit by a critical attack, boosts critical damage by {value}%. (MAX 50%)	受到暴击时，暴击伤害+{value}%（上限50%）。	受到重擊攻擊時，重擊傷害+{value}%（上限50%）。
610091	与える回復量UP	Dealt Recovery Up	给予恢复量提升	賦予的回復量上升	与えるHP回復量+{value}%(上限100%)	Boosts HP recovery given by {value}%. (MAX 100%)	给予的HP恢复量+{value}%（上限100%）。	賦予的HP回復量+{value}%（上限100%）。
610092	クリティカルダメージUP	Critical Damage Up	暴击伤害提升	重擊傷害上升	クリティカルダメージ+{value}%(上限100%)	Boosts critical damage by {value}%. (MAX 100%)	暴击伤害+{value}%（上限100%）。	重擊傷害上升+{value}%（上限100%）。
610093	パネル無効	Panel Immunity	面板无效	面板無效	バーストパネルを除いたパネル効果を受け付けなくなる	All panels other than burst panels have no effect.	不会受到除爆发面板以外的面板效果。	無法獲得爆發面板以外的面板效果。
610096	強化系パネルから受ける強化効果量UP	Received Buff Effects Up (Boost-Type Panel)	所受强化类面板效果量提升	所受強化系面板的強化效果量上升	強化系パネルから受ける強化効果量+{value}%(重複不可)	Boosts the potency of buff effects received from boost-type panels by {value}%. (Cannot be stacked)	所受强化类面板效果量+{value}%（不可叠加）。	所受強化系面板的強化效果量+{value}%（不可重複）。
610097	クリティカル率UP	Critical Rate Up	暴击率提升	重擊率上升	クリティカル確率+{value}%(上限100%)	Boosts critical rate by {value}%. (MAX 100%)	暴击率+{value}%（上限100%）。	重擊機率+{value}%（上限100%）。
610098	クリティカルダメージUP	Critical Damage Up	暴击伤害提升	重擊傷害上升	クリティカルダメージ+{value}%(上限50%)	Boosts critical damage by {value}%. (MAX 50%)	暴击伤害+{value}%（上限50%）。	重擊傷害+{value}%（上限50%）。
610099	物攻UP	P. ATK Up	物攻提升	物攻上升	物攻+{value}%(上限30%)	Boosts P. ATK by {value}%. (MAX 30%)	物攻+{value}%（上限30%）。	物攻+{value}%（上限30%）。
610100	バーストダメージUP	Burst Damage Up	爆发伤害提升	爆發傷害上升	バーストスキルダメージ+{value}%(上限50%)	Boosts burst skill damage by {value}%. (MAX 50%)	爆发技能伤害+{value}%（上限50%）。	爆發技能傷害+{value}%（上限50%）。
610101	魔法被ダメージUP	Received M. Damage Up	所受魔法伤害提升	所受魔法傷害上升	受ける魔法攻撃スキルダメージ+{value}%(最大4個)	Boosts magic skill damage received by {value}%. (MAX 4 stacks)	所受魔法攻击技能伤害+{value}%（最多4层）。	所受魔法攻擊技能傷害+{value}%（最多4個）。
610102	クリティカル率UP	Critical Rate Up	暴击率提升	重擊率上升	クリティカル確率+{value}%(上限100%)	Boosts critical rate by {value}%. (MAX 100%)	暴击率+{value}%（上限100%）。	重擊機率+{value}%（上限100%）。
610103	与ダメージUP	Dealt Damage Up	造成伤害提升	給予傷害上升	スキルダメージ+{value}%(上限8%)	Boosts skill damage by {value}%. (MAX 8%)	技能伤害+{value}%（上限8%）。	技能傷害+{value}%（上限8%）。
610104	与ダメージUP	Dealt Damage Up	造成伤害提升	給予傷害上升	スキルダメージ+{value}%(上限24%)	Boosts skill damage by {value}%. (MAX 24%)	技能伤害+{value}%（上限24%）。	技能傷害+{value}%（上限24%）。
610105	与ダメージUP	Dealt Damage Up	造成伤害提升	給予傷害上升	スキルダメージ+{value}%(上限40%)	Boosts skill damage by {value}%. (MAX 40%)	技能伤害+{value}%（上限40%）。	技能傷害+{value}%（上限40%）。
610106	与ダメージUP	Dealt Damage Up	造成伤害提升	給予傷害上升	スキルダメージ+{value}%(上限56%)	Boosts skill damage by {value}%. (MAX 56%)	技能伤害+{value}%（上限56%）。	技能傷害+{value}%（上限56%）。
610107	与ダメージUP	Dealt Damage Up	造成伤害提升	給予傷害上升	スキルダメージ+{value}%(上限72%)	Boosts skill damage by {value}%. (MAX 72%)	技能伤害+{value}%（上限72%）。	技能傷害+{value}%（上限72%）。
610108	ブレイクダメージUP	Stun Damage Up	破防伤害提升	破防傷害上升	ブレイクダメージ+{value}%(上限20%)	Boosts stun damage by {value}%. (MAX 20%)	破防伤害+{value}%（上限20%）。	破防傷害+{value}%（上限20%）。
610109	ボス攻撃時与ダメージUP	Damage Up When Attacking Boss	攻击头目时，造成伤害提升	攻擊頭目時給予傷害上升	ボスを攻撃時、スキルダメージ+{value}%	Boosts skill damage when attacking a boss by {value}%.	攻击头目时，技能伤害+{value}%。	攻擊頭目時，技能傷害+{value}%。
610110	与ダメージUP	Dealt Damage Up	造成伤害提升	給予傷害上升	スキルダメージ+{value}%(上限100%)	Boosts skill damage by {value}%. (MAX 100%)	技能伤害+{value}%（上限100%）。	技能傷害+{value}%（上限100%）。
610111	クリティカル率UP	Critical Rate Up	暴击率提升	重擊率上升	クリティカル確率+{value}%(上限100%)	Boosts critical rate by {value}%. (MAX 100%)	暴击率+{value}%（上限100%）。	重擊機率+{value}%（上限100%）。
610112	与ダメージUP	Dealt Damage Up	造成伤害提升	給予傷害上升	スキルダメージ+{value}%(上限100%)	Boosts skill damage by {value}%. (MAX 100%)	技能伤害+{value}%（上限100%）。	技能傷害+{value}%（上限100%）。
610113	大はしゃぎ	Make a Splash	欢闹	胡作非為	戦闘アイテムから受ける強化効果量+{value}%	Boosts potency of buff effects received from battle items by {value}%.	获得来自战斗道具的强化效果量+{value}%。	戰鬥道具的所受強化效果量+{value}%
610115	魔攻UP	M. ATK Up	魔攻提升	魔攻上升	魔攻+{value}%(上限60%)	Boosts M. ATK by {value}%. (MAX 60%)	魔攻+{value}%（上限60%）。	魔攻+{value}%（上限60%）。
610116	ブレイクダメージUP	Stun Damage Up	破防伤害提升	破防傷害上升	ブレイクダメージ+{value}%(上限20%)	Boosts stun damage by {value}%. (MAX 20%)	破防伤害+{value}%（上限20%）。	破防傷害+{value}%（上限20%）。
610117	魔攻UP	M. ATK Up	魔攻提升	魔攻上升	魔攻+{value}%(上限15%)	Boosts M. ATK by {value}%. (MAX 15%)	魔攻+{value}%（上限15%）。	魔攻+{value}%（上限15%）。
610118	WEAK攻撃時与ダメージUP	Weakness Attack Damage Up	发动WEAK攻击时，造成伤害提升	WEAK攻擊時，給予傷害上升	WEAK攻撃時、スキルダメージ+{value}%(上限100%)	Boosts skill damage by {value}% when attacking a weakness. (MAX 100%)	发动WEAK攻击时，技能伤害+{value}%（上限100%）。	WEAK攻擊時，技能傷害+{value}%（上限100%）。
610119	火耐性DOWN付与	Inflicts Fire Resistance Down	赋予火耐性下降	賦予火耐性下降	攻撃前、対象に火属性耐性-{value}%(上限50%)を1回攻撃を受けるまで付与	Before attacking, reduces the target's Fire resistance by {value}% (MAX 50%) for 1 attack.	攻击前，赋予目标火属性耐性-{value}%（上限50%），受到1次攻击后失效。	攻擊前，賦予目標火屬性耐性-{value}%（上限50%），直到受1次攻擊為止。
610120	HP上限UP	HP Limit Up	HP上限提升	HP上限提升	最大HP+{value}%	Boosts max HP by {value}%.	HP上限+{value}%。	HP最大值+{value}%。
610121	魔攻UP	M. ATK Up	魔攻提升	魔攻上升	魔攻+{value}%(上限18%)	Boosts M. ATK by {value}%. (MAX 18%)	魔攻+{value}%（上限18%）。	魔攻+{value}%（上限18%）。
610122	魔攻UP	M. ATK Up	魔攻提升	魔攻上升	魔攻+{value}%(上限21%)	Boosts M. ATK by {value}%. (MAX 21%)	魔攻+{value}%（上限21%）。	魔攻+{value}%（上限21%）。
610123	魔攻UP	M. ATK Up	魔攻提升	魔攻上升	魔攻+{value}%(上限24%)	Boosts M. ATK by {value}%. (MAX 24%)	魔攻+{value}%（上限24%）。	魔攻+{value}%（上限24%）。
610124	魔攻UP	M. ATK Up	魔攻提升	魔攻上升	魔攻+{value}%(上限27%)	Boosts M. ATK by {value}%. (MAX 27%)	魔攻+{value}%（上限27%）。	魔攻+{value}%（上限27%）。
610125	火耐性DOWN	Fire Resistance Down	火耐性下降	火耐性下降	火属性攻撃から受けるダメージ+{value}%(上限50%)	Boosts damage received from Fire attacks by {value}%. (MAX 50%)	来自火属性攻击的伤害+{value}%（上限50%）。	來自火屬性攻擊的傷害+{value}%（上限50%）。
610126	被ダメージDOWN	Received Damage Down	所受伤害下降	所受傷害下降	受けるダメージ-{value}%(重複不可)	Reduces damage received by {value}%. (Cannot be stacked)	所受伤害-{value}%（不可重复）。	所受傷害-{value}%（不可重複）。
610127	王の威光	Royal Authority	王的威光	王的威勢	ターン開始時、40%の確率で行動不能になる	40% chance to become immobilized at start of turn.	回合开始时，有40%的概率无法行动。	回合開始時，有40%機率無法行動。
610128	与ダメージUP	Dealt Damage Up	造成伤害提升	給予傷害上升	スキルダメージ+{value}%(上限60%)	Boosts skill damage by {value}%. (MAX 60%)	技能伤害+{value}%（上限60%）。	技能傷害+{value}%（上限60%）。
610129	与ダメージUP	Dealt Damage Up	造成伤害提升	給予傷害上升	スキルダメージ+{value}%(上限100%)	Boosts skill damage by {value}%. (MAX 100%)	技能伤害+{value}%（上限100%）。	技能傷害+{value}%（上限100%）。
610130	物攻UP	P. ATK Up	物攻提升	物攻上升	物攻+{value}%(上限30%)	Boosts P. ATK by {value}%. (MAX 30%)	物攻+{value}%（上限30%）。	物攻+{value}%（上限30%）。
610131	クリティカル確率UP	Critical Rate Up	暴击率提升	重擊率上升	クリティカル確率+{value}%(上限100%)	Boosts critical rate by {value}%. (MAX 100%)	暴击率+{value}%（上限100%）。	重擊率+{value}%（上限100%）。
610132	物防UP	P. DEF Up	物防提升	物防上升	物防+{value}%(上限30%)	Boosts P. DEF by {value}%. (MAX 30%)	物防+{value}%（上限30%）。	物防+{value}%（上限30%）。
610133	魔防UP	M. DEF Up	魔防提升	魔防上升	魔防+{value}%(上限30%)	Boosts M. DEF by {value}%. (MAX 30%)	魔防+{value}%（上限30%）。	魔防+{value}%（上限30%）。
610134	被ダメージDOWN	Received Damage Down	所受伤害下降	所受傷害下降	受けるダメージ-{value}%(最大2個)	Reduces damage received by {value}%. (MAX 2 stacks)	所受伤害-{value}%（最多叠加2层）	所受傷害-{value}%（最多2個）。
610135	物理被ダメージUP	Received P. Damage Up	所受物理伤害提升	所受物理傷害上升	受ける物理攻撃スキルダメージ+{value}%(上限30%)	Boosts received physical damage by {value}%. (MAX 30%)	所受物理伤害提升+{value}%（上限30%）。	所受物理傷害提升+{value}%（上限30%）。
610136	クリティカル率UP	Critical Rate Up	暴击率提升	重擊率上升	クリティカル確率+{value}%(上限100%)	Boosts critical rate by {value}%. (MAX 100%)	暴击率+{value}%（上限100%）。	重擊率+{value}%（上限100%）。
610137	クリティカルダメージUP	Critical Damage Up	暴击伤害提升	重擊傷害上升	クリティカルダメージ+{value}%(上限50%)	Boosts critical damage by {value}%. (MAX 50%)	暴击伤害+{value}%（上限50%）。	重擊傷害+{value}%（上限50%）。
610138	物攻UP	P. ATK Up	物攻提升	物攻上升	物攻+{value}%(上限30%)	Boosts P. ATK by {value}%. (MAX 30%)	物攻+{value}%（上限30%）。	物攻+{value}%（上限30%）。
610139	物理被ダメージUP	Received P. Damage Up	所受物理伤害提升	所受物理傷害上升	受ける物理攻撃ダメージ+{value}%(上限100%)	Boosts physical attack damage received by {value}%. (MAX 100%)	所受物理攻击伤害+{value}%（上限100%）。	所受物理攻擊傷害+{value}%（上限100%）。
610140	状態異常耐性ダウンを付与	Inflict SE Resistance Down	赋予异常状态耐性下降	賦予異常狀態耐性下降	攻撃前、対象に状態異常耐性-{value}%(上限50%)を1回行動終了するまで付与	Before attacking, reduces target's status effect resistance by {value}% for 1 turn. (MAX 50%)	攻击前，赋予目标异常状态耐性-{value}%（上限50%），回合开始1次后失效。	攻擊前，賦予目標異常狀態耐性-{value}%（上限50%），直到行動開始1次為止。
610141	麻痺を超高確率で付与	Inflict Paralysis (Very High Chance)	超高概率赋予麻痹	超高機率賦予麻痺	攻撃後、対象に麻痺を1回行動開始するまで超高確率で付与	After attacking, there is a very high chance to inflict the target with Paralysis for 1 turn.	攻击后，超高概率赋予目标“麻痹”，回合开始1次后失效。	攻擊後，超高機率賦予目標「麻痺」，直到行動開始1次為止。
610143	物攻UP	P. ATK Up	物攻提升	物攻上升	物攻+{value}%(上限15%)	Boosts P. ATK by {value}%. (MAX 15%)	物攻+{value}%（上限15%）。	物攻+{value}%（上限15%）。
610144	被ダメージ：突UP	Received Damage: Stab Up	所受伤害：突刺提升	所受傷害：突上升	突属性攻撃から受けるダメージ+{value}%(上限4個)	Boosts damage received from Stab attacks by {value}%. (MAX 4)	所受突刺属性攻击伤害+{value}%（上限4层）。	來自突屬性攻擊的傷害+{value}%（上限4個）。
610145	強化系パネルから受ける強化効果量UP	Received Buff Effects Up (Boost-Type Panel)	所受强化类面板效果量提升	所受強化系面板的強化效果量上升	強化系パネルから受ける強化効果量+{value}%(重複不可)	Boosts the potency of buff effects received from boost-type panels by {value}%. (Cannot be stacked)	所受强化类面板效果量+{value}%（不可重复）。	所受強化系面板的強化效果量+{value}%（不可重複）。
610146	状態異常耐性DOWN	Status Effect Resist Down	异常状态耐性下降	異常狀態耐性下降	悪性状態異常耐性-{value}%(上限50%)	Reduces resistance to bad status effects by {value}%. (MAX 50%)	负面异常状态耐性-{value}%（上限50%）。	惡性異常狀態耐性-{value}%（上限50%）。
610147	喧嘩屋の一撃	Brawl Master's Blow	打手的一击	打架專家的一擊	ターン開始時、行動不能になる	Becomes immobilized at the start of the turn.	回合开始时，无法行动。	回合開始時，無法行動。
610148	スキル威力UP	Skill Power Up	技能威力提升	技能威力上升	スキル威力+{value}%(上限60%)	Boosts skill power by {value}%. (MAX 60%)	技能威力+{value}%（上限60%）。	技能威力+{value}%（上限60%）。
610149	スキル威力UP	Skill Power Up	技能威力提升	技能威力上升	スキル威力+{value}%(上限100%)	Boosts skill power by {value}%. (MAX 100%)	技能威力+{value}%（上限100%）。	技能威力+{value}%（上限100%）。
610150	物攻UP	P. ATK Up	物攻提升	物攻上升	物攻+{value}%(上限30%)	Boosts P. ATK by {value}%. (MAX 30%)	物攻+{value}%（上限30%）。	物攻+{value}%（上限30%）。
610151	与ダメージUP	Dealt Damage Up	造成伤害提升	給予傷害上升	スキルダメージ+{value}%(上限30%)	Boosts skill damage by {value}%. (MAX 30%)	技能伤害+{value}%（上限30%）。	技能傷害+{value}%（上限30%）。
610152	突ダメージUP	Stab Damage Up	突刺伤害提升	突傷害上升	突属性スキルダメージ+{value}%(上限30%)	Boosts Stab skill damage by {value}%. (MAX 30%)	突刺属性技能伤害+{value}%（上限30%）。	突屬性技能傷害+{value}%（上限30%）。
610153	物攻UP	P. ATK Up	物攻提升	物攻上升	物攻+{value}%(上限20%)	Boosts P. ATK by {value}%. (MAX 20%)	物攻+{value}%（上限20%）。	物攻+{value}%（上限20%）。
610155	WEAK時与ダメージアップ	Damage Up Vs. Weakness	WEAK时造成伤害提升	WEAK時給予傷害上升	WEAK攻撃時、スキルダメージ+{value}%(上限100%)	Boosts skill damage by {value}% when attacking a weakness. (MAX 100%)	发动WEAK攻击时，技能伤害+{value}%（上限100%）。	WEAK攻擊時，技能傷害+{value}%（上限100%）。
610157	被ダメージ：雷UP	Received Damage: Bolt Up	所受伤害：雷提升	所受傷害：雷上升	雷属性攻撃から受けるダメージ+{value}%(上限60%)	Boosts damage received from Bolt attacks by {value}%. (MAX 60%)	来自雷属性攻击的伤害+{value}%（上限60%）。	來自雷屬性攻擊的傷害+{value}%（上限60%）。
610159	魔法被ダメージUP	Received M. Damage Up	所受魔法伤害提升	所受魔法傷害上升	受ける魔法攻撃スキルダメージ+{value}%(上限100%)	Boosts magic skill damage received by {value}%. (MAX 100%)	所受魔法攻击技能伤害+{value}%（上限100%）。	所受魔法攻擊技能傷害+{value}%（上限100%）。
610160	被クリティカルダメージUP	Received Critical Damage Up	所受暴击伤害提升	所受重擊傷害上升	受けるクリティカルダメージ+{value}%(上限150%)	Boosts critical damage received by {value}%. (MAX 150%)	所受暴击伤害+{value}%（上限150%）。	所受重擊傷害+{value}%（上限150%）。
610162	魔攻UP	M. ATK Up	魔攻提升	魔攻上升	魔攻+{value}%(上限30%)	Boosts M. ATK by {value}%. (MAX 30%)	魔攻+{value}%（上限30%）。	魔攻+{value}%（上限30%）。
610163	風ダメージUP	Air Damage Up	风伤害提升	風傷害上升	風属性スキルダメージ+{value}%(上限100%)	Boosts Air skill damage by {value}%. (MAX 100%)	风属性技能伤害+{value}%（上限100%）。	風屬性技能傷害+{value}%（上限100%）。
610164	余剰クリティカル率変換	Surplus Critical Rate Conversion	溢出暴击率转换	多餘重擊率轉換	自身のクリティカル確率が100%を超えている場合、攻撃時、100%を超えたクリティカル確率の上昇量をクリティカルダメージアップに変換(変換上限200%)	When attacking, if own critical rate exceeds 100%, boosts critical damage by the critical rate amount exceeding 100%. (MAX 200% converted)	自身暴击率超过100%的状态下，攻击时，将超过100%部分的暴击率提升量转换为暴击伤害提升（转换上限200%）。	若自身重擊率超過100%，攻擊時，將超過100%的重擊率上升量轉換為重擊傷害上升（轉換上限200%）。
610165	雷耐性DOWN	Bolt Resistance Down	雷耐性下降	雷耐性下降	雷属性攻撃から受けるダメージ+{value}%(上限4個)	Boosts damage received from Bolt attacks by {value}%. (MAX 4)	所受雷属性攻击伤害+{value}%（上限4层）。	來自雷屬性攻擊的傷害+{value}（上限4個）%。
610166	被ダメージUP	Received Damage Up	所受伤害提升	所受傷害上升	受けるダメージ+{value}%(上限4個)	Boosts damage received by {value}%. (MAX 4)	所受伤害+{value}%（上限4层）。	所受傷害+{value}%（上限4個）。
610167	魔攻UP	M. ATK Up	魔攻提升	魔攻上升	魔攻+{value}%(上限50%)	Boosts M. ATK by {value}%. (MAX 50%)	魔攻+{value}%（上限50%）。	魔攻+{value}%（上限50%）。
610168	ブレイクダメージUP				ブレイクダメージ+{value}%(上限40%)			
610169	被ダメージ雷：UP				雷属性攻撃から受けるダメージ+{value}%(上限150%)			
610170	強化系パネルから受ける強化効果量UP				強化系パネルから受ける強化効果量+{value}%(重複不可)			
610171	素早さUP				素早さ+{value}%(上限20%)			
610172	開運招来				戦闘アイテムから受ける強化効果量+{value}%			
610173	被クリティカルダメージUP				受けるクリティカルダメージ+{value}%(上限60%)			
610174	与ダメージUP				スキルダメージ+{value}%(上限40%)			
610175	強化系パネルから受ける強化効果量UP				強化系パネルから受ける強化効果量+{value}%(重複不可)			
610176	クリティカルダメージUP				クリティカルダメージ+{value}%(上限150%)			
610177	氷耐性DOWN				氷属性攻撃から受けるダメージ+{value}%(上限50%)			
610178	被ダメージ：氷UP				氷属性攻撃から受けるダメージ+{value}%(上限50%)			
610179	クリティカル率UP				クリティカル確率+{value}%(上限100%)			
610180	クリティカルダメージUP				クリティカルダメージ+{value}%(上限150%)			
610181	魔攻UP				魔攻+{value}%(上限60%)			
610182	絡まりリボン				受ける魔法攻撃スキルダメージ+{value}%(上限40%)			
610183	与ダメージUP				スキルダメージ+{value}%(上限100%)			
610184	魔攻UP				魔攻+{value}%(上限30%)			
610185	魔法被ダメージDOWN				魔法攻撃から受けるダメージ-{value}%(上限21%)			
610186	物理被ダメージDOWN				物理攻撃から受けるダメージ-{value}%(上限21%)			
610187	HP上限UP				最大HP+{value}%(上限30%)			
610188	ダメージ無効				最大HPの30%以下のダメージを無効			
610189	ダメージ無効				最大HPの50%以下のダメージを無効			
610190	物攻UP				物攻+{value}%(上限100%)			
610191	クリティカルダメージUP				クリティカルダメージ+{value}%(上限50%)			
610192	物攻UP				物攻+{value}%(上限100%)			
610193	物攻UP				物攻+{value}%(上限120%)			
610194	魔防UP				魔防+{value}%(上限20%)			
610195	物防UP				物防+{value}%(上限60%)			
610196	魔防UP				魔防+{value}%(上限60%)			
610197	被ダメージDOWN				受けるダメージ-{value}%(上限2個)			
610198	被クリティカルダメージUP				受けるクリティカルダメージ+{value}%			
610199	物攻UP				物攻+{value}%(上限40%)			
610200	物攻UP				物攻+{value}%(上限30%)			
610201	物攻UP				物攻+{value}%(上限120%)			
610203	連刃研磨				連刃研磨のLvに応じて、「羽化する闘志」でボーナスを獲得する			
610204	物攻UP				物攻+{value}%(上限30%)			
610205	スキル威力UP				スキル威力+{value}%(上限100%)			
610206	与える回復量UP				与えるHP回復量+{value}%(上限100%)			
610207	受ける攻撃の貫通力UP				受ける攻撃の貫通力+{value}			
610208	ブレイクダメージUP				ブレイクダメージ+{value}%(上限40%)			
610209	被ダメージ：火UP				火属性攻撃から受けるダメージ+{value}%(上限100%)			
610210	魔法被ダメージUP				受ける魔法攻撃スキルダメージ+{value}%			
610211	バーストダメージUP				バーストスキルダメージ+{value}%(上限200%)			
610212	魔攻UP				魔攻+{value}%(上限100%)			
610213	与ダメージUP				スキルダメージ+{value}%(上限300%)			
610214	クリティカル率UP				クリティカル確率+{value}%(上限150%)			
610215	被ダメージDOWN				受けるダメージ-{value}%(上限2個)			
610216	被クリティカルダメージUP				受けるクリティカルダメージ+{value}%(上限2個)			
610219	魔攻UP				魔攻+{value}%(上限30%)			
610222	火耐性DOWN				火属性攻撃から受けるダメージ+{value}%(上限50%)			
620002	被ダメージUP	Received Damage Up	所受伤害提升	所受傷害上升	受けるダメージ+{value}%(上限15%)	Boosts damage received by {value}%. (MAX 15%)	所受伤害+{value}%（上限15%）。	所受傷害+{value}%（上限15%）。
710001	条件付き与ダメージUP	Dealt Damage Up (Cond.)	附带条件造成伤害提升	在特定條件下給予傷害上升	攻撃対象のHPが75%以上の時、スキルダメージ+{value}%	Boosts skill damage by {value}% when the target's HP is 75% or higher.	攻击目标的HP不低于75%时，技能伤害+{value}%。	攻擊目標的HP在75%以上時，技能傷害+{value}%。
710002	魔法攻撃反射	Magic Attack Reflect	魔法攻击反弹	魔法攻擊反射	魔法攻撃を受けた時、{value}%を反射する	When hit by a magic attack, reflects {value}%.	受到魔法攻击时，反弹{value}%。	受到魔法攻擊時，反射{value}%。
710003	物理攻撃反射	Physical Attack Reflect	物理攻击反弹	物理攻擊反射	物理攻撃を受けた時、{value}%を反射する	When hit by a physical attack, reflects {value}%.	受到物理攻击时，反弹{value}%。	受到物理攻擊時，反射{value}%。
710004	ブレイクダメージDOWN	Stun Damage Down	破防伤害下降	破防傷害下降	ブレイクダメージ-{value}%	Reduces stun damage by {value}%.	破防伤害-{value}%。	破防傷害-{value}%。
710005	カウンター状態	Counter Status	还击状态	還擊狀態	攻撃を受けた時、カウンター攻撃する	Counterattacks when hit by an attack.	受到攻击时，进行还击。	受到攻擊時還擊。
710007	魔法攻撃反射	Magic Attack Reflect	魔法攻击反弹	魔法攻擊反射	魔法攻撃を受けた時、{value}%を反射する	When hit by a magic attack, reflects {value}%.	受到魔法攻击时，反弹{value}%。	受到魔法攻擊時，反射{value}%。
710008	物理ダメージ無効	Physical Damage Immunity	物理伤害无效	物理傷害無效	物理ダメージ無効	Physical Damage Immunity	物理伤害无效。	物理傷害無效。
710009	与ダメージUP	Dealt Damage Up	造成伤害提升	給予傷害上升	マイナス効果状態の敵へ与えるダメージ+{value}%	Boosts damage dealt to enemies with negative effects by {value}%.	给予负面效果状态敌人的伤害+{value}%。	對減弱效果狀態的敵人給予傷害+{value}%。
710010	クリティカルダメージUP	Critical Damage Up	暴击伤害提升	重擊傷害上升	クリティカル攻撃時、クリティカルダメージ+{value}%	On critical attack, boosts critical damage by {value}%.	暴击时，暴击伤害+{value}%。	重擊攻擊時，重擊傷害+{value}%。
710011	与ダメージUP	Dealt Damage Up	造成伤害提升	給予傷害上升	スキルダメージ+{value}%	Boosts skill damage by {value}%.	技能伤害+{value}%。	技能傷害+{value}%。
710012	被ブレイクダメージDOWN	Received Stun Damage Down	所受破防伤害下降	所受破防傷害下降	被ブレイクダメージ-{value}%	Reduces stun damage received by {value}%.	所受破防伤害-{value}%。	所受破防傷害-{value}%。
710013	条件付きダメージUP	Damage Up (Cond.)	附带条件伤害提升	在特定條件下傷害上升	自身のHPが50%以下の時、与ダメージ+{value}%	Boosts damage dealt by {value}% when own HP is 50% or lower.	自身HP不高于50%时，造成伤害+{value}%。	自身的HP在50%以下時，給予傷害+{value}%。
710014	与ダメージUP	Dealt Damage Up	造成伤害提升	給予傷害上升	ダメージ+{value}%	Boosts damage by {value}%.	伤害+{value}%。	傷害+{value}%。
