id	name	name_en	name_zh-CN	name_zh-TW	description	description_en	description_zh-CN	description_zh-TW
803004	星降る夜の贈りもの４	Gifts on a Starry Night 4	繁星之夜的礼物4	繁星灑落之夜的贈禮4				
803005	星降る夜の贈りもの５	Gifts on a Starry Night 5	繁星之夜的礼物5	繁星灑落之夜的贈禮5				
803006	星降る夜の贈りもの６	Gifts on a Starry Night 6	繁星之夜的礼物6	繁星灑落之夜的贈禮6				
803007	星降る夜の贈りもの７	Gifts on a Starry Night 7	繁星之夜的礼物7	繁星灑落之夜的贈禮7				
803008	星降る夜の贈りもの８	Gifts on a Starry Night 8	繁星之夜的礼物8	繁星灑落之夜的贈禮8				
803009	星降る夜の贈りもの９	Gifts on a Starry Night 9	繁星之夜的礼物9	繁星灑落之夜的贈禮9				
803010	星降る夜の贈りもの１０	Gifts on a Starry Night 10	繁星之夜的礼物10	繁星灑落之夜的贈禮10				
803011	星降る夜の贈りもの１１	Gifts on a Starry Night 11	繁星之夜的礼物11	繁星灑落之夜的贈禮11				
803012	星降る夜の贈りもの１２	Gifts on a Starry Night 12	繁星之夜的礼物12	繁星灑落之夜的贈禮12				
805013	星降る夜の贈りものEX１	Gifts on a Starry Night EX1	繁星之夜的礼物EX1	繁星灑落之夜的贈禮EX1				
805014	星降る夜の贈りものEX２	Gifts on a Starry Night EX2	繁星之夜的礼物EX2	繁星灑落之夜的贈禮EX2				
805015	星降る夜の贈りものEX３	Gifts on a Starry Night EX3	繁星之夜的礼物EX3	繁星灑落之夜的贈禮EX3				
805016	星降る夜の贈りものEX４	Gifts on a Starry Night EX4	繁星之夜的礼物EX4	繁星灑落之夜的贈禮EX4				
901001	年明けの約束	New Year's Promise	新年的约定	新年的約定				
901002	年初めの装い	New Year's Attire	新年装扮	新年的裝束				
901003	挨拶回りの出発点	New Year's Greetings	挨家拜访的起点	走春拜年的起點				
901004	商人の心意気	Merchant's Spirit	商人气魄	商人的氣魄				
901005	おめでたい新年パイ	New Year's Pie	吉祥新年派	可喜可賀新年派				
901006	新年の里帰り	New Year's Homecoming	新年归乡	新年返鄉				
901007	続いていく縁	Continuing Bonds	缘分长存	延續下去的緣分				
901008	師匠の予見	Mentor's Foresight	师父的预见	師父的預知				
901009	お守りの素材を求めて	Good Luck Charm Materials	寻求护身符的素材	尋找護身符的素材				
901010	再会と進展	Reunion and Progress	重逢与进展	重逢與進展				
901011	情報を頼りに	Relying on Information	依照情报	依據情報				
901012	迷いと答え	Doubts and Answers	迷惘与答案	迷惘與答案				
901013	前進あるのみ	Only Way Is Forward	唯有前进	只能前進				
901014	マリーの気付き	Marie's Realization	玛莉察觉到的事	瑪莉的察覺				
901015	お目当ては近い	The Goal Is Near	目标就在身边	目標不遠了				
901016	巡り合った星	Stars Aligned	有缘相遇的星辰	邂逅的星星				
901017	洞窟のヌシ	The Master of the Cave	洞窟之主	洞窟的掌權者				
901018	思いを込めれば	If You Put Your Heart Into It	只要用心去做	只要飽含真摯的心意				
901019	みんなが	Everyone	齐心协力	大家──				
901020	たくさんの繋がり	Many Connections	万千纽带	許許多多的連繫				
901021	希望の未来へ	A Hopeful Future	走向充满希望的未来	朝著希望的未來				
904001	マリーの招福大作戦！１	Marie's Fortune Frenzy! 1	玛莉的招福大作战！1	瑪莉的招福大作戰！1				
904002	マリーの招福大作戦！２	Marie's Fortune Frenzy! 2	玛莉的招福大作战！2	瑪莉的招福大作戰！2				
904003	マリーの招福大作戦！３	Marie's Fortune Frenzy! 3	玛莉的招福大作战！3	瑪莉的招福大作戰！3				
904004	マリーの招福大作戦！４	Marie's Fortune Frenzy! 4	玛莉的招福大作战！4	瑪莉的招福大作戰！4				
904005	マリーの招福大作戦！５	Marie's Fortune Frenzy! 5	玛莉的招福大作战！5	瑪莉的招福大作戰！5				
904006	マリーの招福大作戦！６	Marie's Fortune Frenzy! 6	玛莉的招福大作战！6	瑪莉的招福大作戰！6				
904007	マリーの招福大作戦！７	Marie's Fortune Frenzy! 7	玛莉的招福大作战！7	瑪莉的招福大作戰！7				
904008	マリーの招福大作戦！８	Marie's Fortune Frenzy! 8	玛莉的招福大作战！8	瑪莉的招福大作戰！8				
904009	マリーの招福大作戦！９	Marie's Fortune Frenzy! 9	玛莉的招福大作战！9	瑪莉的招福大作戰！9				
904010	マリーの招福大作戦！１０	Marie's Fortune Frenzy! 10	玛莉的招福大作战！10	瑪莉的招福大作戰！10				
905013	マリーの招福大作戦！EX１	Marie's Fortune Frenzy! EX1	玛莉的招福大作战！ EX1	瑪莉的招福大作戰！ EX1				
905014	マリーの招福大作戦！EX２	Marie's Fortune Frenzy! EX2	玛莉的招福大作战！ EX2	瑪莉的招福大作戰！ EX2				
905015	マリーの招福大作戦！EX３	Marie's Fortune Frenzy! EX3	玛莉的招福大作战！ EX3	瑪莉的招福大作戰！ EX3				
905016	マリーの招福大作戦！EX４	Marie's Fortune Frenzy! EX4	玛莉的招福大作战！EX4	瑪莉的招福大作戰！EX4				
1004001	ゴールドぷにチャレンジ１	The Gold Puni Challenge 1	金噗尼挑战1	挑戰金噗尼1				
1004002	ゴールドぷにチャレンジ２	The Gold Puni Challenge 2	金噗尼挑战2	挑戰金噗尼2				
1004003	ゴールドぷにチャレンジ３	The Gold Puni Challenge 3	金噗尼挑战3	挑戰金噗尼3				
1005004	ゴールドぷにチャレンジ【紅】	The Gold Puni Challenge [Crimson]	金噗尼挑战【红】	挑戰金噗尼【紅】				
1005005	ゴールドぷにチャレンジ【白】	The Gold Puni Challenge [White]	金噗尼挑战【白】	挑戰金噗尼【白】				
1005006	ゴールドぷにチャレンジ【金】	The Gold Puni Challenge [Gold]	金噗尼挑战【金】	挑戰金噗尼【金】				
1101001	海を眺めて	Ocean Gazing	眺望大海	眺望大海				
1101002	王都でおめかし	Dressing Up in the Royal Capital	在王都打扮	在王都打扮				
1101003	意気投合	Kindred Spirits	意气相投	意氣相投				
1101004	甘味の素材集め・１	Gathering Sweet Ingredients 1	收集甜味素材·1	蒐集甜味的素材‧1				
1101005	彼女たちの理想郷	Their Utopia	她们心中的理想国度	她們的烏托邦				
1101006	甘味の素材集め・２	Gathering Sweet Ingredients 2	收集甜味素材·2	蒐集甜味的素材‧2				
1101007	みんなで調合	Synthesizing Together	大家一起调合	大家一起調合				
1101008	かりそめの贅沢	Momentary Luxury	一时的奢侈体验	小小的奢望				
1101009	一件終えてまた	One Down, One More	接连不断的委托	結束一件又來一件				
1101010	清水を求めて	In Search of Spring Water	寻求清水	尋求清水				
1101012	少しばかりの水遊び	A Little Splashing Around	玩水小憩	稍微玩水一下				
1101013	水辺の魔物	Monsters by the Water	水边的魔物	水邊的魔物				
1101014	柔よく剛を制す	Gentle Triumph	以柔克刚	以柔克剛				
1101015	喉の薬の出来栄え	Sore Throat Medicine	咽喉药的完成情况	喉嚨藥的完美成果				
1101016	ナディの気配り	Nady's Consideration	娜蒂的照料	娜蒂的關心				
1101017	帰り道	The Road Home	归途	回程				
1101018	お礼の相談	Discussing Payment	商量谢礼	商量謝禮				
1101019	遺跡への道のり	The Road to the Ruins	前往遗迹的旅途	前往遺跡的路程				
1101020	ゴーレム発見	Golem Sighting	魔巨人现身	發現魔巨人				
1101021	鉱物はすぐそこに	Ore So Close	矿物近在眼前	礦物就在附近				
1101022	感謝の気持ちを込めて	With Gratitude	心怀感谢之情	懷著感謝的心情				
1101023	ナディの役割	Nady's Role	娜蒂的职责	娜蒂的職責				
1101024	プレゼントの使い道	The Present's Use	礼物的用途	禮物的用途				
1204001	チャレンジバトル ヨハナ１	Challenge Battle: Johanna 1	挑战战斗 约翰娜1	挑戰戰鬥 約翰娜1				
1204002	チャレンジバトル ヨハナ２	Challenge Battle: Johanna 2	挑战战斗 约翰娜2	挑戰戰鬥 約翰娜2				
1204003	チャレンジバトル ヨハナ３	Challenge Battle: Johanna 3	挑战战斗 约翰娜3	挑戰戰鬥 約翰娜3				
1205004	チャレンジバトル ヨハナEX１	Challenge Battle: Johanna EX1	挑战战斗 约翰娜EX1	挑戰戰鬥 約翰娜EX1				
1205005	チャレンジバトル ヨハナEX２	Challenge Battle: Johanna EX2	挑战战斗 约翰娜EX2	挑戰戰鬥 約翰娜EX2				
1205006	チャレンジバトル ヨハナEX３	Challenge Battle: Johanna EX3	挑战战斗 约翰娜EX3	挑戰戰鬥 約翰娜EX3				
1301001	リンデ祭	Linde Festival	林德节	林德祭				
1301002	ちょこっとのすれ違い	A Sweet Passing	小小的误会	若有似無的擦身而過				
1301003	錬金術チョコの開発	Creating Alchemical Chocolate	研发炼金术巧克力	開發鍊金術巧克力				
1301004	カカオ豆の調達	Procuring Cocoa Beans	准备可可豆	取得可可豆				
1301005	試作開始！	Testing Begins!	开始试做！	開始試做！				
1301006	ロジーさんの思いつき	Logy's Idea	罗吉先生的灵机一动	羅吉先生靈光一現				
1301007	気の利いた贈り物	A Thoughtful Gift	贴心的礼物	貼心的禮物				
1301008	おかしな師弟関係	An Odd Student-Teacher Bond	奇怪的师徒关系	奇妙的師徒關係				
1301009	疑惑のレシピ	Dubious Recipe	可疑的配方	令人起疑的配方				
1301010	師弟コンビ、再始動！	Student-Teacher Duo, Restart!	师徒组合重启！	師徒搭檔，再度聯手！				
1301012	騎士の弟子入り	Apprentice to a Knight	骑士拜师	騎士拜師				
1301013	ビターな邂逅	A Bitter Encounter	苦涩的邂逅	苦澀的邂逅				
1301014	探り探りの珍道中	A Slow but Sure Unusual Journey	摸索前行的奇异旅程	不斷摸索的奇妙旅程				
1301015	採取に危険はつきもの？	Danger Comes with Gathering?	采集必定伴随危险？	採集必定伴隨危險？				
1301016	ミルクを求めて	In Search of Milk	寻求鲜奶	尋求鮮奶				
1301017	お手伝いします！	I'll Help!	我来帮忙！	我來幫忙！				
1301018	ユナの約束	Juna's Promise	尤娜的约定	尤娜的約定				
1301019	ひつじが何匹？	How Many Sheep?	绵羊有几只？	有幾隻羊？				
1301020	荒ぶる群羊	Rampaging Flock	发狂的羊群	暴動的羊群				
1301021	千載一遇の好機	Once-in-a-Lifetime Chance	千载难逢的好机会	千載難逢的良機				
1301022	山のぬしとの対決	Mountain Showdown	对决山之主	與山林霸主對決				
1301023	完成！	Complete!	大功告成！	完成！				
1301024	シャルロッテの贈り物	Shallotte's Gift	夏露罗蒂的礼物	夏露羅蒂的禮物				
1301025	リンデ祭当日	Day of the Linde Festival	林德节当天	林德祭當天				
1301026	チョコレートの行方	The Missing Chocolate	巧克力的去向	巧克力的去向				
1401001	雪を見に行こう！	Let's Go See the Snow!	去看雪吧！	去賞雪吧！				
1401002	昔を想って	Remembering the Past	回忆往昔	回想從前				
1401003	王都を離れて	Leaving the Capital	离开王都	離開王都				
1401004	迷子の少女	The Lost Girl	迷路的少女	迷路少女				
1401005	騎士の登場	Chivalrous Arrival	骑士登场	騎士登場				
1401006	少女の事情	Her Circumstances	少女的苦衷	少女的苦衷				
1401007	少女と共に	By Her Side	和少女一起	與少女同行				
1401008	雪上の急ぎ足	Hastily Through the Snow	雪地赶路	雪地趕路				
1401009	少女を守れ！	Protect the Girl!	保护少女！	保護少女！				
1401010	雪山の魔物・１	Snowy Mountain Monsters - 1	雪山的魔物 1	雪山魔物‧1				
1401011	微かな違和感	A Slight Discomfort	一丝异样	一絲異樣				
1401012	少女の正体	Her True Identity	少女的真面目	少女的真實身分				
1401013	雪山の魔物・２	Snowy Mountain Monsters - 2	雪山的魔物 2	雪山魔物‧2				
1401014	家族への想い	Thoughts of Family	关于家人的思绪	對家人的心意				
1401015	手掛かりを探して	Searching for Clues	寻求线索	尋找線索				
1401016	暖かな調合品	Warm Synthesized Product	温暖的调合物	溫暖的調合品				
1401017	親子の元へ	Back to Family	前往那对母女身边	前往親子身邊				
1401018	助ける理由	A Reason to Help	帮忙的理由	出手相助的理由				
1401019	解せない遭遇	Unexplainable Encounter	莫名的遭遇	無法理解的遭遇				
1401020	様子のおかしい魔物	Strange Monster	反常的魔物	狀態異常的魔物				
1401021	先を急ごう	Let's Hurry Forward	加紧前进	趕緊前進				
1401022	戦うしかない！	No Choice but to Fight!	只能战斗了！	只能一戰！				
1401023	伝わる熱	Transferred Warmth	热意传递	傳達出來的熱情				
1401024	お別れの時	Time to Say Goodbye	离别的时刻	道別的時刻				
1401025	この雪が溶けても	Even After the Snow Melts	即便冰雪消融	即使這場雪融化				
1402001	落落の雪嶺[危険度：I]	Desolate Snow Peaks [Risk 1]	寂寂雪岭[危险度：I]	寂寥的雪嶺[危險度：I]				
1402002	落落の雪嶺[危険度：II]	Desolate Snow Peaks [Risk 2]	寂寂雪岭[危险度：II]	寂寥的雪嶺[危險度：II]				
1402003	落落の雪嶺[危険度：III]	Desolate Snow Peaks [Risk 3]	寂寂雪岭[危险度：III]	寂寥的雪嶺[危險度：III]				
1402004	落落の雪嶺[危険度：IV]	Desolate Snow Peaks [Risk 4]	寂寂雪岭[危险度：IV]	寂寥的雪嶺[危險度：IV]				
1402005	落落の雪嶺[危険度：V]	Desolate Snow Peaks [Risk 5]	寂寂雪岭[危险度：V]	寂寥的雪嶺[危險度：V]				
1402006	落落の雪嶺[危険度：VI]	Desolate Snow Peaks [Risk 6]	寂寂雪岭[危险度：VI]	寂寥的雪嶺[危險度：VI]				
2601001	大人の正体	Growing Up	大人的真面目	大人的真面目				
2601002	とんだご挨拶	A Fine First Meeting	好一个问候	令人不悅的發言				
2601003	夢の入り口	Entrance to a Dream	梦的入口	夢想的入口				
2601004	学びの城	Castle of Education	学问之城	學習之城				
2601005	最悪のお決まり	A Horrible Rule	最糟糕的惯例	糟糕透頂的慣例				
2601006	どきどき自己紹介	An Exciting Self-Introduction	战战兢兢自我介绍	心跳加速的自我介紹				
2601007	獅子の子落とし	Trial by Fire	百炼方能成钢	嚴師出高徒				
2601008	初授業、開講	First Lesson	第一堂课	首次開課				
2601009	終わりと始まり	Endings and Beginnings	结束与开始	終點與起點				
2601010	変態のすすめ	A Different Path	变态的推荐	變態的推薦				
2601011	戦闘演習・１	Mock Battle - 1	战斗演习·1	戰鬥演練‧1				
2601012	戦闘演習・２	Mock Battle - 2	战斗演习·2	戰鬥演練‧2				
2601013	青い鳥の秘密	The Blue Bird's Secret	蓝鸟的秘密	青鳥的秘密				
2601014	三者三様	Too Many Cooks	个性迥异	各有不同				
2601015	煙に巻いて	Enveloped in Smoke	混淆视听	模糊焦點				
2601016	わしづかみ	In Your Grasp	紧紧抓住	猛然一抓				
2601017	心機一転	Change of Pace	心念一转	心念一轉				
2601018	遅れて来た新入生	The Late Enrollee	迟到的新生	遲來的新生				
2601019	ねこさんチームの洗礼	Birth of the Kitty Cat Team	猫猫小队的洗礼	貓咪隊的洗禮				
2601020	レスナの名推理	Resna's Brilliant Deduction	蕾斯娜的有力推理	蕾斯娜的精彩推理				
2601021	森の魔物・１	Monsters of the Forest - 1	森林里的魔物·1	森之魔物‧1				
2601022	森の魔物・２	Monsters of the Forest - 2	森林里的魔物·2	森之魔物‧2				
2601023	唯一欠けているもの	The One Missing Piece	唯一的不足	唯一欠缺之物				
2601024	学園生活の期限	School Can't Last Forever	学园生活的期限	校園生活的期限				
2601025	根本的な原因	The Root Cause	根本性原因	最根本的原因				
2601026	諦められない理由	The Reason She Perseveres	无法放弃的理由	無法放棄的理由				
2601027	大胆な代返	A Bold Cover Story	大胆的冒名顶替	大膽的代打				
2601028	日影の会	The Sunshine Society	日影会	日影會				
2601029	おばあちゃん仕込みの特訓	Grandma's Training Regimen	奶奶亲传的特训	奶奶的特訓				
2601030	先輩による猛特訓・１	Put Through the Ringer - 1	前辈的严酷特训·1	前輩的猛烈特訓‧1				
2601031	先輩による猛特訓・２	Put Through the Ringer - 2	前辈的严酷特训·2	前輩的猛烈特訓‧2				
2601032	宙に手を伸ばして	Reaching for What's Not There	伸手向天	朝天空伸手				
2601033	番長たらしめるもの	Striving to Be the Boss	大姐头的证明	塑造老大的事物				
2601034	やっとスタート	Finally at the Starting Line	终于开始了	期望已久的起步				
2601035	癒しの瞬間	A Moment of Comfort	治愈的瞬间	治癒的瞬間				
2601036	その時	Just Then...	那一刻	那時候				
2601037	はらはら結果発表	Long-Awaited Results	令人紧张的结果发表	忐忑不安的成果發表				
2601038	錬金祭とは	An Alchemy Festival?	所谓炼金庆典	何謂鍊金祭				
2601039	温度差	Difference in Warmth	温差	態度差異				
2601040	仮面の下	Beneath the Mask	面具之下	面具之下				
2601041	秘めていた思い	Repressed Feelings	不为人知的感情	藏在心底的心意				
2601042	憂鬱な戦闘演習・１	A Solemn Mock Battle - 1	忧郁的战斗演习·1	沉悶的戰鬥演練‧1				
2601043	憂鬱な戦闘演習・２	A Solemn Mock Battle - 2	忧郁的战斗演习·2	沉悶的戰鬥演練‧2				
2601044	認めてもらうには	What Will It Take	为了得到认可	為了獲得認可				
2601045	負けられない戦い	Can't Afford to Lose	不能输的战斗	不能輸的戰役				
2601046	とにかく遠くまで	Anyway, It's Far Away	总之越远越好	盡可能更遠				
2601047	信条の証明	Proving One's Creed	信条的证明	體現信條				
2601048	試してみよう！	Let's Give It a Try!	试试看吧！	嘗試看看！				
2601049	追い付け追い越せ	Chasing, Overtaking	追上然后超越	追趕與超越				
2601050	本当の自分	The Real Me	真正的自己	真正的自己				
2601051	大人の務め	An Adult's Duty	大人的责任	大人的職責				
2601052	足並み揃えて	Getting Everyone On Board	统一步伐	比肩齊步				
2601053	本題の前に	Before We Begin	正题之前	進入正題之前				
2601054	直前の準備・１	Last-Minute Prep - 1	最后的准备·1	事前準備‧1				
2601055	直前の準備・２	Last-Minute Prep - 2	最后的准备·2	事前準備‧2				
2601056	楽しむために	How to Enjoy Yourself	为了能够享受	為了享受				
2601057	手を取り合って	Hand in Hand	携起手来	通力合作				
2601058	錬金祭当日	The Day of the Alchemy Festival	炼金庆典当天	鍊金祭當天				
2601059	あの子の行方	Her Whereabouts	她的行踪	那女孩的去向				
2601060	委員長の責務	Class President's Duty	班长的责任	班長的職責				
2601061	気もそぞろな戦闘演習	A Restless Mock Battle	漫不经心的战斗演习	難以集中的戰鬥演練				
2601062	気になる背中	An Enchanting Figure	让人在意的背影	令人在意的背影				
2601063	森の奥へ	Deep within the Forest	前往森林深处	前往森林深處				
2601064	見えない真意	The True Feelings You Can't See	不为人知的本心	看不見的本意				
2601065	伝説の団員	Super Watchperson	传闻中的治安会成员	傳說中的團員				
2601066	踏み出した一歩	One Step Forward	迈出一步	踏出的第一步				
2601067	夢の守り方	How to Protect a Dream	守护梦想的方法	守護夢想的方法				
2601068	影の戦い	The Shadow's Battle	影子的战斗	黑影之戰				
2601069	ラッキーな日	Lucky Day	幸运日	幸運的一天				
2601070	目的よりも	Not about the Destination	比目的更重要的事	勝過目標				
2601071	優先すべきもの	What Matters Most	以何为先	優先事項				
2601072	街を守れ！	Defend the City!	保护城镇！	保護城鎮！				
2601073	影の正体	The Shadow's True Form	影子的真面目	黑影的真面目				
2601074	光に照らされて	Shed Some Light	被光芒照亮	被光芒照耀著				
2601075	期待の新入り	The Rookie with Potential	备受期待的新人	備受矚目的新人				
2601076	一致団結	One For All	团结一致	團結一致				
2601077	対抗戦本番	The Day of the Competition	对抗赛正式开始	對抗賽重頭戲				
2601078	バトルロイヤル・１	Battle Royale - 1	大乱斗·1	大亂鬥‧1				
2601079	バトルロイヤル・２	Battle Royale - 2	大乱斗·2	大亂鬥‧2				
2601080	思わぬ報酬	An Unexpected Reward	意想不到的报酬	意想不到的報酬				
2601081	夢を見つける場所	Where Dreams are Found	圆梦的地方	尋夢之地				
2910401	アイテム大戦 〜学園錬金祭編〜１	Item War – Academy Alchemy Festival Edition - 1	道具大战 ～学园炼金庆典篇～1	道具大戰 ～學園鍊金祭篇～1				
2910402	アイテム大戦 〜学園錬金祭編〜２	Item War – Academy Alchemy Festival Edition - 2	道具大战 ～学园炼金庆典篇～2	道具大戰 ～學園鍊金祭篇～2				
2910403	アイテム大戦 〜学園錬金祭編〜３	Item War – Academy Alchemy Festival Edition - 3	道具大战 ～学园炼金庆典篇～3	道具大戰 ～學園鍊金祭篇～3				
2910404	アイテム大戦 〜学園錬金祭編〜EX	Item War – Academy Alchemy Festival Edition - EX	道具大战 ～学园炼金庆典篇～EX	道具大戰 ～學園鍊金祭篇～EX				
3601001	束の間の羽休め	A Moment's Respite	短暂的休息	片刻的休息				
3701001	覇者の風格	Bearing of a Champion	豪杰风采	霸者的風格				
3901001	決死の嫁入り	A Desperate Wedding	拼上性命的婚事	賭命出嫁				
3901002	祝砲を放て	Fire the Salute	拉响礼炮	放禮炮				
3901003	竜を追いかけて	Dragon Tracking	追逐龙的踪迹	追逐著龍				
3901004	かすかな面影	Fleeting Glimpse	模糊的线索	模糊的痕跡				
3901005	囚われの花嫁	The Captive Bride	被囚禁的新娘	被囚禁的新娘				
3901006	花を探そう	Find the Flowers	寻找花朵吧	尋找花				
3901007	竜の恩返し？	The Dragon's Gratitude?	龙的报恩？	龍的報恩？				
3901008	花の香りに誘われて	Enticed by Flowers	花香的诱惑	受到花香吸引				
3901009	執着の行方	The Path of Obsession	为何执着	執著的去向				
3901010	日陰者の流儀	Way of the Outcast	黑道之人的道义	潛伏者的作風				
3901011	呪縛からの解放	Breaking the Curse	从诅咒中解脱	從咒縛解脫				
3901012	最期の望み	Final Wish	最后的愿望	臨終的心願				
3901013	君に贈る花束	Bouquet for You	赠与你的花束	贈與妳的花束				
3902001	秘密の通い道[危険度：I]	Secret Path [Risk 1]	秘密通道[危险度：I]	秘密通道[危險度：I]				
3902002	秘密の通い道[危険度：II]	Secret Path [Risk 2]	秘密通道[危险度：II]	秘密通道[危險度：II]				
3902003	秘密の通い道[危険度：III]	Secret Path [Risk 3]	秘密通道[危险度：III]	秘密通道[危險度：III]				
3902004	秘密の通い道[危険度：IV]	Secret Path [Risk 4]	秘密通道[危险度：IV]	秘密通道[危險度：IV]				
3902005	秘密の通い道[危険度：V]	Secret Path [Risk 5]	秘密通道[危险度：V]	秘密通道[危險度：V]				
3902006	秘密の通い道[危険度：VI]	Secret Path [Risk 6]	秘密通道[危险度：VI]	秘密通道[危險度：VI]				
4101001	ある共通点	A Common Point	某个共同点	某個共通點				
4301001	常夏の保養地	Everlasting Summer Resort	永夏度假村	四季如夏的休閒盛地				
4301002	似合う場所	Sun or Shade	合适的场所	適合的地方				
4301003	大人の魅力	Mature Charm	大人的魅力	大人的魅力				
4301004	冷たさ対暑さ	Cool vs. Hot	凉爽与炎热之战	冰涼vs炎熱				
4301005	看板娘の形	The Ideal Poster Girl	招牌女店员的风范	招牌姑娘的模樣				
4301006	錬金術の奥深さ	The Depths of Alchemy	炼金术深不可测	鍊金術的深奧				
4301007	憧れの景色	Dreamy Scenery	梦想中的景色	嚮往的景色				
4301008	どんなときも	Ready Whenever	无时无刻	無論何時				
4301009	溢れ出る情熱	Overflowing Passion	热情洋溢	滿溢而出的熱情				
4301010	海の家を守れ！	Protect the Beach House!	守护海边小屋！	保護海之家！				
4301011	新たな売り	New Attraction	新的卖点	新商品				
4301012	「ただ」ではないビーチフラッグ	Not Just a Beach Flag Race	“不单纯”的沙滩夺旗	不「一般」的海灘奪旗				
4301013	圧倒的エース	Dominant Ace	无可争议的王牌	壓倒性的王牌				
4301014	適材適所？	Right Person for the Job?	适材适所？	適才適所？				
4301015	猛者たちの決戦	Battle of the Strong	强者们的决战	猛將們的決戰				
4301016	もう１つの豪華賞品	Another Fabulous Prize	另一份豪华奖品	另一個豪華獎品				
4301017	新たな問題	A New Problem	新的问题	新的問題				
4301018	どきどき肝試し	A Nerve-Racking Test of Courage	紧张刺激试胆大会	緊張刺激的試膽				
4301019	錬金術士の涼み方	How an Alchemist Cools Down	炼金术士的纳凉方法	鍊金術士的納涼方法				
4301020	甘い香りに誘われて	Lured by a Sweet Scent	甘甜香气的诱惑	受到甘甜香氣吸引				
4301021	まどろみの夜風	Dreaming in the Night Breeze	迷幻晚风	令人昏昏欲睡的晚風				
4301022	特大の目覚まし	The Giant Alarm Clock	特大闹钟	特大鬧鐘				
4301023	水着ゴーレムを追い返せ！	Drive Back the Swimsuit Golem!	赶走泳装魔巨人！	驅離泳裝魔巨人！				
4301024	花火と笑顔に包まれて	Fireworks and Smiles	身边满是烟花和笑容	滿滿的煙火與笑臉				
4304100	夜空に笑顔が咲いた夏１	Summer Smiles under the Night Sky - 1	夏夜中绽放的笑容1	笑容在夜空中綻放的夏天1				
4304101	夜空に笑顔が咲いた夏２	Summer Smiles under the Night Sky - 2	夏夜中绽放的笑容2	笑容在夜空中綻放的夏天2				
4304102	夜空に笑顔が咲いた夏３	Summer Smiles under the Night Sky - 3	夏夜中绽放的笑容3	笑容在夜空中綻放的夏天3				
4304103	夜空に笑顔が咲いた夏４	Summer Smiles under the Night Sky - 4	夏夜中绽放的笑容4	笑容在夜空中綻放的夏天4				
4304104	夜空に笑顔が咲いた夏５	Summer Smiles under the Night Sky - 5	夏夜中绽放的笑容5	笑容在夜空中綻放的夏天5				
4304105	夜空に笑顔が咲いた夏６	Summer Smiles under the Night Sky - 6	夏夜中绽放的笑容6	笑容在夜空中綻放的夏天6				
4304106	夜空に笑顔が咲いた夏７	Summer Smiles under the Night Sky - 7	夏夜中绽放的笑容7	笑容在夜空中綻放的夏天7				
4304107	夜空に笑顔が咲いた夏８	Summer Smiles under the Night Sky - 8	夏夜中绽放的笑容8	笑容在夜空中綻放的夏天8				
4304108	夜空に笑顔が咲いた夏９	Summer Smiles under the Night Sky - 9	夏夜中绽放的笑容9	笑容在夜空中綻放的夏天9				
4304109	夜空に笑顔が咲いた夏１０	Summer Smiles under the Night Sky - 10	夏夜中绽放的笑容10	笑容在夜空中綻放的夏天10				
4305110	夜空に笑顔が咲いた夏EX1	Summer Smiles under the Night Sky - EX1	夏夜中绽放的笑容EX1	笑容在夜空中綻放的夏天EX1				
4305111	夜空に笑顔が咲いた夏EX2	Summer Smiles under the Night Sky - EX2	夏夜中绽放的笑容EX2	笑容在夜空中綻放的夏天EX2				
4305112	夜空に笑顔が咲いた夏EX3	Summer Smiles under the Night Sky - EX3	夏夜中绽放的笑容EX3	笑容在夜空中綻放的夏天EX3				
4307001	ビーチフラッグ[危険度：I]	Beach Flag [Risk 1]	沙滩夺旗[危险度：I]	海灘奪旗[危險度：I]				
4307002	ビーチフラッグ[危険度：II]	Beach Flag [Risk 2]	沙滩夺旗[危险度：II]	海灘奪旗[危險度：II]				
4307003	ビーチフラッグ[危険度：III]	Beach Flag [Risk 3]	沙滩夺旗[危险度：III]	海灘奪旗[危險度：III]				
4307004	ビーチフラッグ[危険度：IV]	Beach Flag [Risk 4]	沙滩夺旗[危险度：IV]	海灘奪旗[危險度：IV]				
4307005	ビーチフラッグ[危険度：V]	Beach Flag [Risk 5]	沙滩夺旗[危险度：V]	海灘奪旗[危險度：V]				
4307006	ビーチフラッグ[危険度：VI]	Beach Flag [Risk 6]	沙滩夺旗[危险度：VI]	海灘奪旗[危險度：VI]				
4307007	ビーチフラッグ[危険度：VII]	Beach Flag [Risk 7]	沙滩夺旗[危险度：VII]	海灘奪旗[危險度：VII]				
4307008	ビーチフラッグ[危険度：VIII]	Beach Flag [Risk 8]	沙滩夺旗[危险度：VIII]	海灘奪旗[危險度：VIII]				
4307009	ビーチフラッグ[危険度：IX]	Beach Flag [Risk 9]	沙滩夺旗[危险度：IX]	海灘奪旗[危險度：IX]				
5002001	キラキラビーチ[危険度：Ⅰ]	Sparkling Beach [Risk 1]	闪亮海滩[危险度：I]	閃閃發光的海灘[危險度：I]				
5002002	キラキラビーチ[危険度：Ⅱ]	Sparkling Beach [Risk 2]	闪亮海滩[危险度：II]	閃閃發光的海灘[危險度：II]				
5002003	キラキラビーチ[危険度：Ⅲ]	Sparkling Beach [Risk 3]	闪亮海滩[危险度：III]	閃閃發光的海灘[危險度：III]				
