id	name	name_en	name_zh-CN	name_zh-TW	description	description_en	description_zh-CN	description_zh-TW
227	お揃いの帽子	Matching Hats	同款帽子	一樣的帽子	私のように直射日光が苦手な人にも安心して海を楽しんでもらえるように、日よけになるものを貸し出そうということになりました。宣伝がてら４人でお揃いの麦わら帽子を被ってみたのですが、少しはしゃぎすぎでしょうか？\nライザ先輩は「いいじゃない、こういうのも。次はサングラスをお揃いでかけよう」と仰っていました。\n楽しそうですけど、かなり怪しい集団に思われちゃうかも……（レスナ）	"To help people like me who struggle with direct sunlight enjoy the beach more, we decided to rent out various sun-blocking items. To promote the items, the four of us wore matching straw hats, but maybe we got a little too carried away...\nRyza said, ""Why not? Next time, let's all wear matching sunglasses.""\nIt sounds fun, but we might look a bit like a suspicious group if we all wear the same sunglasses... (Resna)"	为了让像我一样不喜欢烈日暴晒的人也能安心享受大海，我打算出租一些能遮阳防晒的东西。于是4个人戴了同样的草帽来顺便做宣传，不过我担心是不是玩得夸张了点？\n莱莎前辈倒是觉得这样很不错，还说下次想一起戴太阳眼镜登场。\n虽然感觉很有趣，但打扮成那样恐怕会惹人怀疑吧……（蕾斯娜）	我決定提供遮陽物品的租借服務，讓和我一樣不喜歡強烈日照的人也能在海邊安心玩耍。在宣傳的同時，我們4人戴上了同款的草帽，但我擔心這樣會不會有點嬉鬧過頭了呢？\n萊莎前輩說：「有什麼關係，這樣也挺好的啊。下次大家一起戴太陽眼鏡吧！」\n雖然聽起來很有趣，但感覺會被當成怪人團體……（蕾斯娜）
228	あえてここから	I'd Rather Watch from Here	从这里望着就足够了	特意從這個角度觀賞	ライザと火を囲んでいたら、元の世界にいた時のことを思い出しちゃいました。\nねえ、ライザ。冒険中の野営でもこんな風に火を囲んで、私が眠れるまでずっと話し相手になってくれたよね。きっと眠かったはずなのに。おかげでライザが隣にいるときは、外でも安心して眠れるようになったんだよ。\n……と話していたら、どこからか視線が。見ると、レスナさんが遠くから「ああ、尊い……」と言いながら眺めてました。こっちに来ませんか？と誘ったのですが、ぜんぜん動かず。交ざってもらってよかったのに……（クラウディア）	"As I sat by the fire with Ryza, I remembered some of our adventures in our original world.\n""Say, Ryza. During our travels, you kept me company by the fire until I fell asleep, right? You must have been tired yourself, but thanks to you, I was able to sleep soundly even outside. Thank you.""\nWhile we were talking, I noticed someone watching us. It was Resna from a distance, whispering, ""Ah, what a precious moment..."" I invited her to join us, but she just watched, not moving an inch. It would have been nice if she had just joined in... (Klaudia)"	我和莱莎一起坐在篝火边，回忆起了在原来世界中的一些往事。\n莱莎，记得我们出门冒险时，也曾在野外扎营，围坐在篝火旁，明明你也很累了，却还陪我说话一直到我睡着。只要莱莎你在身边，就算身在野外我也能安心入眠。\n我们聊着聊着，忽然察觉了什么人的视线。张望四周发现原来是蕾斯娜小姐在远处看着我们，一脸憧憬的样子。我们问她要不要来一起聊天，她却不肯过来。真是的，来加入我们不是更开心嘛……（科洛蒂娅）	和萊莎一起圍坐在火堆旁時，我想起了在原本的世界發生過的事。\n萊莎，妳還記得嗎？以前在冒險途中紮營時，我們也是像這樣坐在火堆旁。妳總是陪著我說話，直到我睡著為止，但妳自己一定也很睏吧。多虧了有妳在身旁，就算身在野外我也能安心睡覺了哦。\n……話說到這裡，我突然感覺到一股視線。仔細一看，才發現是蕾斯娜在遠處盯著我們，嘴裡還一邊說道：「啊──何等美好的畫面……」雖然我問她要不要過來這裡，但她卻一動也不動。其實她可以和我們一起聊天呀……（科洛蒂婭）
229	「爆弾魔」の性	The Bomber's Nature	“炸弹魔”的本性	「炸彈魔」的本性	花火の準備をしてたら、マルローネさんが遊びに来たんだけど……。「花火玉？　ようは爆弾ってこと？　あたしも手伝うよ」となぜかノリノリ。お手製の爆弾を打ち上げ筒に入れようとしたから、あたしとレスナで慌てて止めた。\n気持ちは嬉しいけど、それだけで十分！　こんな理由で花火大会が中止になったら大変だから！\nでも、大きい魔物と戦うときはこういう方法もアリかもしれないね（ライザ）	"While we were setting up the fireworks, Marlone came by and got a little too excited, saying, ""Fireworks? You mean bombs? Let me help!"" She tried to load her homemade bombs into the launchers, so Resna and I quickly stopped her.\nI appreciate the enthusiasm, but that alone is enough! We can't risk the fireworks festival getting canceled because of this!\nThat said, if there were ever a battle with a big monster, those bombs would definitely come in handy. (Ryza)"	在我们准备烟花的时候，玛洛娜小姐来玩了……听说我们要准备烟花，她说烟花和炸弹都是一回事，自告奋勇地来帮忙。我和蕾斯娜赶忙趁她把亲手做的炸弹塞进烟花筒之前阻止了她。\n你的心意我领了，你只要贡献心意就足够了！要是因为这个而导致烟花大会中止那可不得了啊！\n不过，和巨大魔物战斗的时候，这倒是个不错的方法。（莱莎）	當我們在準備煙火時，瑪洛娜小姐也來玩了。但她不知為何一臉興致勃勃地說：「煙火球？　簡單來說就是炸彈吧？　我也要來幫忙！」當她準備將親手做的炸彈放進發射筒時，我和蕾斯娜連忙阻止了她。\n我很感謝她的心意，但有那份心意就夠了！　如果因為這個原因導致煙火大會停辦，那可就糟了！\n不過和大型魔物戰鬥時，或許可以考慮用這招耶。（萊莎）
230	水浴びの利点	Refreshing Shower	冲凉的好处	沖澡的好處	ハイディが迎えに来たから、宿に帰る前に身体を水で流したの。「これがあると、すぐにさっぱりできていいわね。雨でも十分だったけど」って言ったら、「みんなあんたほど野生児じゃないの」って言われちゃった。\n「まぁ、雨は浴びたい時に浴びれないものね」って返したら、「そういうことじゃない！」って突っ込まれちゃった。後からレスナにこの話をしたら、「ハイディさんの言う通りだよ」だって。\nうーん、結構大事なことだと思うんだけど……（ヴァレリア）	"Heidi came to pick me up, so I washed off at the showers before heading back to the inn. I said, ""It's great to have this, you can get freshen up anytime! Rain is just as good though,"" and Heidi replied, ""Not everyone is wild enough to jump in the rain like you.""\nI answered, ""True. I guess you can't always get rain when you need it,"" and she replied, ""That's not the point!"" Later, when I told Resna about this, she agreed with Heidi.\nI still think it's pretty relevant, though... (Valeria)"	我去接海蒂的时候，看到她正在冲凉，之后才打算回住处。我说冲凉不错，能马上让人全身舒爽，不过淋场雨效果也是一样的。海蒂回嘴说一般人才不会像我那么野。\n我说也对，毕竟雨不是想淋就能淋到的，结果她吐槽说问题不在这里。之后我和蕾斯娜说了这件事，蕾斯娜也说海蒂说得一点没错。\n奇怪，这明明是关键问题吧……（瓦莱莉娅）	因為海蒂來接我，我在回旅館前先沖了澡。我向海蒂說：「這個真方便，一下就能把身體清乾淨。雖然我用雨水就夠了。」但她聽了以後表示：「又不是每個人都和妳一樣是個野孩子。」\n於是我回道：「也是啦，畢竟不是天天都能用雨水洗澡。」但這回又被她吐槽：「重點不是那個啦！」後來我和蕾斯娜提了這件事，她說：「海蒂小姐說的沒錯哦。」\n嗯……但我覺得那個才是重點啊……（瓦萊莉婭）
231	今後の大盛況を祈って	Wishing for Continued Success	预祝盛况空前	祝願今後遊客如織	ついに海の家が万全の形に！　クラウディアさんがみんなの労をねぎらって飲み物や食べ物を提供してくれました。\n「みんな、手伝ってくれて本当にありがとう」と言っていましたが、こちらこそですよ！\nヴァレリアは「私は食べてただけだけどね」と言いつつその口にご飯を詰め込んでいました。\nでも、実際その大食いでお客さんを呼び込んでいたので、胸を張っていいと思います。\nこの調子で浜辺全体が盛り上がって、花火大会が無事開催されますように！（レスナ）	"The Beach House is finally complete! Klaudia provided food and drink to celebrate everyone's hard work.\nShe said, ""Thank you all for your help,"" but we should be thanking her too! This was so much fun!\nValeria, stuffing her mouth, replied, ""All I really did was eat.""\nHer appetite actually helped attract customers though, so I think she can hold her head up high.\nI hope the beach continues to flourish and that the fireworks festival will go ahead without any trouble! (Resna)"	海边小屋的每个部分都筹建完毕了！科洛蒂娅小姐为了犒劳大家，拿来了饮料和食物。\n她感谢大家能够出力帮忙，但应该是我们道谢才对啊！\n瓦莱莉娅一边说“我只是在白吃白喝，没帮什么忙”，一边不停往嘴里塞着米饭。\n不过你的食量也吸引来了好多客人，我认为你也是个做出了切实贡献的帮手。\n希望海滩的火热气氛继续保持下去，烟花大会能够顺利举行！（蕾斯娜）	海之家終於大功告成了！　科洛蒂婭小姐招待了飲料和食物來慰勞大家。\n雖然她說：「真的很感謝大家的幫忙！」但我才應該謝謝她才對！\n瓦萊莉婭一邊把飯往嘴裡塞，一邊說：「我一直都只負責吃而已。」\n不過，正是她驚人的食量吸引了很多客人前來，我覺得她可以更有自信一些。\n希望整座海灘可以變得越來越熱鬧，讓煙火大會順利舉行！（蕾斯娜）
232	広がる楽しみ	Boundless Fun	传播快乐	逐漸擴散的樂趣	ロマンさんからお願いされて、錬金術で花火を作ることになったよ。\n早速レスナと話し合い。図を描きながら説明するために紙を探そうとしたんだけど、そんなことしなくても砂浜に描けばいいってことに気付いたの。それで、砂浜に指で図を描きながら相談したんだ。\nこの砂浜一面が黒板だと思ったらわくわくしない？\nずっと残しておけないのが難点だけど、話し合いをするだけなら十分だよね（ライザ）	Roman asked me to make fireworks with alchemy. I quickly started discussing it with Resna and was about to look for some paper to draw diagrams on when I realized I could just draw in the sand. We ended up drawing diagrams with our fingers in the sand while we talked.\nIsn't it exciting to think of the whole beach as one giant chalkboard?\nToo bad we can't keep the notes there forever, but it's more than enough for a brief discussion. (Ryza)	受罗曼先生所托，我要用炼金术制作烟花了。\n于是我立刻去找蕾斯娜商量做法。我想找张纸画图辅助说明，这时突然意识到可以直接画在沙滩上。于是我们就在沙滩上一边讨论，一边用手指在沙滩上写写画画。\n不觉得把一整片沙滩当作黑板讨论起来很令人振奋吗？\n虽然不能把记录留存下来，但用来临时商量事情还是非常好用的。（莱莎）	羅曼先生拜託我用鍊金術製作煙火，\n因此我立刻和蕾斯娜開始討論。為了可以一邊畫圖一邊說明，我們本來打算去找紙，但後來發現只要在沙灘上畫就好，根本不需要紙。於是，我們一邊用手指在沙灘上畫圖一邊討論了起來。\n不覺得這一整片沙灘都是我們的黑板很令人興奮嗎？\n雖然沒辦法保留太久，但如果只是拿來討論就已經很足夠了。（萊莎）
233	冒険心と出来心	Adventurous Spirit, Mischievous Spirit	冒险和捉弄之心	冒險精神和一時興起	花火の素材集めを兼ねて、近くの洞窟に肝試しに行くことになりました。中はいかにも何かいそうな、おどろおどろしい雰囲気。その上ライザ先輩が面白がって怪談話を始めたんです！　でも、ヴァレリアが「お化けが出たら私がぶっ飛ばしてあげるから」と言ってくれたおかげで、安心して進むことができました。\nライザ先輩は後から「レスナが怖がる顔がかわいくて、つい」と仰っていましたが、悪ふざけが過ぎますよ！　そういうやんちゃなところもライザ先輩の魅力ですけど……（レスナ）	"While we were gathering materials for the fireworks, we decided to take on a test of courage in a nearby cave. It was really creepy inside, as if something was going to jump out at any moment. On top of that, Ryza started telling ghost stories! But thanks to Valeria saying, ""Don't worry, if a ghost shows up, I'll just punch it away,"" I was able to keep going without getting too scared.\nLater, Ryza said, ""Your scared face was just too cute to resist,"" but I still think she went a bit too far this time! I guess that mischievous side of her is part of her charm, though... (Resna)"	大家决定在附近的洞窟里举办试胆大会，顺便收集烟花素材。洞窟里阴仄仄的，看上去就像有鬼的样子。偏偏莱莎前辈还故意讲鬼故事吓人！但瓦莱莉娅说如果有鬼怪出现，她会负责打跑它们，所以我也放心往里走了。\n莱莎前辈在我身后说“蕾斯娜害怕的样子太可爱了，忍不住就想捉弄你”，这也太过分了吧！虽然这种淘气的性格也是莱莎前辈的魅力之一……（蕾斯娜）	一行人前往附近的洞窟蒐集煙火的素材，順便舉辦試膽大會。總覺得洞窟內似乎有什麼在蠢蠢欲動。所以，興致高昂的萊莎前輩就開始說起了鬼故事！　不過，幸好瓦萊莉婭跟我說：「妖怪出現的話我會幫妳揍飛它」，我才能安心地在洞窟中前進。\n萊莎前輩後來說：「誰叫蕾斯娜害怕的表情實在太可愛了，我忍不住嘛。」她真是太過分了！　雖然這種調皮的個性也是萊莎前輩的魅力所在啦……（蕾斯娜）。
234	やりすぎ注意！	Don't Overdo It!	过犹不及！	請適可而止！	花火の素材収集を終えてレスナさんとライザに合流したら、なぜか二人とも凍え死にそうな様子で震えてました。\nこんなに暑いのにどうして？と尋ねたら、「猛暑で汗が止まらないから、冷たく感じる塗り薬を全身に塗って、さらに風を起こす道具も作ったらこうなった」とのこと。やりすぎちゃったみたいです。\n冷たく感じる塗り薬……売ったらとても人気が出そう。使い方には注意が必要だけど。\nまぁ、わざわざ風を起こす道具まで用意して使うのはライザたちくらいかな……？（クラウディア）	"After gathering some materials for the fireworks, I met back up with Resna and Ryza, only to find them shivering as if they were freezing to death.\nI asked them why, since it was so hot, and they explained, ""We were so hot and sweaty in this heat, so we applied some ointment that cools you down and made a tool that blows wind, and ended up super cold instead!"" It seems they went a bit overboard.\nAn ointment that can cool you down... I bet it would be really popular if we sold it, although we would have to warn everyone about how to use it properly.\nBut honestly, only Ryza and Resna would go so far as to make a wind-generating tool to use with it... (Klaudia)"	我收集完素材后去跟蕾斯娜小姐还有莱莎汇合，却发现她们不知为何正浑身发抖，一副快要冻死的样子。\n我问她们这么热的天怎么会这样，她们告诉我是因为太热出了一身汗，于是把让人觉得凉爽的软膏涂满了全身，还做了能吹风的道具。原来是采取的纳凉措施过度了。\n让人觉得凉爽的软膏……如果拿去卖一定会畅销吧。买家一定要注意使用方法啊。\n不过会配合吹风道具使用的也只有莱莎她们了吧……？（科洛蒂娅）	蒐集完煙火素材之後，我和蕾斯娜小姐及萊莎會合，看到兩人不知為何一直在顫抖，一副快凍死的樣子。\n當我問道：「明明天氣這麼熱，妳們是怎麼了？」的時候，她們表示：「因為天氣太熱汗流不止，所以在全身塗滿會感到涼爽的藥，還做出起風的道具，就變成這樣了。」看來是做過頭了。\n會感到涼爽的藥……拿去賣的話應該會大受歡迎吧。雖然使用時得很小心就是了。\n不過，大概只有萊莎她們會特地準備能起風的道具了……吧？（科洛蒂婭）
235	禁断の味	Forbidden Delights	禁忌的味道	禁忌的味道	とある虫が花火の素材に使えそうとのことで、木に蜜を塗っておびき寄せることになりました。ですが、しばらくして現れたのは、虫ではなくヴァレリア！　空腹のあまり、甘い匂いにつられてしまったみたいです。ヴァレリアには蜜の代わりにスイカをあげましたが、その後も折に触れて「ねえ、あの蜜、やっぱり食べちゃダメ？　かき氷にかけたら美味しいと思うんだけど」と尋ねてくるんです。ヴァレリアらしいなあ。\nクラウディアさんは「食べちゃいけないものほど美味しそうに見えますよね。焼く前のケーキの生地とか」と、少し共感していました（レスナ）	"We heard that a certain bug might be useful as a material for the fireworks, so we decided to try to lure it out by spreading some honey on a tree. But after a while, it wasn't the bug that showed up—it was Valeria! She was so hungry that the sweet smell attracted her instead. We ended up giving her some watermelon in place of the honey, but even after that, she kept asking, ""Hey, can't I eat that honey too? I bet it'd be delicious on shaved ice."" That's so like Valeria.\nKlaudia even empathized a bit, saying, ""Eating things you're not supposed to eat always seems more tempting, like licking the cake batter before you bake a cake."" (Resna)"	制作烟花所需的素材里有一种虫子，于是我往树上涂了蜜糖，打算把虫子吸引过来。结果等了一会儿，虫子还没来，瓦莱莉娅倒是先来了！她似乎是因为太饿，被蜜糖的香气吸引过来了。虽然我给了她西瓜，但她还是三番两次地问我“真的不能吃那个蜜糖吗？浇在刨冰上一定会很好吃的”，真不愧是瓦莱莉娅啊。\n科洛蒂娅小姐则颇有同感地说：“就和还没烤制的蛋糕坯一样，越是不让吃的东西看起来就越好吃呢。”（蕾斯娜）	據說有一種蟲子能作為煙火的素材，於是我決定在樹上塗糖蜜吸引牠們過來。但不久後現身的竟然不是蟲，而是瓦萊莉婭！　她似乎是因為太餓了，被甜甜的味道所吸引。所以作為糖蜜的替代品，我給瓦萊莉婭吃了西瓜。但她之後還是會不時問我：「嘿，那個糖蜜真的不能讓我嘗嘗嗎？　我覺得淋在刨冰上一定很好吃。」真像是瓦萊莉婭會說的話呢。\n科洛蒂婭小姐也說過：「越是不能吃的東西，看起來就會越美味。就跟烤熟之前的蛋糕麵糊一樣。」所以我也不是不能理解。（蕾斯娜）
236	月明かりに見守られて	Watched Over by Moonlight	月光的守护	被月光守護	花火の試作を終えた後。星が綺麗なので、みんなで天体観測をすることに。この世界の星のことを楽しそうに教えてくれるレスナさんと、興味津々で聞くヴァレリアさん。そんな二人を微笑ましく眺めてたんですが、ふと横を見ると、座ったままぐっすり眠るライザが。後からレスナさんに「ごめん、あたしも興味はあったんだけど……」と謝っていました。\n昼間いっぱい遊んで、花火の試作も頑張ったから、疲れちゃったんだよね？　大丈夫、分かってるよ（クラウディア）	"After finishing our fireworks prototypes, we decided to do some stargazing because the stars were so beautiful. Resna excitedly explained all about the stars of this world, and Valeria listened with keen interest. As I watched them with a smile on my face, I noticed that Ryza had fallen asleep next to me while still sitting up. Later, she apologized to Resna, saying, ""Sorry, I was interested, but...""\nWe had been playing all day and working hard on the fireworks, so it's no wonder she was tired. Don't worry, Ryza, we understand. (Klaudia)"	烟花试做结束后，因为星空很美，大家决定一起观测星星。蕾斯娜小姐兴致勃勃地说了许多这个世界星星的知识，瓦莱莉娅小姐听得津津有味。我笑着看了她们一会儿，一转头发现莱莎已经坐着睡着了。后来她跟蕾斯娜小姐道歉说：“对不起，其实我也挺感兴趣的，只是……”\n应该是因为白天一直在闹腾，又努力找素材试做了烟花，太累了才会睡着的吧？没关系，大家能理解哦。（科洛蒂娅）	在試作煙火之後。因為夜空中的星星十分美麗，大家便一起觀星。瓦萊莉婭小姐津津有味地聽著蕾斯娜小姐興致高昂地介紹這個世界的星星知識。正當我看著這幅和樂融融的景象時，一轉頭卻發現坐在一旁的萊莎竟然睡著了。後來蕾斯娜小姐還為此道了歉：「抱歉，都是因為我一個人講個不停……」\n她大概是因為白天玩得很盡興、試作煙火時也很努力，所以累了吧？　沒關係，我都知道喔。（科洛蒂婭）
237	不変の意匠？	Unchanging Trends?	不变的设计？	不變的設計	花火大会当日の昼。花火の試し打ちをしていたら、その音で近くの遺跡で眠っていた水着ゴーレムが目覚めちゃったみたい。浜辺を荒らしだしたから、私たちで追い出しちゃった。\nゴーレムは好奇心が強い魔物で、周囲に落ちているものを拾って身につける習性があって、だから水着を着ていたんだって。\nそれにしても、どこの誰があんな大きな水着を落としたのかしら。レスナは「もしかしてあの水着は、消えてしまった古代文明の遺物？」って推理してたけど。古代文明でも、水着はあの形なのかしら（ヴァレリア）	"On the day of the fireworks festival, while we were doing a test launch, the noise woke up a Swimsuit Golem that had been sleeping in the nearby ruins. It started wreaking havoc on the beach, so we had to chase it away.\nGolems are curious creatures, and they have a habit of picking up things they find lying around and wearing them, which is why it was wearing a swimsuit.\nStill, who in the world could have left behind such a huge swimsuit? Resna mused, ""Maybe the swimsuit is a relic of an ancient civilization that's long gone now?"" I wonder if swimsuits have always been that shape, even in ancient times... (Valeria)"	烟花大会当天白天，演练燃放烟花的爆炸声似乎惊醒了附近遗迹中沉睡的泳装魔巨人。它跑来海边闹事，我们齐心协力把它赶走了。\n据说魔巨人是好奇心很强的魔物，会捡拾掉落在附近的东西并穿戴在身上，所以它才会穿着泳装。\n但是，那么大的泳装到底会是谁掉的呢？蕾斯娜猜测那件泳衣是已经消失的古代文明的遗物，但古代文明的泳装会和现在的设计一样吗？（瓦莱莉娅）	煙火大會當天白天。我們開始試放煙火時，那聲音似乎吵醒了在附近遺跡沉睡的泳裝魔巨人。因為牠讓海邊陷入混亂，我們便把牠趕了出去。\n魔巨人是擁有強烈好奇心的魔物，有著撿起掉落在四周的東西並穿在身上的習性。所以，牠才會穿著泳裝吧。\n不過，究竟是誰遺失了如此大件的泳裝呢？而蕾斯娜做出了「說不定那件泳裝來自消失的古代文明？」這樣的推論。古代文明的泳裝也是長這個樣子嗎？（瓦萊莉婭）
238	みんなへのご褒美	A Reward for Everyone	所有人努力的回馈	給大家的獎勵	ついに花火大会が始まったよ！　浜辺でレスナと見ていたら、「綺麗だね」「いい思い出になるね」って喜ぶお客さんたちの声が次々と聞こえてきて、本当に嬉しかった。頑張った甲斐があったよ……！\nクラウディアたちにもしっかり届いてたみたい。「つい得意げな顔をしちゃった」って言ってた。\nあたしたち、すっごく頑張って海の家を盛り上げて、花火大会開催にこぎつけたもんね。存分に得意げな顔しちゃおう（ライザ）	"The fireworks festival has finally begun! As I watched from the beach with Resna, we could hear the voices of guests who enjoyed the show, saying things like, ""So beautiful,"" and, ""I'll never forget this."" It made me so happy. All of our hard work paid off!\nIt seems that Klaudia and the others feel the same, as Klaudia said, ""I can't help but feel a little proud.""\nWe all worked really hard to liven up the Beach House and pull off this fireworks festival, so I think we can all be as proud as we like! (Ryza)"	烟花大会终于要开始了！我和蕾斯娜在海边看着烟花，听到游客们不断发出惊喜的赞叹，“好美啊”“会是一段美好的回忆呢”。我感到欣慰极了。努力果然是有回报的……！\n科洛蒂娅她们也听到了游客们的赞美，还“情不自禁地眉飞色舞了起来”。\n毕竟我们努力给海边小屋招揽了好多顾客，还成功举办了烟花大会，所以不必害羞，尽情眉飞色舞吧。（莱莎）	煙火大會終於開始了！　和蕾斯娜在海邊欣賞煙火時，聽到觀眾開心地讚嘆道「好美啊」、「會成為美好的回憶呢」等話語，我們真的都非常高興。一切辛苦都值得了……！\n科洛蒂婭她們似乎也都一字不漏地聽到了。還表示「一不小心就得意了起來」呢。\n畢竟我們可是用盡全力替海之家招攬客人，還辦了煙火大會啊。就讓我們盡情為自己感到驕傲吧。（萊莎）
239	夢の中でも	Even in Their Dreams	即便在梦中	即便在夢中	夜、二人とも遊び疲れて寝ちゃったみたい。海の家を作って、ビーチフラッグで遊んで、花火を打ち上げて……盛りだくさんだったものね。\n二人の寝顔を見ながら、クラウディアが「普段の仕事でハイネ州に来ても、思い出しちゃうだろうな」って呟いてた。私もきっとそう。\n二人も、楽しかった思い出を夢の中で振り返っていたのかしら。\n来年もまた、みんなでここに来たいわ。\nレスナが言ってた通り、思い出はいくつあっても嬉しいものだから（ヴァレリア）	"It was getting late, and it looks like the two of them fell asleep, exhausted from all the fun. We built the Beach House, enjoyed the beach flag race, set off some beautiful fireworks... It has been quite the adventure.\nAs Klaudia watched over the two of them sleeping, she whispered, ""Even after I'm back in Haine and working, I'm sure I'll never forget this."" I'm sure I'll be the same.\nI imagine the two of them are also reliving the fun we had in their dreams.\nI hope we can all come back here again next year!\nAs Resna said, you can never have too many good memories! (Valeria)"	晚上，蕾斯娜和莱莎都玩累睡着了。打造海边小屋、争夺沙滩旗、放烟花……玩得真的很尽兴呢。\n科洛蒂娅看着那两人的睡颜，轻声说：“今后因为工作再来海涅州的时候，也会想起这段回忆吧。”我想我也一样。\n不知道她们两个有没有在梦中回味这两天发生的事呢。\n蕾斯娜说希望明年还有机会和大家一起来这里。\n她说得没错，快乐的回忆再来多少都欢迎。（瓦莱莉娅）	晚上，那兩人似乎因為玩得太累不小心睡著了。大家除了打造海之家，還玩了海灘奪旗、放煙火……過得相當充實呢。\n看著那兩人的睡臉，科洛蒂婭喃喃地道：「之後就算因平時的工作來海涅州，也會忍不住想起這些回憶吧！」我肯定也是如此。\n那兩人是否正在夢裡回味這些美好時光呢？\n明年也想再和大家一起來這裡。\n就像蕾斯娜說的，快樂的回憶永遠不嫌多。（瓦萊莉婭）
