id	name	name_en	name_zh-CN	name_zh-TW	description	description_en	description_zh-CN	description_zh-TW
3901	目的地選択	Location Selection	选择目的地	選擇目的地	メインストーリーの進行度合いによって\n選択できる目的地が増えていきます。	As you progress through the main story, more locations will become available.	可选择的目的地\n会随着主线故事进度而增加。	可選擇的目的地\n將隨著主線故事的進度而增加。
3902	ドロップアイテム	Dropped Items	掉落道具	掉落道具	ドロップアイテムの種類や抽選率は以下によって変わります。\n・スコアバトルのクリア状況\n・プレイヤーランク	The items that drop and the chances of them dropping vary based on the following:\n- Score Battle completion status\n- Player Rank	掉落道具的种类和抽取概率会根据下列条件发生改变。\n·积分战斗的通关状况\n·玩家等级	掉落道具的種類與抽選率會依照以下情況變動。\n‧積分戰的通關狀況\n‧玩家等級
3903	オススメキャラ	Top Pick Characters	推荐角色	推薦角色	各目的地には、オススメキャラがいます。\n高い編成ボーナスを獲得できるので、積極的に連れていきましょう。	Each location has recommended Top Pick Characters. Always try to send them to these locations to get a higher lineup bonus.	针对各个目的地有不同的推荐角色。\n使用推荐角色可以获得高额编成奖励，请积极地带他们前去探索吧。	每個目的地都有各自推薦的角色。\n推薦角色可獲得更高的組隊獎勵，建議積極地選用。
4001	探索編成	Exploration Lineup	探索编成	探索組隊	目的地に連れて行くキャラを選択できます。\n編成したキャラに応じて、獲得アイテムの効率がよくなる\nBONUSを獲得することができます。	The exploration lineup is made up of the characters you select to explore a location. \nDepending on the characters you select, you can improve the efficiency of acquiring items and earn bonus items.	可选择带往目的地的角色。\n根据编成的角色不同，获得道具的效率可能提升。\n还可能获得奖励。	可選擇要帶去目的地的角色。\n依據組隊角色不同，\n可獲得提升道具效率的BONUS。
4002	編成ボーナス	Lineup Bonus	编成奖励	組隊獎勵	オススメに設定されているキャラを編成することの他にも\nキャラの覚醒段階でもBONUSは変動します。	In addition to using Top Pick Characters, \nthe bonus also varies based on the awakening level of each character.	不仅编成推荐角色可以获得奖励，\n角色处于不同的觉醒阶段也可以获得不同数额的奖励。	除了將設定為推薦的角色加入組隊之外，\n角色的覺醒階段也會使BONUS發生變動。
4201	復刻イベントとは	What's a Revival Event?	何为复刻活动	何謂復刻活動	過去開催されていたイベントが常設として遊べるようになります。\n過去イベントに参加していた場合、その続きから再開できます。\nイベントでしか手に入らなかったレシピ・素材などを獲得可能です。	Revival Events are events that were playable in the past and have become available again. \nIf you participated in the event in the past, you can continue from where you left off. \nIt's also possible to obtain recipes and materials that were only available from the event.	让过去举办过的活动成为常驻，可以在任何时间游玩。\n若在过去参加过此活动，可从当时玩到的地方继续游玩。\n可以获得此活动专有的配方以及素材。	能以常設的形式遊玩過去舉辦過的活動。\n若之前曾參加過活動，則能夠接續之前進度。\n可取得活動才能獲得的配方和素材。
4202	復刻イベントを遊ぶためには？	How to Play Revival Events	如何参加复刻活动？	怎麼樣才能遊玩復刻活動？	「記憶の鍵」を使用してイベントを解放する必要があります。\n1つのイベントに対して「記憶の鍵」が1つ必要になります。\n「記憶の鍵」はイベント報酬など様々な箇所で入手可能です。	You'll need a Key of Memories to unlock the event. One Key of Memories is needed to unlock one event. Keys of Memories can be obtained from many places, such as event rewards.	活动需要使用“记忆之钥”解锁。\n解锁1个活动需要使用1个“记忆之钥”。\n“记忆之钥”可以通过活动报酬等各种途径获得。	需要使用「記憶之鑰」解鎖活動。\n每個活動皆需要使用1把「記憶之鑰」。\n「記憶之鑰」可以透過活動報酬等方式獲得。
4203	開催中のイベントとの違い	Difference between Revival Events and Standard Events	与正在举办中的活动的区别	與開放中活動的差異	各コンテンツに挑戦するためには\n「挑戦券」ではなく「スタミナ」を使用します。	Challenging a Revival Event will consume stamina instead of challenge tickets.	挑战复刻活动的各种游玩内容时，\n需要使用“体力”而非“挑战券”。	挑戰各個遊戲模式時，\n需要使用「精力」而不是「挑戰券」。
4301	イベントストーリー（復刻）	Event Stories (Revival)	活动故事（复刻）	活動故事（復刻）	イベントごとに設定されたストーリーを観ることや、\nバトルに挑戦することができます。	Here, you can take on battles and see the stories from various events.	可以观看各个活动下的故事，\n或者进行战斗挑战。	可以觀看每個活動的故事，\n或挑戰戰鬥。
4302	初回報酬	First-Time Rewards	初次报酬	首次通關報酬	初めてストーリーを閲覧した場合や、\nバトルをクリアした場合には、初回報酬を獲得できます。\n※過去開催時に初回報酬獲得済みの場合は、再度獲得できません。	The first time you view a story or clear a battle, you can obtain First-Time Rewards.\nNote: You will not receive First-Time Rewards if you already received them when the event was previously run.	首次阅览活动故事，\n或是首次通关战斗时，可以获得初次报酬。\n※若在过去活动举办时已获得初次报酬，则不能重复获得。	首次觀看故事或戰鬥通關時\n皆能獲得首次報酬。\n※若過去開放時已獲得過首次報酬，則無法獲得第二次。
4401	イベントダンジョン（復刻）	Event Dungeon (Revival)	活动迷宫（复刻）	活動迷宮（復刻）	復刻イベントでは「スタミナ」を消費して挑むことができます。\nイベント限定でしか手に入らなかった調合素材も\n復刻イベントで再度獲得することができます。	Revival Events require the use of Stamina to enter the event dungeon. You will still be able to obtain synthesis materials during Revival Events that were previously only available in limited-time events.	挑战复刻活动需要消耗“体力”。\n在复刻活动中还能再次获得活动限定的调合素材。	可消耗「精力」挑戰復刻活動。\n可在復刻活動中再度獲得\n僅能在活動限定期間內取得的調合素材。
4501	イベントスコアバトル（復刻）	Event Score Battles (Revival)	活动积分战斗（复刻）	活動積分戰統計（復刻）	復刻イベントでは「スタミナ」を消費して挑戦できます。\n過去イベントに参加していた場合、クリア状況・RANK状況を\n引き継いで遊ぶことができます。	You can challenge Score Battles in Revival Events by using stamina. If you participated in the event in the past, your Clear and Rank statuses will carry over when playing again.	挑战复刻活动中的积分战斗需要消耗“体力”。\n若在过去参加过此活动，\n则可以继承过去的通关状况以及Rank评价。	復刻活動可透過消耗「精力」的方式來挑戰。\n若過去曾參加過活動，\n則可繼承當時的通關狀況與Rank狀況繼續遊玩。
4502	ドロップ報酬	Drop Rewards	掉落报酬	掉落報酬	バトル結果に応じてスコアが算出され、RANKが決定します。\nバトル終了時にRANKに応じた報酬がドロップします。\nスキップする場合は過去の最高RANKを参照しスキップします。	Your rank is determined by the score that you get based on your battle performance. \nEnemies will drop rewards after battles that are based on your current rank. When you perform Swift Hunting, your highest past rank will be referenced.	将根据战斗结果计算得出积分，进而确定RANK。\n战斗结束时会掉落与RANK对应的报酬。\n高速讨伐时会以达到过的最高RANK为基准结算。	積分會根據戰鬥結果計算，並決定RANK。\n戰鬥結束時會根據RANK掉落報酬。\n若選擇跳過，跳過時將會參照過去的最高RANK。
4601	ボスチャレンジ（復刻）	Boss Challenges (Revival)	头目挑战（复刻）	頭目挑戰（復刻）	復刻イベントでは「スタミナ」を消費して挑戦できます。\n過去イベントに参加していた場合、クリア状況・RANK状況\nランク到達報酬獲得状況を引き継いで遊ぶことができます。	Take on Boss Challenges in Revival Events by using stamina. If you participated in the event in the past, your Clear status, Rank status, and obtained Rank Clear Rewards will carry over when playing again.	挑战复刻活动中的头目挑战需要消耗“体力”。\n若在过去参加过此活动，则可以继承过去的通关状况和Rank评价\n以及积分等级报酬的获得进度。	復刻活動可透過消耗「精力」的方式來挑戰。\n若過去曾參加過活動，則可繼承當時的通關狀況、Rank狀況\n與級別達成報酬的獲得狀況繼續遊玩。
4602	ドロップ報酬	Drop Rewards	掉落报酬	掉落報酬	バトル結果に応じてスコアが算出され、RANKが決定します。\nバトル終了時にRANKに応じた報酬がドロップします。\nスキップする場合は過去の最高RANKを参照しスキップします。	Your rank is determined by the score that you get based on your battle performance. \nEnemies will drop rewards after battles that are based on your current rank. When you perform Swift Hunting, your highest past rank will be referenced.	将根据战斗结果计算得出积分，进而确定RANK。\n战斗结束时会掉落与RANK对应的报酬。\n高速讨伐时会以达到过的最高RANK为基准结算。	積分會根據戰鬥結果計算，並決定RANK。\n戰鬥結束時會根據RANK掉落報酬。\n若選擇跳過，跳過時將會參照過去的最高RANK。
4603	ランク到達報酬	Rank Clear Rewards	评级报酬	級別達成報酬	クエストごとに「ランク到達報酬」が設定されており、\nRANKを更新するたびに「ランク到達報酬」を獲得できます。\n報酬は宝箱アイコンをタップすることで獲得可能です。	These quests have special rewards for reaching certain ranks. Each time you go up a rank, you will receive a Rank Clear Reward. Tap the treasure box icon to receive your rewards.	各个挑战设有“评级报酬”，\n每次刷新RANK时可以获得“评级报酬”。\n点击宝箱图标即可获得报酬。	每個挑戰都設定了「級別達成報酬」，\n每當更新RANK就能獲得「級別達成報酬」。\n點擊寶箱圖示即可獲得報酬。
4701	EXチャレンジ（復刻）	EX Challenges (Revival)	EX挑战（复刻）	EX挑戰（復刻）	EXチャレンジは超強力な敵が登場する超高難易度コンテンツです。\n過去イベントに参加していた場合、クリア状況・RANK状況\nランク到達報酬獲得状況を引き継いで遊ぶことができます。	EX Challenges are extremely difficult battles against very powerful foes. If you participated in the event in the past, your Clear status, Rank status, and obtained Rank Clear Rewards will carry over when playing again.	EX挑战是一种超高难度游玩内容，当中会出现超级强大的敌人。\n若在过去参加过此活动，则可以继承过去的通关状况和Rank评价\n以及积分等级报酬的获得进度。	EX挑戰是有超強敵人登場的超高難度遊戲模式。\n若過去曾參加過活動，則可繼承當時的通關狀況、Rank狀況，\n以及級別達成報酬的獲得狀況繼續遊玩。
4702	報酬	Rewards	报酬	報酬	EXチャレンジではドロップ報酬は存在せず、\nRANK更新時に「ランク到達報酬」を獲得することができます。	You will not receive reward drops after EX Challenge battles. Instead, you will be given Rank Rewards when your rank goes up.	EX挑战不会掉落报酬，\n但是刷新RANK时可以获得“评级报酬”。	EX挑戰中沒有掉落報酬，\nRANK更新時可以獲得「級別達成報酬」。
4801	SPチャレンジ	SP Challenge	SP挑战	SP挑戰	時間がたつと順次解放されていく、特殊なボスチャレンジです。\n通常のバトルとは一味違った敵が登場したり、\n特定の条件で大きくスコアが伸びるようなバトルがあります。	These are special boss challenges that are unlocked over time. These battles feature enemies with unique changes from standard battles and offer specific conditions that can significantly increase your score.	随时间经过依次解锁的特殊头目挑战。\n在这里会有和普通战斗中不同的敌人登场，\n还可能发生在特定条件下积分会大幅提升的战斗。	隨著時間經過，將依序解鎖的特殊頭目挑戰。\n挑戰中會出現與普通戰鬥稍有不同的敵人，\n或是在特定條件下會大幅提升積分的戰鬥。
4901	アイテムチャレンジ	Item Challenge	道具挑战	道具挑戰	調合アイテムを編成し、より高いスコアを目指すコンテンツです。\n達成したスコアに応じて、様々な報酬を獲得できます。	In this game mode, you use synthesis items to aim for higher scores. Depending on the scores you achieve, you can earn various rewards.	本玩法的目的是编成调合道具，获得更高分数。\n根据达成的分数可获得各种各样的报酬。	組隊調合道具，以取得更高積分為目標的遊戲模式。\n可依據達成的積分獲得各式各樣的報酬。
4902	パラメーター	Parameters	参数	參數	アイテムを編成すると、性能を示すパラメーターが上昇します。\nアイテムの種類や特性によって上昇するパラメーターが異なります。\nまた、重要視されるパラメーターには強調表示がつきます。	Changing the items used increases the performance parameters, which vary depending on the type and traits of the items.\nParameters that are considered more important will be highlighted.	编成道具后，表示性能的数值将得到提升。\n根据道具种类和特性，所提升的数值也各不相同。\n被认为尤其重要的数值上会显示强调标志。	組隊道具可提升顯示道具性能的參數。\n依據道具種類與特性，上升的參數也有所不同。\n此外，重視的參數將附有強調顯示。
4903	特効	Special Effects	特效	特殊效果	各アイテムチャレンジには特効アイテムが設定されています。\n特効アイテムはより効果的にパラメーターを高められるので、\nうまく活用してハイスコアを目指しましょう。	Each Item Challenge has designated items that can be used.These items can more effectively boost parameters, so use them wisely to aim for a high score.	各项道具挑战中都设有特效道具。\n特效道具能显著提升数值。\n活用特效道具，获得高分吧。	各道具挑戰皆已設有特效道具。\n特效道具能更有效地提高參數，\n因此善加利用並以最高成績為目標吧。
5001	ロマン大武闘大会	Roman's Grand Tournament	罗曼的大武斗大会	羅曼大武鬥大會	ロマン大武闘大会は、定期的に開催されるバトルコンテンツです。\nトータルダメージによってランキングが変動し、\nランキング状況によって様々な報酬を獲得することができます。	Roman's Grand Tournament is a regularly held battle event. Your ranking changes based on your total damage dealt, and you can earn various rewards depending on your ranking.	罗曼的大武斗大会是定期举办的战斗活动。\n根据总伤害进行排名，不同名次可获得不同的报酬。	羅曼大武鬥大會為定期開放的戰鬥遊戲模式。\n排名將隨著總傷害而變動，\n並根據排行榜的情況，可獲得各式各樣的報酬。
5002	特殊なバトルルール	Special Battle Rules	特殊战斗规则	特殊的戰鬥規則	本コンテンツのバトルには「ターン制限」が存在します。\n残りターンが0になると、バトルが終了しダメージが集計されます。\n※バトルに勝利・敗北してもトータルダメージは集計されます。	Battles in this event have a turn limit. When the remaining turns reach 0, the battle ends and total damage is tallied.\nNote: Total damage is recorded regardless of victory or defeat.	大武斗大会的战斗中存在“回合限制”。\n当剩余回合数为0时，战斗结束并进行伤害结算。\n※无论战斗输赢，都会结算伤害。	本遊戲模式之戰鬥具有回合限制。\n當剩餘回合為0時戰鬥就會結束，並開始統計傷害。\n※無論戰鬥勝利或敗北，都將統計總傷害。
5003	トータルダメージの計測	Total Damage Measurement	总伤害计算	計算總傷害	与えたダメージ量ではなく、\n「敵のHPを削った数値」が計測されます。\nそのため、敵の最大HPを超えたダメージは反映されません。	The actual measure of damage is not the amount of damage dealt, but the amount of enemy HP reduced. Therefore, any damage that exceeds the enemy's maximum HP will not be counted.	最终统计的不是造成伤害量，而是“削减的敌人HP数值”，\n因此超过敌人HP上限的伤害不会被计算在内。	將計算「敵方HP下降量」，\n而非造成的傷害量。\n因此，不會計入超過敵人HP最大值的傷害。
5004	最高難易度のバトルについて	High Difficulty Battles	最高难度战斗说明	關於最高難度的戰鬥	最高難易度のバトルでは、HP無限の敵が出現します。\n指定されたターンを最大限に活用して、\nトータルダメージを稼ぐことができます。	The highest difficulty battles feature enemies with infinite HP. Here, you simply need to maximize your total damage within the specified number of turns.	在最高难度战斗中，会出现拥有无限HP的敌人。\n玩家可以最大限度利用指定回合数，提升总伤害。	在最高難度的戰鬥中，將出現HP無上限的敵人。\n將指定回合活用到極致，\n即可有效地累積總傷害。
5005	ランキング報酬	Ranking Rewards	排行榜报酬	排行榜報酬	開催期間が終了した後、順位に応じて報酬を獲得できます。\nランキング報酬は、期間が終了して再度ログイン後、\nメールで順次配布されます。	After the event period ends, you will receive rewards based on your rank. Ranking rewards will be distributed via Mail after you log back in once the event has ended.	活动结束后，玩家可根据名次获得相应的报酬。\n排行榜报酬将在活动结束后再次登录时，\n通过邮件按顺序发放。	開放期間結束後，可根據名次獲得報酬。\n排行榜報酬將在開放期間結束並重新登入後，\n透過信件依序發送。
5101	海の家	Beach House	海边小屋	海之家	海の家では、ストーリーやバトルなど各種コンテンツが遊べます。\nまた、時間経過で各種アイテムを自動で集められます。\n集めたアイテムを使うと一部コンテンツに挑戦できます。	At the Beach House, you can enjoy a selection of content including stories and battles. Over time you will also automatically collect items at the Beach House. You can use the items to take on certain challenges.	在海边小屋中，可以体验故事、战斗等各种内容。\n另外，随时间流逝还会自动收集各类道具。\n使用收集到的道具可挑战部分游戏内容。	在海之家可遊玩故事和戰鬥等各種遊戲模式。\n此外，隨著時間經過會自動蒐集各種道具。\n使用蒐集到的道具，可挑戰部分遊戲模式。
5102	LEVEL UP	LEVEL UP	LEVEL UP	LEVEL UP	左上のボタンから、海の家のLEVELを上げることができます。\nLEVELが上昇すると、アイテムが集まりやすくなります。\n新たな機能が解放されたり、見た目が大きく変化することも・・・？	You can upgrade the Beach House level from the button in the upper left corner. As the Beach House level increases, items will be collected at a more efficient rate. It might also unlock some new features, or even change the appearance of the Beach House!	左上角的按钮可提升海边小屋的等级。\n等级上升后会更容易收集道具，\n还会解锁新的功能，连外观都会发生很大的变化……？	點擊左上的按鈕，可提升海之家的LEVEL。\nLEVEL上升能使道具蒐集更加容易。\n還會解鎖新功能，外觀也將大幅改變……？
5201	アイテムレンタル	Item Rental	道具出租	道具租借	アイテムレンタルでは、調合アイテムをお客様に貸し出すことで\n翌日12時に報酬として海の家レンタルコインを獲得できます。\n※貸し出したアイテムは消費されず、戦闘でも使用できます。	The Item Rental system allows you to rent out synthesis items to customers and receive Beach House Rental Coins as a reward at 11:00 (UTC+8) the next day.\nNote: Rental Items will not be consumed, and can also still be used in battle.	道具出租，是将调合道具借给客人的功能，\n并可在翌日11:00（UTC+8）获得海边小屋出租币作为报酬。\n※借出的道具不会被消耗，在战斗中也可以如常使用。	在道具租借中，將調合道具出租給客人，\n即可在隔天11:00（UTC+8）獲得海之家租借硬幣作為報酬。\n※將不會消耗已出租的道具，並可在戰鬥中使用。
5202	トレンドボーナス	Trend Bonus	潮流奖励	趨勢獎勵	アイテムレンタルには「トレンド」が存在します。\nトレンドに乗っているアイテムを貸し出すと\n報酬を獲得する際に追加のボーナスが発生します。	Item Rental also has trends. Renting items that are trending will give you additional bonuses when you receive your rewards.	道具出租中存在“潮流”。\n若借出符合潮流的道具，在领取报酬时可获得额外奖励。	道具租借中有所謂的「趨勢」。\n若出租已登上「趨勢」的道具，\n獲得報酬時將出現追加獎勵。
5203	アイテムレンタルの注意点	Cautions for Item Rental	道具出租的注意事项	道具租借注意事項	レンタル枠を全て埋めずにレンタルを確定してしまった場合でも、\nレンタル期間が終了するまで、空き枠にアイテムを追加できません。\n※レンタル確定後はキャンセルできませんのでご注意ください。	Note that if you start rentals without filling all rental slots, you will not be able to add items to the empty slots until the rental period ends.\nNote: Rentals cannot be canceled once started, so be careful when starting your rentals.	若在未填满出租栏的情况下确认出租，\n则无法在出租期间结束前向空栏位中追加道具。\n※确认出租后无法取消，请注意。	在租借欄未滿就確定出租的情況下，\n到租借期滿之前都無法將道具新增至空欄。\n※確定出租後將無法取消，敬請注意。
5301	ビーチフラッグ	Beach Flag Race	沙滩夺旗	海灘奪旗	ビーチフラッグは、クリアまでの合計ターン数に応じて\nRANKが決まるターンアタックダンジョンです。\n採取ポイントは無く、RANKによって報酬が決まります。	Beach Flag Race is a turn-attack dungeon where your rank is determined by the total number of turns taken to clear the dungeon. There are no Gathering Points, and rewards are based on your rank.	沙滩夺旗，是根据通关时的合计回合数\n来决定RANK的回合速通迷宫。\n不存在采集点，由RANK来决定可获得的报酬。	海灘奪旗是根據通關前的總回合數\n來決定RANK的回合攻擊迷宮。\n報酬是依據RANK決定，而非採集點。
5302	挑戦回数	Attempts	挑战次数	挑戰次數	ビーチフラッグは「挑戦回数」を消費して挑むことができます。\nクリア後でも、結果に満足できなかった場合は\n挑戦回数を消費せずにリタイア、再挑戦することが可能です。	Beach Flag Races can be taken on by using challenge attempts. Even after completing the dungeon, if you're not satisfied with the results, you can exit and retry without consuming an attempt.	沙滩夺旗可消耗“挑战次数”来进行挑战。\n通关后如果对结果不满意，\n可不消耗挑战次数放弃挑战并重新挑战。	可消耗「挑戰次數」挑戰海灘奪旗。\n若通關後仍對結果不滿意，\n可在不消耗挑戰次數的情況下退出並再次挑戰。
5303	ビーチフラッグの走者	Beach Flag Runners	沙滩夺旗的跑者	海灘奪旗的跑者	ビーチフラッグは好きな編成でバトルに挑むことができますが\nダンジョンでの走者は水着姿のレスナになります。\n他にも水着姿のキャラが仲間にいると、走者が変わることも・・・？	In Beach Flag Race, you can battle with a team lineup of your choice, but the runner in the dungeon will be Resna in her swimsuit. However, if some of her friends are also in swimsuits, the runner might change!	沙滩夺旗中可使用您喜欢的编成来进行战斗，\n但迷宫中的跑者将固定为泳装蕾斯娜。\n如果让其他泳装角色也成为伙伴，跑者也许会换人……？	海灘奪旗可使用喜歡的組隊來挑戰戰鬥，\n但迷宮中的跑者是身著泳裝蕾斯娜。\n不過如果夥伴中有其他身著泳裝的角色，跑者也可能會改變……？
5401	パーティ装備機能追加！	Party Equipment Feature Added!	追加队伍装备功能！	追加隊伍裝備功能！	装備をパーティごとに設定できるようになりました！\n右上のボタンから、編成中のキャラの装備を変更できます。	You can now set different equipment for each party! Use the button in the top right to change the equipment of the characters in your current lineup.	现在实现了根据不同队伍设置装备！\n可通过右上方的按钮更换已编成的角色的装备。	可以設定每個隊伍的裝備了！\n右上方的按鈕可替組隊中角色變更裝備。
5402	一括装備画面	Equip All Screen	一键装备界面	一次裝備畫面	一括装備画面でパーティに編成されたキャラの装備を変更できます。\n※この画面で編成した装備は他のパーティには影響しません。	On the Equip All screen, you can change the equipment for characters in your party lineup.\nNote: Equipment changes made here won't affect other parties.	可通过一键装备界面为队伍中已编成的角色更换装备。\n※在这个界面编成的装备不会影响其他队伍。	可在一次裝備畫面替已被編入隊伍中的角色變更裝備。\n※在此畫面組隊的裝備不會影響其他隊伍。
5403	マイセット	Saved Set	自定义套装	自訂組合	また、お気に入りのメモリア・装備の組み合わせについては、\nマイセットに登録してすぐに呼び出せるようになりました。	You can also now save your favorite combinations of Memoria and equipment to Saved Sets, allowing you to quickly load them when needed.	此外，现在还可以将喜欢的回忆和装备的组合保存为自定义套装，\n并便捷地调出。	此外，現在登錄至自訂組合後，\n即可隨時套用喜歡的回憶和裝備了。
5404	パーティ編成画面での装備	Equipment in the Party Lineup Screen	在队伍编成界面进行装备	在編輯隊伍畫面裝備	パーティ編成中は、画面下部にある装備ボタンから\n一括装備画面を呼び出すことができます。	While editing a party lineup, you can open the Equip All screen by tapping the Equip button at the bottom of the screen.	在编成队伍时，\n可通过界面下方的装备按钮调出一键装备界面。	編輯隊伍時，可從畫面下方的裝備按鈕\n開啟一次裝備畫面。
5405	キャラ装備とパーティ装備	Character Equipment and Party Equipment	角色装备与队伍装备	角色裝備和隊伍裝備	キャラをパーティに編成した時、はじめにセットされている装備は、\nキャラ画面で設定した装備になります。	When you add a character to a party lineup, their initial equipment will be the equipment set on their Character screen.	将角色编入队伍后，\n初始装备为在角色界面设置的装备。	將角色編入隊伍時，\n預設裝備是在角色畫面設定好的裝備。
5501	交流	Bonds	交流	交流	お迎えしているキャラとのストーリーを楽しむことができます。	Enjoy stories with the Characters you have unlocked.	可以观看已获得的角色的故事。	可觀賞已獲得角色之間的故事。
5502	ストーリーの解放	Unlocking Stories	解锁故事	解鎖故事	ストーリーが未解放のキャラの解放には、「友愛の鍵」が必要です。\n「友愛の鍵」は主にウィークリーミッションの報酬で入手できます。	A Key of Friendship is required to unlock the stories of a Character whose stories are still locked.\nKeys of Friendship are primarily obtained as a reward for Weekly Missions.	解锁尚未解锁的角色故事，需要“友爱钥匙”。\n“友爱钥匙”主要通过周常任务的报酬获得。	如欲解鎖故事尚未解鎖的角色，\n需使用可從每週任務報酬獲得的「友愛之鑰」。
5601	ストーリーの解放条件	Story Unlock Conditions	故事条件	解鎖故事的條件	各ストーリーに解放条件が設定されています。\n達成することで、そのストーリーを視聴できるようになります。	Each story has specific conditions that must be met to unlock it. Once these conditions are met, you'll be able to view the story.	各个故事设有解锁条件。\n达成条件后即可观看该故事。	每個故事設有各自的解鎖條件。\n達成後即可觀看該故事。
5602	3話・フォトモードの起動	Chapter 3: Turn Photo Mode On	第3话·开启拍照模式	第3話‧啟動拍照模式	3話ではストーリー中、左上のカメラボタンをタップすることで、\nフォトモードを起動することができます。	In Chapter 3, you can turn Photo Mode on during the story by tapping the camera icon in the top left corner.	第3话故事中，点击左上角的相机按钮，\n可以开启拍照模式。	在第3話的故事中，點擊左上角的相機按鈕，\n即可啟動拍照模式。
5603	3話・フォトモードの機能	Chapter 3: Photo Mode Features	第3话·拍照模式的功能	第3話‧拍照模式功能	フォトモードの起動中はカメラの移動とズームの操作が可能です。\n※カメラの移動はズームしている時のみ使用することができます。	While Photo Mode is turned on, you can move the camera and zoom in and out.\nNote: Camera movement is only available while zoomed in.	拍照模式开启时，可以移动或缩放视角。\n※只有在放大画面时可以移动视角。	啟動拍照模式時，可移動及縮放鏡頭。\n※只有進行縮放時才可移動鏡頭。
5604	4話・選択肢分岐	Chapter 4: Choices	第4话·选项分歧	第4話‧選項分歧	4話では道中の選択に応じてエンディングが変化し、\n5話が解放されます。キャラの反応がいまいちな時は、\n他の選択肢を選んでみましょう。	In Chapter 4, you will be offered choices during the story that will change the ending and unlock Chapter 5. If the character has a poor reaction to your choice, try again with a different choice.	第4话根据中途的选项，结局会有所不同，\n可以解锁第5话。如果角色的反应不尽如人意，\n可以试试选择其他选项。	在第4話中，結局會因應途中的選項而發生變化，\n並解鎖第5話。當角色的反應差強人意時，\n請嘗試選擇其他選項。
5605	5話・メモリアルシーン	Chapter 5: Memorial Scene	第5话·回忆场景	第5話‧回憶場景	5話のストーリー内で特別なシーンである「メモリアルシーン」\nを視聴することができます。「メモリアルシーン」は5話の視聴後、\nホーム背景として設定できるようになります。	In Chapter 5, you'll get to watch a special Memorial Scene to commemorate the character's story. These Memorial Scenes can be set as your home screen background after you view them.	在第5话的故事内，可以观看特殊场景“回忆场景”。\n观看第5话后，\n“回忆场景”可以设置为主界面背景。	在第5話的故事中，\n可觀看特殊場景的「回憶場景」。\n觀看完第5話之後，即可將「回憶場景」設為主頁背景。
5701	選択肢付きイベントストーリー	Event Stories with Choices	带选项活动故事	附帶選項的活動故事	道中の選択によって、\n物語内容が変化するイベントストーリーです。	These event stories feature narrative changes depending on the choices you make along the way.	在此活动故事中，根据途中选择的不同选项，\n故事内容也会发生改变。	此為故事內容會根據中途的選擇\n發生變化的活動故事。
5702	物語の分岐	Story Branching	故事分歧	故事分歧	選択肢によって、物語の結末が変化する場合もあります。\n適切な選択肢を選ぶと、物語はさらに続いていくため\nぜひ多くの選択肢を試してみてください。	In some cases, your choices may affect the ending of the story. By selecting the appropriate options, the story will continue to unfold further, so be sure to explore different choices!	根据选项不同，故事的结局也会发生改变。\n如果选择合适的选项，故事就能得到进一步发展。\n请务必多尝试各个选项。	根據選項不同，故事結尾也可能會有所變化。\n選擇適當的選項，故事將有更進一步的發展，\n因此務必多加嘗試各種選項。
5703	初回報酬	First-Time Rewards	初次报酬	首次通關報酬	一部のストーリー・バトルについては、\n初めて閲覧・クリアした際に初回報酬を獲得できます。	For certain stories and battles, you can earn First-Time Rewards upon viewing or clearing them for the first time.	在一部分故事和战斗中，\n初次观看故事或通关战斗可以获得初次报酬。	部分故事‧戰鬥在首次觀看‧通關時，\n可獲得首次報酬。
5801	レジェンドチャレンジ				スコアバトル形式のランキングを競うコンテンツです。\nランキング状況によって様々な報酬を獲得することができます。			
5802	スコアの計算				挑戦できるバトルは各イベント1つのみで、\nスコアの評価項目はスコアバトルと同様です。\n繰り返し挑戦し、より高いスコアを目指して挑戦しましょう！			
5803	ランキング報酬				開催期間が終了した後、順位に応じて報酬を獲得できます。\nランキング報酬は、期間が終了して再度ログイン後、\nメールで順次配布されます。			
1010201	マリー【Fortune Full Bloom】氷｜アタッカー	"Marie ""Fortune Full Bloom"" Ice | Attacker"	玛莉【Fortune Full Bloom】 冰｜攻击者	瑪莉【Fortune Full Bloom】冰｜攻擊者	・マリーの強みはスキル2のダメージ！\n・しかし、自身にスキルダメージダウンを付与してしまう\n※お試しバトルはLv.最大、覚醒段階MAX、グロウボード全解放状態です	- Marie's strength lies in the damage of her Skill 2!\n- However, the same skill also lowers her own skill damage.\nNote: Trial battles are played with a max level, fully awakened party with\nfully unlocked Growboards.	·玛莉的优势在于技能2的伤害！\n·但会赋予自身技能伤害下降。\n※体验战斗中为Lv.最大值、觉醒阶段MAX、成长星图全解锁状态。	‧瑪莉的強項是技能2的傷害！\n‧但是，她卻會賦予自身技能傷害下降。\n※試玩戰鬥為Lv.達最大值、覺醒階段MAX、成長星圖完全解鎖的狀態。
