id	name	name_en	name_zh-CN	name_zh-TW	description	description_en	description_zh-CN	description_zh-TW
12000186	エーテルスピア	Ether Spear	以太掷枪	乙太擲槍	攻撃後、対象に「風・斬属性耐性-{0}%」を2回攻撃を受けるまで付与し、<br>味方全員に「風・斬属性ブレイクダメージ+{1}%」を2回行動終了するまで付与	After attacking, reduces target's Air & Slash resistances by {0}% for 2 attacks. Boosts all allies' Air & Slash stun damage by {1}% for 2 turns.	攻击后，赋予目标“风、斩击属性耐性-{0}%”，受到2次攻击后失效，<br>赋予我方全体“风、斩击属性破防伤害+{1}%”，2次行动结束后失效。	攻擊後，賦予目標「風、斬屬性耐性-{0}%」，直到受2次攻擊為止，<br>賦予我方全體「風、斬屬性破防傷害+{1}%」，直到行動結束2次為止。
12000187	エーテルスピア	Ether Spear	以太掷枪	乙太擲槍	攻撃後、対象に「風・斬属性耐性-{0}%」を2回攻撃を受けるまで付与し、<br>味方全員に「風・斬属性ブレイクダメージ+{1}%」を2回行動終了するまで付与	After attacking, reduces target's Air & Slash resistances by {0}% for 2 attacks. Boosts all allies' Air & Slash stun damage by {1}% for 2 turns.	攻击后，赋予目标“风、斩击属性耐性-{0}%”，受到2次攻击后失效，<br>赋予我方全体“风、斩击属性破防伤害+{1}%”，2次行动结束后失效。	攻擊後，賦予目標「風、斬屬性耐性-{0}%」，直到受2次攻擊為止，<br>賦予我方全體「風、斬屬性破防傷害+{1}%」，直到行動結束2次為止。
12000188	エーテルスピア	Ether Spear	以太掷枪	乙太擲槍	攻撃後、対象に「風・斬属性耐性-{0}%」を2回攻撃を受けるまで付与し、<br>味方全員に「風・斬属性ブレイクダメージ+{1}%」を2回行動終了するまで付与	After attacking, reduces target's Air & Slash resistances by {0}% for 2 attacks. Boosts all allies' Air & Slash stun damage by {1}% for 2 turns.	攻击后，赋予目标“风、斩击属性耐性-{0}%”，受到2次攻击后失效，<br>赋予我方全体“风、斩击属性破防伤害+{1}%”，2次行动结束后失效。	攻擊後，賦予目標「風、斬屬性耐性-{0}%」，直到受2次攻擊為止，<br>賦予我方全體「風、斬屬性破防傷害+{1}%」，直到行動結束2次為止。
12000189	エーテルスピア	Ether Spear	以太掷枪	乙太擲槍	攻撃後、対象に「風・斬属性耐性-{0}%」を2回攻撃を受けるまで付与し、<br>味方全員に「風・斬属性ブレイクダメージ+{1}%」を2回行動終了するまで付与	After attacking, reduces target's Air & Slash resistances by {0}% for 2 attacks. Boosts all allies' Air & Slash stun damage by {1}% for 2 turns.	攻击后，赋予目标“风、斩击属性耐性-{0}%”，受到2次攻击后失效，<br>赋予我方全体“风、斩击属性破防伤害+{1}%”，2次行动结束后失效。	攻擊後，賦予目標「風、斬屬性耐性-{0}%」，直到受2次攻擊為止，<br>賦予我方全體「風、斬屬性破防傷害+{1}%」，直到行動結束2次為止。
12000190	エーテルスピア	Ether Spear	以太掷枪	乙太擲槍	攻撃後、対象に「風・斬属性耐性-{0}%」を2回攻撃を受けるまで付与し、<br>味方全員に「風・斬属性ブレイクダメージ+{1}%」を2回行動終了するまで付与	After attacking, reduces target's Air & Slash resistances by {0}% for 2 attacks. Boosts all allies' Air & Slash stun damage by {1}% for 2 turns.	攻击后，赋予目标“风、斩击属性耐性-{0}%”，受到2次攻击后失效，<br>赋予我方全体“风、斩击属性破防伤害+{1}%”，2次行动结束后失效。	攻擊後，賦予目標「風、斬屬性耐性-{0}%」，直到受2次攻擊為止，<br>賦予我方全體「風、斬屬性破防傷害+{1}%」，直到行動結束2次為止。
12000201	アクセルダイブ	Excel Drive	加速俯冲	加速俯衝	攻撃後、味方全員に「受ける物理攻撃ダメージ-{0}%」を1回攻撃を受けるまで付与	After attacking, reduces all allies' physical damage received by {0}% for 1 attack.	攻击后，赋予我方全体“所受物理攻击伤害-{0}%”，受到1次攻击后失效。	攻擊後，賦予我方全體「所受物理攻擊傷害-{0}%」，直到受1次攻擊為止。
12000202	アクセルダイブ	Excel Drive	加速俯冲	加速俯衝	攻撃後、味方全員に「受ける物理攻撃ダメージ-{0}%」を1回攻撃を受けるまで付与	After attacking, reduces all allies' physical damage received by {0}% for 1 attack.	攻击后，赋予我方全体“所受物理攻击伤害-{0}%”，受到1次攻击后失效。	攻擊後，賦予我方全體「所受物理攻擊傷害-{0}%」，直到受1次攻擊為止。
12000203	アクセルダイブ	Excel Drive	加速俯冲	加速俯衝	攻撃後、味方全員に「受ける物理攻撃ダメージ-{0}%」を1回攻撃を受けるまで付与	After attacking, reduces all allies' physical damage received by {0}% for 1 attack.	攻击后，赋予我方全体“所受物理攻击伤害-{0}%”，受到1次攻击后失效。	攻擊後，賦予我方全體「所受物理攻擊傷害-{0}%」，直到受1次攻擊為止。
12000204	アクセルダイブ	Excel Drive	加速俯冲	加速俯衝	攻撃後、味方全員に「受ける物理攻撃ダメージ-{0}%」を1回攻撃を受けるまで付与	After attacking, reduces all allies' physical damage received by {0}% for 1 attack.	攻击后，赋予我方全体“所受物理攻击伤害-{0}%”，受到1次攻击后失效。	攻擊後，賦予我方全體「所受物理攻擊傷害-{0}%」，直到受1次攻擊為止。
12000205	アクセルダイブ	Excel Drive	加速俯冲	加速俯衝	攻撃後、味方全員に「受ける物理攻撃ダメージ-{0}%」を1回攻撃を受けるまで付与	After attacking, reduces all allies' physical damage received by {0}% for 1 attack.	攻击后，赋予我方全体“所受物理攻击伤害-{0}%”，受到1次攻击后失效。	攻擊後，賦予我方全體「所受物理攻擊傷害-{0}%」，直到受1次攻擊為止。
12000216	桎梏の罠	Ensnaring Lure	桎梏之坑	桎梏之索	攻撃後、対象に「状態異常耐性-{0}%」を2回行動終了するまで付与	After attacking, reduces target's status effect resistance by {0}% for 2 turns.	攻击后，赋予目标“异常状态耐性-{0}%”，2次行动结束后失效。	攻擊後，賦予目標「異常狀態耐性-{0}%」，直到行動結束2次為止。
12000217	桎梏の罠	Ensnaring Lure	桎梏之坑	桎梏之索	攻撃後、対象に「状態異常耐性-{0}%」を2回行動終了するまで付与	After attacking, reduces target's status effect resistance by {0}% for 2 turns.	攻击后，赋予目标“异常状态耐性-{0}%”，2次行动结束后失效。	攻擊後，賦予目標「異常狀態耐性-{0}%」，直到行動結束2次為止。
12000218	桎梏の罠	Ensnaring Lure	桎梏之坑	桎梏之索	攻撃後、対象に「状態異常耐性-{0}%」を2回行動終了するまで付与	After attacking, reduces target's status effect resistance by {0}% for 2 turns.	攻击后，赋予目标“异常状态耐性-{0}%”，2次行动结束后失效。	攻擊後，賦予目標「異常狀態耐性-{0}%」，直到行動結束2次為止。
12000219	桎梏の罠	Ensnaring Lure	桎梏之坑	桎梏之索	攻撃後、対象に「状態異常耐性-{0}%」を2回行動終了するまで付与	After attacking, reduces target's status effect resistance by {0}% for 2 turns.	攻击后，赋予目标“异常状态耐性-{0}%”，2次行动结束后失效。	攻擊後，賦予目標「異常狀態耐性-{0}%」，直到行動結束2次為止。
12000220	桎梏の罠	Ensnaring Lure	桎梏之坑	桎梏之索	攻撃後、対象に「状態異常耐性-{0}%」を2回行動終了するまで付与	After attacking, reduces target's status effect resistance by {0}% for 2 turns.	攻击后，赋予目标“异常状态耐性-{0}%”，2次行动结束后失效。	攻擊後，賦予目標「異常狀態耐性-{0}%」，直到行動結束2次為止。
12000231	つららの舞	Icicle Dance	冰柱之舞	冰柱之舞	攻撃後、自身に「物攻・魔攻・素早さ+{0}%」を1回行動終了するまで付与し、<br>自身に「物防・魔防+{1}%」を1回攻撃を受けるまで付与	After attacking, boosts P. ATK, M. ATK, and Speed by {0}% for 1 turn, and boosts P. DEF and M. DEF by {1}% for 1 attack.	攻击后，赋予自身“物攻、魔攻、敏捷+{0}%”，1次行动结束后失效，<br>赋予自身“物防、魔防+{1}%”，受到1次攻击后失效。	攻擊後，賦予自身「物攻、魔攻、敏捷+{0}%」，直到行動結束1次為止，<br>賦予自身「物防、魔防+{1}%」，直到受1次攻擊為止。
12000232	つららの舞	Icicle Dance	冰柱之舞	冰柱之舞	攻撃後、自身に「物攻・魔攻・素早さ+{0}%」を1回行動終了するまで付与し、<br>自身に「物防・魔防+{1}%」を1回攻撃を受けるまで付与	After attacking, boosts P. ATK, M. ATK, and Speed by {0}% for 1 turn, and boosts P. DEF and M. DEF by {1}% for 1 attack.	攻击后，赋予自身“物攻、魔攻、敏捷+{0}%”，1次行动结束后失效，<br>赋予自身“物防、魔防+{1}%”，受到1次攻击后失效。	攻擊後，賦予自身「物攻、魔攻、敏捷+{0}%」，直到行動結束1次為止，<br>賦予自身「物防、魔防+{1}%」，直到受1次攻擊為止。
12000233	つららの舞	Icicle Dance	冰柱之舞	冰柱之舞	攻撃後、自身に「物攻・魔攻・素早さ+{0}%」を1回行動終了するまで付与し、<br>自身に「物防・魔防+{1}%」を1回攻撃を受けるまで付与	After attacking, boosts P. ATK, M. ATK, and Speed by {0}% for 1 turn, and boosts P. DEF and M. DEF by {1}% for 1 attack.	攻击后，赋予自身“物攻、魔攻、敏捷+{0}%”，1次行动结束后失效，<br>赋予自身“物防、魔防+{1}%”，受到1次攻击后失效。	攻擊後，賦予自身「物攻、魔攻、敏捷+{0}%」，直到行動結束1次為止，<br>賦予自身「物防、魔防+{1}%」，直到受1次攻擊為止。
12000234	つららの舞	Icicle Dance	冰柱之舞	冰柱之舞	攻撃後、自身に「物攻・魔攻・素早さ+{0}%」を1回行動終了するまで付与し、<br>自身に「物防・魔防+{1}%」を1回攻撃を受けるまで付与	After attacking, boosts P. ATK, M. ATK, and Speed by {0}% for 1 turn, and boosts P. DEF and M. DEF by {1}% for 1 attack.	攻击后，赋予自身“物攻、魔攻、敏捷+{0}%”，1次行动结束后失效，<br>赋予自身“物防、魔防+{1}%”，受到1次攻击后失效。	攻擊後，賦予自身「物攻、魔攻、敏捷+{0}%」，直到行動結束1次為止，<br>賦予自身「物防、魔防+{1}%」，直到受1次攻擊為止。
12000235	つららの舞	Icicle Dance	冰柱之舞	冰柱之舞	攻撃後、自身に「物攻・魔攻・素早さ+{0}%」を1回行動終了するまで付与し、<br>自身に「物防・魔防+{1}%」を1回攻撃を受けるまで付与	After attacking, boosts P. ATK, M. ATK, and Speed by {0}% for 1 turn, and boosts P. DEF and M. DEF by {1}% for 1 attack.	攻击后，赋予自身“物攻、魔攻、敏捷+{0}%”，1次行动结束后失效，<br>赋予自身“物防、魔防+{1}%”，受到1次攻击后失效。	攻擊後，賦予自身「物攻、魔攻、敏捷+{0}%」，直到行動結束1次為止，<br>賦予自身「物防、魔防+{1}%」，直到受1次攻擊為止。
12000246	ステラクラフト	Stellar Craft	星辰诡雷	星辰卡夫	追加効果なし	No additional effects.	无额外效果。	無追加效果。
12000247	ステラクラフト	Stellar Craft	星辰诡雷	星辰卡夫	追加効果なし	No additional effects.	无额外效果。	無追加效果。
12000248	ステラクラフト	Stellar Craft	星辰诡雷	星辰卡夫	追加効果なし	No additional effects.	无额外效果。	無追加效果。
12000249	ステラクラフト	Stellar Craft	星辰诡雷	星辰卡夫	追加効果なし	No additional effects.	无额外效果。	無追加效果。
12000250	ステラクラフト	Stellar Craft	星辰诡雷	星辰卡夫	追加効果なし	No additional effects.	无额外效果。	無追加效果。
12000261	コーリングスター	Summoning Star	召唤星辰	召喚星辰	追加効果なし	No additional effects.	无额外效果。	無追加效果。
12000262	コーリングスター	Summoning Star	召唤星辰	召喚星辰	追加効果なし	No additional effects.	无额外效果。	無追加效果。
12000263	コーリングスター	Summoning Star	召唤星辰	召喚星辰	追加効果なし	No additional effects.	无额外效果。	無追加效果。
12000264	コーリングスター	Summoning Star	召唤星辰	召喚星辰	追加効果なし	No additional effects.	无额外效果。	無追加效果。
12000265	コーリングスター	Summoning Star	召唤星辰	召喚星辰	追加効果なし	No additional effects.	无额外效果。	無追加效果。
12000276	連続フラム投げ	Multi Bomb Throw	连续投掷炎烧	連續投擲炎燒	攻撃後、自身に「ブレイクダメージ+{0}%」を1回行動終了するまで付与	After attacking, boosts own stun damage by {0}% for 1 turn.	攻击后，赋予自身“破防伤害+{0}%”，1次行动结束后失效。	攻擊後，賦予自身「破防傷害+{0}%」，直到行動結束1次為止。
12000277	連続フラム投げ	Multi Bomb Throw	连续投掷炎烧	連續投擲炎燒	攻撃後、自身に「ブレイクダメージ+{0}%」を1回行動終了するまで付与	After attacking, boosts own stun damage by {0}% for 1 turn.	攻击后，赋予自身“破防伤害+{0}%”，1次行动结束后失效。	攻擊後，賦予自身「破防傷害+{0}%」，直到行動結束1次為止。
12000278	連続フラム投げ	Multi Bomb Throw	连续投掷炎烧	連續投擲炎燒	攻撃後、自身に「ブレイクダメージ+{0}%」を1回行動終了するまで付与	After attacking, boosts own stun damage by {0}% for 1 turn.	攻击后，赋予自身“破防伤害+{0}%”，1次行动结束后失效。	攻擊後，賦予自身「破防傷害+{0}%」，直到行動結束1次為止。
12000279	連続フラム投げ	Multi Bomb Throw	连续投掷炎烧	連續投擲炎燒	攻撃後、自身に「ブレイクダメージ+{0}%」を1回行動終了するまで付与	After attacking, boosts own stun damage by {0}% for 1 turn.	攻击后，赋予自身“破防伤害+{0}%”，1次行动结束后失效。	攻擊後，賦予自身「破防傷害+{0}%」，直到行動結束1次為止。
12000280	連続フラム投げ	Multi Bomb Throw	连续投掷炎烧	連續投擲炎燒	攻撃後、自身に「ブレイクダメージ+{0}%」を1回行動終了するまで付与	After attacking, boosts own stun damage by {0}% for 1 turn.	攻击后，赋予自身“破防伤害+{0}%”，1次行动结束后失效。	攻擊後，賦予自身「破防傷害+{0}%」，直到行動結束1次為止。
12000291	南国うに	Southern Uni	南国海胆	南國海膽	敵の数に応じ、ダメージ+10〜30%(1〜4体で多いほど増加)<br>攻撃後、自身に「スキルダメージ+{0}%」を1回行動終了するまで付与	Boosts damage by 10–30% depending on number of enemies. (Higher boost for more enemies, up to 4 enemies)<br>After attacking, boosts own skill damage by {0}% for 1 turn.	随着敌人数量增加，伤害+10～30%（数量1～4，数量越多伤害越高）。<br>攻击后，赋予自身“技能伤害+{0}%”，1次行动结束后失效。	依據敵方數量，傷害+10～30%（1～4名間數量越多傷害越大）。<br>攻擊後，賦予自身「技能傷害+{0}%」，直到行動結束1次為止。
12000292	南国うに	Southern Uni	南国海胆	南國海膽	敵の数に応じ、ダメージ+10〜30%(1〜4体で多いほど増加)<br>攻撃後、自身に「スキルダメージ+{0}%」を1回行動終了するまで付与	Boosts damage by 10–30% depending on number of enemies. (Higher boost for more enemies, up to 4 enemies)<br>After attacking, boosts own skill damage by {0}% for 1 turn.	随着敌人数量增加，伤害+10～30%（数量1～4，数量越多伤害越高）。<br>攻击后，赋予自身“技能伤害+{0}%”，1次行动结束后失效。	依據敵方數量，傷害+10～30%（1～4名間數量越多傷害越大）。<br>攻擊後，賦予自身「技能傷害+{0}%」，直到行動結束1次為止。
12000293	南国うに	Southern Uni	南国海胆	南國海膽	敵の数に応じ、ダメージ+10〜30%(1〜4体で多いほど増加)<br>攻撃後、自身に「スキルダメージ+{0}%」を1回行動終了するまで付与	Boosts damage by 10–30% depending on number of enemies. (Higher boost for more enemies, up to 4 enemies)<br>After attacking, boosts own skill damage by {0}% for 1 turn.	随着敌人数量增加，伤害+10～30%（数量1～4，数量越多伤害越高）。<br>攻击后，赋予自身“技能伤害+{0}%”，1次行动结束后失效。	依據敵方數量，傷害+10～30%（1～4名間數量越多傷害越大）。<br>攻擊後，賦予自身「技能傷害+{0}%」，直到行動結束1次為止。
12000294	南国うに	Southern Uni	南国海胆	南國海膽	敵の数に応じ、ダメージ+10〜30%(1〜4体で多いほど増加)<br>攻撃後、自身に「スキルダメージ+{0}%」を1回行動終了するまで付与	Boosts damage by 10–30% depending on number of enemies. (Higher boost for more enemies, up to 4 enemies)<br>After attacking, boosts own skill damage by {0}% for 1 turn.	随着敌人数量增加，伤害+10～30%（数量1～4，数量越多伤害越高）。<br>攻击后，赋予自身“技能伤害+{0}%”，1次行动结束后失效。	依據敵方數量，傷害+10～30%（1～4名間數量越多傷害越大）。<br>攻擊後，賦予自身「技能傷害+{0}%」，直到行動結束1次為止。
12000295	南国うに	Southern Uni	南国海胆	南國海膽	敵の数に応じ、ダメージ+10〜30%(1〜4体で多いほど増加)<br>攻撃後、自身に「スキルダメージ+{0}%」を1回行動終了するまで付与	Boosts damage by 10–30% depending on number of enemies. (Higher boost for more enemies, up to 4 enemies)<br>After attacking, boosts own skill damage by {0}% for 1 turn.	随着敌人数量增加，伤害+10～30%（数量1～4，数量越多伤害越高）。<br>攻击后，赋予自身“技能伤害+{0}%”，1次行动结束后失效。	依據敵方數量，傷害+10～30%（1～4名間數量越多傷害越大）。<br>攻擊後，賦予自身「技能傷害+{0}%」，直到行動結束1次為止。
12000306	気合斬り	Spirited Slash	魄力斩击	氣勢斬	敵の数に応じ、ダメージ+5〜25%(1〜4体で少ないほど増加)<br>攻撃後、自身に「スキルダメージ+{0}%」を1回行動終了するまで付与	Boosts damage by 5–25% depending on number of enemies. (Higher boost for fewer enemies, range: 1–4 enemies)<br>After attacking, boosts own skill damage by {0}% for 1 turn.	随着敌人数量减少，伤害+5～25%（数量1～4，数量越少伤害越高）。<br>攻击后，赋予自身“技能伤害+{0}%”，1次行动结束后失效。	依據敵方數量，傷害+5～25%（1～4名間數量越少傷害越大）。<br>攻擊後，賦予自身「技能傷害+{0}%」，直到行動結束1次為止。
12000307	気合斬り	Spirited Slash	魄力斩击	氣勢斬	敵の数に応じ、ダメージ+5〜25%(1〜4体で少ないほど増加)<br>攻撃後、自身に「スキルダメージ+{0}%」を1回行動終了するまで付与	Boosts damage by 5–25% depending on number of enemies. (Higher boost for fewer enemies, range: 1–4 enemies)<br>After attacking, boosts own skill damage by {0}% for 1 turn.	随着敌人数量减少，伤害+5～25%（数量1～4，数量越少伤害越高）。<br>攻击后，赋予自身“技能伤害+{0}%”，1次行动结束后失效。	依據敵方數量，傷害+5～25%（1～4名間數量越少傷害越大）。<br>攻擊後，賦予自身「技能傷害+{0}%」，直到行動結束1次為止。
12000308	気合斬り	Spirited Slash	魄力斩击	氣勢斬	敵の数に応じ、ダメージ+5〜25%(1〜4体で少ないほど増加)<br>攻撃後、自身に「スキルダメージ+{0}%」を1回行動終了するまで付与	Boosts damage by 5–25% depending on number of enemies. (Higher boost for fewer enemies, range: 1–4 enemies)<br>After attacking, boosts own skill damage by {0}% for 1 turn.	随着敌人数量减少，伤害+5～25%（数量1～4，数量越少伤害越高）。<br>攻击后，赋予自身“技能伤害+{0}%”，1次行动结束后失效。	依據敵方數量，傷害+5～25%（1～4名間數量越少傷害越大）。<br>攻擊後，賦予自身「技能傷害+{0}%」，直到行動結束1次為止。
12000309	気合斬り	Spirited Slash	魄力斩击	氣勢斬	敵の数に応じ、ダメージ+5〜25%(1〜4体で少ないほど増加)<br>攻撃後、自身に「スキルダメージ+{0}%」を1回行動終了するまで付与	Boosts damage by 5–25% depending on number of enemies. (Higher boost for fewer enemies, range: 1–4 enemies)<br>After attacking, boosts own skill damage by {0}% for 1 turn.	随着敌人数量减少，伤害+5～25%（数量1～4，数量越少伤害越高）。<br>攻击后，赋予自身“技能伤害+{0}%”，1次行动结束后失效。	依據敵方數量，傷害+5～25%（1～4名間數量越少傷害越大）。<br>攻擊後，賦予自身「技能傷害+{0}%」，直到行動結束1次為止。
12000310	気合斬り	Spirited Slash	魄力斩击	氣勢斬	敵の数に応じ、ダメージ+5〜25%(1〜4体で少ないほど増加)<br>攻撃後、自身に「スキルダメージ+{0}%」を1回行動終了するまで付与	Boosts damage by 5–25% depending on number of enemies. (Higher boost for fewer enemies, range: 1–4 enemies)<br>After attacking, boosts own skill damage by {0}% for 1 turn.	随着敌人数量减少，伤害+5～25%（数量1～4，数量越少伤害越高）。<br>攻击后，赋予自身“技能伤害+{0}%”，1次行动结束后失效。	依據敵方數量，傷害+5～25%（1～4名間數量越少傷害越大）。<br>攻擊後，賦予自身「技能傷害+{0}%」，直到行動結束1次為止。
12000321	ココンシュッス	Coconschuss	可肯修斯	繭彈	攻撃後、自身に「スキルダメージ+{0}%」を1回行動終了するまで付与し、<br>味方全員に「スキルダメージ+{1}%」を1回行動終了するまで付与	After attacking, boosts own skill damage by {0}% for 1 turn. Boosts all allies' skill damage by {1}% for 1 turn.	攻击后，赋予自身“技能伤害+{0}%”，1次行动结束后失效，<br>赋予我方全体“技能伤害+{1}%”，1次行动结束后失效。	攻擊後，賦予自身「技能傷害+{0}%」，直到行動結束1次為止，<br>賦予我方全體「技能傷害+{1}%」，直到行動結束1次為止。
12000322	ココンシュッス	Coconschuss	可肯修斯	繭彈	攻撃後、自身に「スキルダメージ+{0}%」を1回行動終了するまで付与し、<br>味方全員に「スキルダメージ+{1}%」を1回行動終了するまで付与	After attacking, boosts own skill damage by {0}% for 1 turn. Boosts all allies' skill damage by {1}% for 1 turn.	攻击后，赋予自身“技能伤害+{0}%”，1次行动结束后失效，<br>赋予我方全体“技能伤害+{1}%”，1次行动结束后失效。	攻擊後，賦予自身「技能傷害+{0}%」，直到行動結束1次為止，<br>賦予我方全體「技能傷害+{1}%」，直到行動結束1次為止。
12000323	ココンシュッス	Coconschuss	可肯修斯	繭彈	攻撃後、自身に「スキルダメージ+{0}%」を1回行動終了するまで付与し、<br>味方全員に「スキルダメージ+{1}%」を1回行動終了するまで付与	After attacking, boosts own skill damage by {0}% for 1 turn. Boosts all allies' skill damage by {1}% for 1 turn.	攻击后，赋予自身“技能伤害+{0}%”，1次行动结束后失效，<br>赋予我方全体“技能伤害+{1}%”，1次行动结束后失效。	攻擊後，賦予自身「技能傷害+{0}%」，直到行動結束1次為止，<br>賦予我方全體「技能傷害+{1}%」，直到行動結束1次為止。
12000324	ココンシュッス	Coconschuss	可肯修斯	繭彈	攻撃後、自身に「スキルダメージ+{0}%」を1回行動終了するまで付与し、<br>味方全員に「スキルダメージ+{1}%」を1回行動終了するまで付与	After attacking, boosts own skill damage by {0}% for 1 turn. Boosts all allies' skill damage by {1}% for 1 turn.	攻击后，赋予自身“技能伤害+{0}%”，1次行动结束后失效，<br>赋予我方全体“技能伤害+{1}%”，1次行动结束后失效。	攻擊後，賦予自身「技能傷害+{0}%」，直到行動結束1次為止，<br>賦予我方全體「技能傷害+{1}%」，直到行動結束1次為止。
12000325	ココンシュッス	Coconschuss	可肯修斯	繭彈	攻撃後、自身に「スキルダメージ+{0}%」を1回行動終了するまで付与し、<br>味方全員に「スキルダメージ+{1}%」を1回行動終了するまで付与	After attacking, boosts own skill damage by {0}% for 1 turn. Boosts all allies' skill damage by {1}% for 1 turn.	攻击后，赋予自身“技能伤害+{0}%”，1次行动结束后失效，<br>赋予我方全体“技能伤害+{1}%”，1次行动结束后失效。	攻擊後，賦予自身「技能傷害+{0}%」，直到行動結束1次為止，<br>賦予我方全體「技能傷害+{1}%」，直到行動結束1次為止。
12000336	ノブレスピアース	Noblesse Pierce	高贵穿刺	貴族耳飾	攻撃後、対象に「毒」を2回行動開始するまで超高確率で付与	After attacking, there is a very high chance to inflict the target with Poison at the start of their turn for 2 turns.	攻击后，超高概率赋予目标“中毒”，回合开始2次后失效。	攻擊後，超高機率賦予目標「中毒」，直到行動開始2次為止。
12000337	ノブレスピアース	Noblesse Pierce	高贵穿刺	貴族耳飾	攻撃後、対象に「毒」を2回行動開始するまで超高確率で付与	After attacking, there is a very high chance to inflict the target with Poison at the start of their turn for 2 turns.	攻击后，超高概率赋予目标“中毒”，回合开始2次后失效。	攻擊後，超高機率賦予目標「中毒」，直到行動開始2次為止。
12000338	ノブレスピアース	Noblesse Pierce	高贵穿刺	貴族耳飾	攻撃後、対象に「毒」を2回行動開始するまで超高確率で付与	After attacking, there is a very high chance to inflict the target with Poison at the start of their turn for 2 turns.	攻击后，超高概率赋予目标“中毒”，回合开始2次后失效。	攻擊後，超高機率賦予目標「中毒」，直到行動開始2次為止。
12000339	ノブレスピアース	Noblesse Pierce	高贵穿刺	貴族耳飾	攻撃後、対象に「毒」を2回行動開始するまで超高確率で付与	After attacking, there is a very high chance to inflict the target with Poison at the start of their turn for 2 turns.	攻击后，超高概率赋予目标“中毒”，回合开始2次后失效。	攻擊後，超高機率賦予目標「中毒」，直到行動開始2次為止。
12000340	ノブレスピアース	Noblesse Pierce	高贵穿刺	貴族耳飾	攻撃後、対象に「毒」を2回行動開始するまで超高確率で付与	After attacking, there is a very high chance to inflict the target with Poison at the start of their turn for 2 turns.	攻击后，超高概率赋予目标“中毒”，回合开始2次后失效。	攻擊後，超高機率賦予目標「中毒」，直到行動開始2次為止。
12000351	俺のとっておき	My Greatest	我的私房料理	我的私房料理	回復後、対象に「火属性ダメージ+{0}%」を2回行動終了するまで付与	After recovery, boosts target's Fire damage by {0}% for 2 turns.	恢复后，赋予目标“火属性伤害+{0}%”，2次行动结束后失效。	回復後，賦予目標「火屬性傷害+{0}%」，直到行動結束2次為止。
12000352	俺のとっておき	My Greatest	我的私房料理	我的私房料理	回復後、対象に「火属性ダメージ+{0}%」を2回行動終了するまで付与	After recovery, boosts target's Fire damage by {0}% for 2 turns.	恢复后，赋予目标“火属性伤害+{0}%”，2次行动结束后失效。	回復後，賦予目標「火屬性傷害+{0}%」，直到行動結束2次為止。
12000353	俺のとっておき	My Greatest	我的私房料理	我的私房料理	回復後、対象に「火属性ダメージ+{0}%」を2回行動終了するまで付与	After recovery, boosts target's Fire damage by {0}% for 2 turns.	恢复后，赋予目标“火属性伤害+{0}%”，2次行动结束后失效。	回復後，賦予目標「火屬性傷害+{0}%」，直到行動結束2次為止。
12000354	俺のとっておき	My Greatest	我的私房料理	我的私房料理	回復後、対象に「火属性ダメージ+{0}%」を2回行動終了するまで付与	After recovery, boosts target's Fire damage by {0}% for 2 turns.	恢复后，赋予目标“火属性伤害+{0}%”，2次行动结束后失效。	回復後，賦予目標「火屬性傷害+{0}%」，直到行動結束2次為止。
12000355	俺のとっておき	My Greatest	我的私房料理	我的私房料理	回復後、対象に「火属性ダメージ+{0}%」を2回行動終了するまで付与	After recovery, boosts target's Fire damage by {0}% for 2 turns.	恢复后，赋予目标“火属性伤害+{0}%”，2次行动结束后失效。	回復後，賦予目標「火屬性傷害+{0}%」，直到行動結束2次為止。
12000366	ローゼンラバー	Rose Lover	蔷薇情人	薔薇情人	攻撃前、自身に「スキルダメージ+{0}%」を付与(上限150%)	Before attacking, boosts own skill damage by {0}%. (MAX 150%)	攻击前，赋予自身“技能伤害+{0}%”（上限150%）。	攻擊前，賦予自身「技能傷害+{0}%」（上限150%）。
12000367	ローゼンラバー	Rose Lover	蔷薇情人	薔薇情人	攻撃前、自身に「スキルダメージ+{0}%」を付与(上限150%)	Before attacking, boosts own skill damage by {0}%. (MAX 150%)	攻击前，赋予自身“技能伤害+{0}%”（上限150%）。	攻擊前，賦予自身「技能傷害+{0}%」（上限150%）。
12000368	ローゼンラバー	Rose Lover	蔷薇情人	薔薇情人	攻撃前、自身に「スキルダメージ+{0}%」を付与(上限150%)	Before attacking, boosts own skill damage by {0}%. (MAX 150%)	攻击前，赋予自身“技能伤害+{0}%”（上限150%）。	攻擊前，賦予自身「技能傷害+{0}%」（上限150%）。
12000369	ローゼンラバー	Rose Lover	蔷薇情人	薔薇情人	攻撃前、自身に「スキルダメージ+{0}%」を付与(上限150%)	Before attacking, boosts own skill damage by {0}%. (MAX 150%)	攻击前，赋予自身“技能伤害+{0}%”（上限150%）。	攻擊前，賦予自身「技能傷害+{0}%」（上限150%）。
12000370	ローゼンラバー	Rose Lover	蔷薇情人	薔薇情人	攻撃前、自身に「スキルダメージ+{0}%」を付与(上限150%)	Before attacking, boosts own skill damage by {0}%. (MAX 150%)	攻击前，赋予自身“技能伤害+{0}%”（上限150%）。	攻擊前，賦予自身「技能傷害+{0}%」（上限150%）。
