id	name	name_en	name_zh-CN	name_zh-TW	description	description_en	description_zh-CN	description_zh-TW
5105	１周年前夜祭ボスチャレンジEX	1st Anniversary Prelude Boss Challenge EX	一周年前夜祭头目挑战EX	1週年前夜祭頭目挑戰EX				
5204	チャレンジバトル ララ	Challenge Battle: Lara	挑战战斗 拉拉	挑戰戰鬥 拉拉				
5205	チャレンジバトル ララEX	Challenge Battle: Lara EX	挑战战斗 拉拉EX	挑戰戰鬥 拉拉EX				
5304	チャレンジバトル アンチュ＆ワルター	Challenge Battle: Antje & Walther	挑战战斗 安洁＆瓦尔特	挑戰戰鬥 安潔＆瓦爾特				
5305	チャレンジバトル アンチュ＆ワルターEX	Challenge Battle: Antje & Walther EX	挑战战斗 安洁＆瓦尔特EX	挑戰戰鬥 安潔＆瓦爾特EX				
5604	1周年記念プレゼントバトル 第1弾	1st Anniversary Present Battle Part 1	1周年纪念赠礼战斗 第1弹	1週年紀念獻禮戰鬥 第1彈				
5804	チャレンジバトル ジェロン	Challenge Battle: Geron	挑战战斗 杰隆	挑戰戰鬥 傑隆				
5805	チャレンジバトル ジェロンEX	Challenge Battle: Geron EX	挑战战斗 杰隆EX	挑戰戰鬥 傑隆EX				
5904	ボスチャレンジ ウェルテックス	Boss Challenge: Weltex	头目挑战 威尔特克斯	頭目挑戰 威爾特庫斯				
6004	1周年記念プレゼントバトル 第2弾	1st Anniversary Present Battle Part 2	1周年纪念赠礼战斗 第2弹	1週年紀念獻禮戰鬥 第2彈				
6104	爆裂！！ マリーからの試練	Explosion Time!! Marie's Trial	炸裂！！玛莉的试炼	爆裂！！瑪莉給予的試煉				
6105	爆裂！！ マリーからの試練EX	Explosion Time!! Marie's Trial EX	炸裂！！玛莉的试炼EX	爆裂！！瑪莉給予的試煉EX				
6204	1周年記念プレゼントバトル 第3弾	1st Anniversary Present Battle Part 3	1周年纪念赠礼战斗 第3弹	1週年紀念獻禮戰鬥 第3彈				
6304	チャレンジバトル 錬金党	Challenge Battle: Polar Night Alchemists	挑战战斗 炼金党	挑戰戰鬥 鍊金黨				
6305	チャレンジバトル 錬金党CHARISMA	Challenge Battle: Polar Night Alchemists - CHARISMA	挑战战斗 炼金党CHARISMA	挑戰戰鬥 鍊金黨CHARISMA				
6504	旋風！！ユーディーからの試練	Whirlwind!! Judie's Trial	旋风！！优蒂的试炼	旋風！！優蒂給予的試煉				
6505	旋風！！ユーディーからの試練EX	Whirlwind!! Judie's Trial EX	旋风！！优蒂的试炼EX	旋風！！優蒂給予的試煉EX				
6704	ボスチャレンジ コズミックシェル	Boss Challenge: Cosmic Shell	头目挑战 宇宙壳	頭目挑戰 宇宙殼				
6705	ボスチャレンジ コズミックシェルEX	Boss Challenge: Cosmic Shell EX	头目挑战 宇宙壳EX	頭目挑戰 宇宙殼EX				
6801	渇きの中で咲く花たち	Flowers That Bloom in a Drought	渴望中绽放之花	在渴望中綻放的群花	ヴィアベル州の片隅で二人の少女が暮らしていた。装飾屋のミーケと、歌姫ディオーナ。世間からの注目を集める二人は、社会や両親からの抑圧により満たされない日々を過ごしていた。そんな二人の前に現れたのは、指名手配犯である極夜の錬金党の一員、ララ。彼女との出会いが、二人の運命を変えていく。	In a quiet corner of Wirbel Province, two girls lived out their days—Mieke, an accessory designer, and Diona, an acclaimed singer. Though adored by the people, their lives felt empty, stifled by society's expectations and their parents' restrictions. One fateful day, a wanted fugitive named Lara, a member of the Polar Night Alchemists, appeared before them. This chance meeting would set their destinies on a new path.	有两名少女——经营装饰品店的米珂和歌手蒂欧娜，居住在薇亚贝尔州的某地。饱受世人关注的两人因为来自社会和父母的压力，过着谈不上心满意足的日子。某天，通缉犯兼极夜的炼金党成员——拉拉出现在了她们两人面前。这次相遇改变了两名少女的命运。	維亞貝爾州的一隅住著兩名少女──飾品工匠米珂與歌姬蒂歐娜。兩人雖然備受世人矚目，卻在社會與雙親的壓迫下，過著匱乏空虛的日子。這個時候，遭到通緝的極夜的鍊金黨成員拉拉出現在她們面前。與她的相遇，改變了兩人的命運。
6804	渇きの中で咲く花たち	Flowers That Bloom in a Drought	渴望中绽放之花	在渴望中綻放的群花				
6805	渇きの中で咲く花たちEX	Flowers That Bloom in a Drought EX	渴望中绽放之花EX	在渴望中綻放的群花EX				
6901	混沌と規律の邂逅	Convergence of Chaos and Order	混沌和规则的邂逅	混沌與規律的邂逅	月影の会所属、喧嘩屋マクダ。長い旅から帰還した彼女は、王都から姿を消した友人ヴァレリアの行方を追う。一方、錬金爵のブラッドは、過去の経歴が一切不明であるヴァレリアの身辺調査を行っていた。混沌と規律。相反する二人が出会ったとき、生まれるものとは――。	Magda is a member of the Moonlight Society, known as the Brawl Master. Upon returning home after a long journey, she discovers that her friend Valeria has disappeared from the capital and sets out to find her. Meanwhile, Brad, the Seneschal of Alchemy, begins an investigation into Valeria's mysterious past. Chaos and order—two opposing forces bound to collide. What will emerge when their paths intertwine?	隶属于月影会的打手玛格达。结束了漫长旅行的她开始追查从王都销声匿迹的朋友瓦莱莉娅的行踪。与此同时，炼金爵布莱德也开始调查过往经历不明的瓦莱莉娅的人际关系。混沌与规则，截然不同的二人的相遇催生出的是——	隸屬於月影會的打架專家瑪格達，從漫長旅程中歸來後，開始尋找從王都消失蹤影的朋友瓦萊莉婭。與此同時，鍊金爵布萊德則對過去經歷完全不明的瓦萊莉婭展開身家調查。混沌與紀律，性格迥然不同的兩人相遇時，會擦出什麼樣的火化──
6904	混沌と規律の邂逅	Convergence of Chaos and Order	混沌和规则的邂逅	混沌與規律的邂逅				
6905	混沌と規律の邂逅EX	Convergence of Chaos and Order EX	混沌和规则的邂逅EX	混沌與規律的邂逅EX				
7002	調査地：ベルク州高地	Investigation Site: Berg Plateau	调查地点：贝尔克州高地	調查地點：貝魯克州高地	ベルク州の大山脈には、かつて星々を信仰していたであろう文明の名残が数多く眠っている。先日ララ、ジェロンが発生させた霧によって環境に変化が生じ、これらの遺跡に被害が出ている可能性がある。至急、調査に向かわれたし。	The massive mountain ranges of Berg Province are home to numerous remnants of civilizations that may have once worshipped the stars. Recently, a mist created by Lara and Geron has caused significant environmental changes, raising concerns about possible damage to these ruins. Proceed to investigate the area as soon as possible.	贝尔克州的大山脉中，沉睡着许多过去信仰星星的文明的遗迹。不久前拉拉和杰隆散播的雾气导致环境产生变化，遗迹有可能遭到损害。需紧急前往调查。	貝魯克州的大山脈中，沉眠著眾多可能曾信仰星星的文明遺跡。前些日子拉拉與傑隆引起的霧氣使環境產生了變化，這些遺跡有可能受到了損害，請儘速前往調查。
7005	ブラッドの実地調査EX	Brad's Field Investigation EX	布莱德的实地调查EX	布萊德的實地調查EX				
7104	目指せハイスコア！ラムローストくんバトル	Aim for a High Score! Ram Roast Battle	目标是获得高分！烤羊肉之战	目標獲得高分！烤羊肉戰鬥				
7201	キラキラセキララ星誕祭！ストーリー				ランターナに星誕祭が訪れた。ララ・キングダムとの友好を記念して、催し物としてディオーナによる歌が披露されることに。しかし、ユナの冒険譚の新作として披露されたその内容は、普段のユナを赤裸々に語るもので！？　果たしてディオーナの狙いとは……！			
7203	キラキラセキララ星誕祭！スコアバトル							
7204	キラキラセキララ星誕祭！ボスバトル							
7301	プレゼント奪還！　星誕祭バトル				レスナ達が作った仲間達へのプレゼントが大量の魔物たちに奪われてしまった！　そこでロマンが突如、星誕祭特別企画を開催。魔物を倒した人が、魔物が落としたプレゼントを貰えることになった。さあ、みんなで魔物を討伐しよう！			
7401	縁結ぶ者、星照らす道ストーリー				新年を迎えたランターナ。一人、昨年の出来事をザスキアは思い返す。仲間たちにお守りを渡したこと。そして、おみくじを引いてもらったこと。笑顔があふれた日々。彼女は願う。新しい年が皆にとって幸多きものになることを。			
7403	縁結ぶ者、星照らす道スコアバトル							
7404	縁結ぶ者、星照らす道ボスチャレンジ							
7502	謹賀新年！　お宝ダンジョン！				浮流の塔へとキラキラ輝くものが落ちてきた！　新年早々に落ちてくる天からの贈り物だ、とても縁起が良いものに違いない！？　急いで集めよう！			
7601	煩悩を打ち払え！				お肉を食べたいと思うこと。それは煩悩。\n甘いものを食べたいと思うこと。それも煩悩。\n世の中は煩悩で溢れている。煩悩まみれで年を越すなんて、とんでもない！\nさあ、煩悩はすべて魔物へとぶつけていこう！			
7701	親友と歩む未来ストーリー				ランターナ大陸を旅し、様々な人の困りごとを解決してきたフィリス。そんな彼女を「天才」と呼ぶ声がぽつぽつと聞こえてきた頃、自分を差し置いて天才と呼ばれるとは何事かと、一人の少女がアトリエへと駆け込んできた。彼女は自称超一流の天才錬金術士、イルメリア。しかし彼女は知らなかった。この後とんでもない騒動に巻き込まれることになるとは――。			
7703	親友と歩む未来スコアバトル							
7704	親友と歩む未来ボスチャレンジ							
7801	不思議イベント②ストーリー				フィリスとイルメリアは親友でありライバル。錬金術の腕は互いに認め合う仲だが、ウェルテックス討伐の際にフィリスが最前線にいたという話を聞いてイルメリアは驚愕。戦いの腕でだってフィリスに後れを取るわけには行かないと、イルメリアは魔物の討伐勝負を申し込むのだった……！			
7803	不思議イベント②スコアバトル							
7804	不思議イベント②ボスチャレンジ							
101001	先輩、お初にお目にかかります	It's a Pleasure to Meet You	前辈，初次见面	前輩您好，初次見面				
101002	王都にて	In the Royal Capital	在王都	王都之中				
101003	月影の会	The Moonlight Society	月影会	月影會				
101004	レスナとヴァレリア	Resna and Valeria	蕾斯娜与瓦莱莉娅	蕾斯娜和瓦萊莉婭				
101005	ヴァレリアの願い	Valeria's Wish	瓦莱莉娅的心愿	瓦萊莉婭的心願				
101006	外の世界	The Outside World	外面的世界	外面的世界				
101007	私のとなり	Beside Me	我的身旁	我的身旁				
101008	浪漫の果てに	At the Edge of Romance	在浪漫的尽头	在浪漫的盡頭				
101009	騎士たち	The Knights	骑士们	騎士們				
101010	目覚めた災厄	The Awakened Calamity	苏醒的灾厄	覺醒的災厄				
101011	それぞれの覚悟	Everyone's Resolve	各自的决心	各自的決心				
101012	ランターナ最後の日	The Last Day - Lantarna	兰塔纳终结之日	蘭塔納最後一日				
101014	親と子と	Parent and Child	亲子	與父母和孩子				
101015	三つ巴	Three-Way Battle	三股势力	三足鼎立				
101016	堕ちた羽	Fallen Feather	坠落的羽翼	墮落之翼				
101017	君が生まれた日	The Day You Were Born	你诞生的日子	妳誕生的那一天				
101018	錬金術士たちの晩餐	The Alchemists' Grand Feast	炼金术士们的晚餐	鍊金術士們的晚餐				
101019	進軍頂獣兵団	March of the Apexi Corps	进军顶兽军团	進軍頂獸兵團				
101020	交錯する運命	Intersecting Fates	交叉的命运	命運交錯				
101021	許されたもの	The Forgiven	被原谅之人	受允許的事物				
101022	約束	A Promise	约定	約定				
101023	ヴァレリア	Valeria	瓦莱莉娅	瓦萊莉婭				
101024	抗う者たち							
204051	育成クエスト：経験の飴	Training Quest: Experience Candy	育成挑战：经验糖果	育成挑戰：經驗糖果				
204052	育成クエスト：強化の雫	Training Quest: Power Up Dew	育成挑战：强化之露	育成挑戰：強化之露				
204053	育成クエスト：ピース	Training Quest: Pieces	育成挑战：碎片	育成挑戰：碎片				
204054	育成クエスト：コール	Training Quest: Cole	育成挑战：克尔	育成挑戰：克隆				
204055	育成クエスト：光玉	Training Quest: Glowing Orbs	育成挑战：光玉	育成挑戰：光玉				
204100	スコアバトル	スコアバトル	スコアバトル	スコアバトル				
204101	スコアバトル1章	Score Battle Chapter 1	积分战斗第1章	積分戰第1章				
204102	スコアバトル2章	Score Battle Chapter 2	积分战斗第2章	積分戰第2章				
204103	スコアバトル3章	Score Battle Chapter 3	积分战斗第3章	積分戰第3章				
204104	スコアバトル4章	Score Battle Chapter 4	积分战斗第4章	積分戰第4章				
204105	スコアバトル5章	Score Battle Chapter 5	积分战斗第5章	積分戰第5章				
204106	スコアバトル6章	Score Battle Chapter 6	积分战斗第6章	積分戰第6章				
204107	スコアバトル7章	Score Battle Chapter 7	积分战斗第7章	積分戰第7章				
204108	スコアバトル8章	Score Battle Chapter 8	积分战斗第8章	積分戰第8章				
204109	スコアバトル9章	スコアバトル9章	スコアバトル9章	スコアバトル9章				
204110	スコアバトル10章	スコアバトル10章	スコアバトル10章	スコアバトル10章				
204111	スコアバトル11章	スコアバトル11章	スコアバトル11章	スコアバトル11章				
204112	スコアバトル12章	スコアバトル12章	スコアバトル12章	スコアバトル12章				
204113	スコアバトル13章	スコアバトル13章	スコアバトル13章	スコアバトル13章				
204114	スコアバトル14章	スコアバトル14章	スコアバトル14章	スコアバトル14章				
204115	スコアバトル15章	スコアバトル15章	スコアバトル15章	スコアバトル15章				
204116	スコアバトル16章	スコアバトル16章	スコアバトル16章	スコアバトル16章				
204117	スコアバトル17章	スコアバトル17章	スコアバトル17章	スコアバトル17章				
204118	スコアバトル18章	スコアバトル18章	スコアバトル18章	スコアバトル18章				
204119	スコアバトル19章	スコアバトル19章	スコアバトル19章	スコアバトル19章				
204120	スコアバトル20章	スコアバトル20章	スコアバトル20章	スコアバトル20章				
204121	スコアバトル21章	スコアバトル21章	スコアバトル21章	スコアバトル21章				
204122	スコアバトル22章							
204206	風薫る水辺	Breezy Waterside	馨风水岸	薰風吹拂的水邊	豊かな自然が育まれた湿地帯。王都の薬士も薬草を採りに訪れる。風が吹くと水に浮いた花々が優しく音を立てるため、いつしか湿原のささやきと呼ばれるようになった。	A marshy region deep in the heart of nature. Apothecaries from the royal capital often visit to gather medicinal herbs. The wind blowing over the flowers floating on the water's surface makes a sound resembling hushed whispers, hence the marsh's namesake.	丰富的自然环境所孕育的湿地。王都的药师也会来此采摘药草。起风时浮在水面的花朵会发出阵阵轻柔声响，因此不知从何时起被人称作呢喃湿地。	孕育出豐富自然的一片濕地，連王都的藥師也會到此摘採藥草。起風時，浮在水面上的花朵便會發出輕柔聲響，不知何時，人們開始將這種聲音稱為濕原的耳語。
204207	浮花の園	Driftblossom Marsh	浮花之园	浮花之園	色とりどりの花が浮かぶ湿原の最奥。ぬかるんだ足場が人々を遠ざけた結果、王都からほど近いこの地にもまだ、新種の植物が眠っているとされる。	A secluded place deep in the wetlands that is full of colorful aquatic flowers. Despite being so close to the capital, the difficult, muddy terrain means few people venture out here. Rumor has it this marsh is home to a number of as-yet undiscovered plants.	漂浮着五颜六色花朵的湿地最深处。地面湿滑使人难以接近，因此据说这里尽管地处王都周边，却仍沉睡着未知的植物。	濕原的最深處，水面上漂浮著五彩繽紛的花卉。由於地面滿是泥濘難以行走而人跡罕至。人們認為，距離王都極近的這塊地方仍沉眠著新品種植物。
204208	きらめく裂け目	Sparkling Crevasse	璀璨裂隙	閃耀的裂縫	フリーゲン近くの山中にある洞窟。瑠璃色の結晶が輝いて、真っ暗な洞窟を照らす。かつて訪れた冒険者は、洞窟の奥で静かに咲く白い花を目撃したという。	A cavern in the mountains near Friegen. The glow emanating from lapis lazuli crystals illuminates the deep dark of the cave's interior. Adventurers who once visited the cave spoke of witnessing a solemn white flower blooming in solitude deep within.	位于弗里根周边山中的洞窟。漆黑的洞窟内部被琉璃色结晶散发的光芒照亮。据说曾有到访洞窟的冒险者在洞窟深处看到过静静绽放的白色花朵。	位於弗里岡附近山中的洞窟。琉璃色的結晶閃閃發光，照耀著黑暗的洞窟。曾到訪此地的冒險者表示，他在洞窟深處看到了白色的花靜靜綻放。
204209	深淵の花園	Abyss Garden	深渊花园	深淵花園	かつての冒険者が辿り着いた深淵の地。そこに咲いた白い花の噂を聞き、多くの者が地の底を目指した。今日もその地は大きな口を開け、喉奥へと訪れる者を待っている。	A dark expanse that many adventurers have explored in the past, in pursuit of a white flower rumored to bloom in its depths. The eerie darkness calls out to those brave enough to enter.	过去的冒险者曾抵达的深渊之地。人们听闻地底绽放的白色花朵的传言，纷纷前往探寻。此地今日也张开大口，等待探访喉咙深处之人。	過去由冒險者長途跋涉後發現的深淵之地。許多人聽說了綻放於此地的白色花朵後，都紛紛試圖前往地底。時至今日，此地依然張著血盆大口，等待來訪者踏入其喉嚨深處。
204210	花咲ヶ浜	Blooming Cape	繁花海滩	花卉綻放的海濱	王都の近くに位置する海岸。広々とした浅瀬には様々な生き物たちが棲んでいる。沖にある小島では大樹が花を咲かせ、散った花びらが波に乗って浜辺に流れてくる。	Located on the coast near the capital, this is a habitat for many creatures living in its generous shallows. Beautiful flowers bloom from a huge tree on an island off the coast, and the petals that drop from these flowers float to the shore.	位于王都附近的海岸。广阔的浅滩上栖息着品种丰富的生物。近海小岛上的大树繁花盛开，飘落的花瓣乘着海浪漂至岸边。	鄰近王都的海岸。廣闊的淺灘棲息著形形色色的生物。離岸小島的大樹會綻放花朵，散落的花瓣會乘著海浪漂到海灘。
204211	小滝岩場	Rocky Waterfall	小瀑布岩滩	小瀑布岩石區	浜辺の西にある入り組んだ岩場。小さな滝が上げる飛沫が涼やかな空間を作り、暑い日にひっそりと海水浴を楽しみたい者たちにとって絶好の穴場となっている。	A rugged quiet spot nestled to the the west of the beach. A small waterfall in this rocky crevice sprays cool mists, perfect for those seeking respite from the heat. Visitors who come to this hidden gem can enjoy swimming in cool waters.	海岸西侧的凌乱岩滩。小瀑布溅起水花，营造出一片清凉空间。如果想在炎热的日子里静静享受海水浴，这里可以说是绝佳去处。	位於海岸西邊，錯綜複雜的岩石區。小小瀑布飛濺的水珠營造出涼爽的空間，對於想要在大熱天靜靜享受海水浴的人而言，這裡是絕佳的祕密景點。
204212	回廊	Cloister	回廊	迴廊	王都から少し離れた場所にある遺跡。遥か昔に滅び、忘れ去られた文明の痕跡だと考えられている。壁や天井は崩れ落ち、植物に侵食され、既に自然の一部と化している。	Just beyond the heart of the capital lies the ruins of a civilization now lost to the sands of time. The walls and ceilings have crumbled and the ruins have been reclaimed by nature, gradually succumbing to relentless creeping vines.	遗迹距离王都有一段距离。那是于遥远的过去覆灭、风化在人们记忆中的文明残骸。倒塌的墙壁和天花板被植物侵蚀，已经成为了大自然的一部分。	距離王都稍遠的遺跡，相傳是遠古時代的文明滅亡後所遺留下來的痕跡。如今壁面和天花板崩落，遭到植物侵占，已化為大自然的一部分。
204213	追憶の間	Memory Hall	追忆之间	追憶之間	遺跡内部の一角。かつて人の住処だったと思しき場所は、今は危険な魔物たちの縄張りとなっている。財宝目当ての冒険者が行方不明になる事件が後を絶たない。	This section of the ruins must have once been the residential area, but now it is home to deadly monsters. Adventurers lured by the promise of treasure often go missing in this area.	遗迹内部的一角。这里似乎曾是人类生活的地方，现在则是危险的魔物们的地盘。无数为寻宝而来的冒险者在这里失去了音讯。	遺跡內部的一角。過去似乎是人類的居所，如今卻成了危險魔物們的地盤。以財寶為目標的一眾冒險者在此處失蹤的案件不斷發生。
204214	灰色の裾	Ashen Hem	灰色的衣摆	灰色之裾	王国の南端、ハイネ州に位置する火山の１つ。溶岩が川のように流れ出しており、探索には危険が伴う。以前は降り注いだ火山灰で辺り一帯が覆われていたが、現在は降灰も落ち着いているようだ。	One of the volcanoes in Haine, the southern part of the kingdom. Lava flows like a river, making exploration dangerous. The area was once covered in volcanic ash, but the ashfall has subsided in recent times.	在王国南端的海涅州有一座火山。它的熔岩如河水一般不停流淌，去那里探索的过程总是险象环生。那一带曾经被落下的火山灰埋没，现在落灰现象似乎已经平息。	位於王國南端海涅州的其中一座火山，其熔岩宛如河川一般傾流而出，探索時伴隨著一定的危險性。以前落下的火山灰覆蓋了周遭一帶，但現在降灰似乎也已穩定下來了。
204215	竜鳴の峰	Dragon's Peak	龙鸣山峰	龍鳴之峰	火山の頂上付近。貴重な鉱石類が産出される場所だが、過酷な環境ゆえ現地の人々もほとんど足を踏み入れない。ここにはかつて竜が住んでおり、その咆哮が麓にまで届いていたといわれている。	Located near the top of the volcano, Dragon's Peak is a place where precious ores are naturally produced. However, due to the harsh environment, locals rarely set foot in the area. It is said that a dragon once lived here, and its roar could be heard at the foot of the mountain.	火山顶附近是产出贵重矿石类的地方，但由于环境极为恶劣，当地人也几乎无法踏足于此。这里曾是龙的栖息地，据说在山脚也能听到龙的咆哮。	火山山頂附近是盛產珍貴礦石類的地點，但環境過於嚴酷，連當地人都鮮少踏足。相傳從前有巨龍棲息在此，其咆哮響徹山麓。
204216	草深き広野	Deep Grasslands	深草旷野	草叢茂密的曠野	ハイネ州に存在する広大な草地。人の手がほとんど加わっておらず、自然のままの風景が広がっている。背の高い草が魔物の姿を隠してしまうため、探索は一筋縄ではいかない。	A vast grassland in Haine. The area is largely untouched by man, so the natural landscape stretches far and wide. The tall grass hides the presence of monsters, making exploration no simple task.	位于海涅州的广袤草地，几乎未受人为影响，保持着自然的面貌。恣意生长的草丛令魔物易于潜形，因此在这里探索不是一件轻松的事。	位於海涅州的廣大草地。幾乎未曾受到人為干預，開闊的自然風景維持著原始風貌。由於高大的草叢掩蓋了魔物的身影，探索並非易事。
204217	煌々たる湧泉	Shimmering Springs	灿烂涌泉	燦爛耀眼的湧泉	ハイネ大原野の奥に広がる湿地。地中から湧き出した水が各所に泉を形成している。その湧き水には豊富な栄養分が含まれ、魚や植物など多種多様な生物が生息している。	A marshland that stretches deep into the Haine wilderness. Water gushing from the ground has formed springs throughout the area. These springs, rich in nutrients, support a diverse range of fish and plant life.	海涅大原野腹地的广阔湿地。涌出的地下水在各处形成了泉水。地下水中含有丰富的养分，滋养着包括鱼类和植物在内的繁多物种。	位於海涅大原野深處的廣闊濕地。從地底湧出的水在各處形成了湧泉，其泉水富含豐富的營養成分，有魚與植物等各式各樣的生物棲息其中。
204218	停滞の坑道	Abandoned Mineshaft	停滞的矿道	停滯的坑道	王都州にある閉鎖された坑道。かつて地中からマナを採掘する目的で運用されていたが、思うように成果は上げられず、計画は中止となった。現在は人の出入りもほとんどなく、魔物たちの巣窟と化している。	A closed mine shaft in the capital region. The mine was built to extract mana from the ground, but the results were not as hoped and the plans were abandoned. The mine is now rarely entered by people, instead serving as a lair for monsters.	王都州境内被封锁的矿道。曾经用于从地下采掘玛那，然而未能取得理想的成果，于是计划搁置。现在几乎没有人出入，成为了魔物盘踞之地。	位於王都州的封閉坑道。過去曾被用來挖掘地底的瑪那，但因未獲得預期的成果而終止了計畫。現在幾乎已無人進出，成了魔物們的巢穴。
204219	大望の軌道	Trail of Aspirations	大志的轨道	宏願的坑道	入り組んだ坑道の中には、人や物資を運ぶためのトロッコの軌道が張り巡らされている。かつては大きな野望を乗せて走っていたトロッコも、今は錆びつき、捨て置かれている。	In the maze of mine shafts, tracks were laid for carts to transport people and supplies. These carts, once symbols of lofty aspirations, now lie rusted and abandoned.	错综复杂的矿道中，遍布着用于搬运人员和物资的矿车轨道。曾经承载着勃勃野心奔驰的矿车，如今锈迹斑斑，被弃置在这里。	錯綜複雜的坑道中，遍布著用於運送人與物資的礦車軌道。過去載送著龐大野心東奔西走的礦車，如今已然鏽蝕遭到棄置。
204220	白銀の山稜	Silver Ridge	白银山脊	白銀山嶺	王国最北端のシュネール州にある山岳地帯の一角。寒冷な気候のため、一年を通して雪と氷に覆われ、その過酷な環境に適応した動植物が生息している。周辺地域では各所で温泉が湧いており、現地の名物となっている。	Located in Schnell at the northernmost tip of the kingdom, this region along a mountain range is covered in snow and ice year-round due to its cold climate, providing a habitat for flora and fauna that have adapted to the harsh conditions. Hot springs have sprung up throughout the region and become popular local attractions.	王国最北端施内尔州的山岳地带一角。气候寒冷，终年冰雪覆盖，生活在这里的动植物都已经适应了这严苛的环境。周边地区各处都有自然涌出的温泉，是当地的名胜。	位於王國最北端，雪內爾州山岳地帶的一隅。氣候寒冷，終年受冰雪所覆蓋，因此棲息在此的動植物都能適應嚴苛的環境。周邊各地區有溫泉湧出，成為了當地的特色。
204221	深雪の断崖	Deep Snow Bluff	深雪断崖	深雪斷崖	シュネール州の最北部に位置する山地。州内でも特に寒さが厳しく、深く雪が積もっているため、山道を進むには相応の準備が必要となる。人の出入りはほとんどなく、遭難したらまず助からない。	Located in the northernmost part of Schnell, this mountainous region is known for its particularly harsh cold, requiring extensive preparation to navigate its deep snow-covered trails. There is little human traffic, and rescue is impossible should you become stranded.	位于施内尔州最北部的山地。属于州内最寒冷的地区，覆盖着厚厚的积雪，走山路需要做好充分的准备。这一带人迹罕至，若不幸被困于此，获救希望渺茫。	位於雪內爾州最北部的山地。此地氣候放眼州內也是數一數二的嚴寒，且積雪深厚，要行經山道需要做足相應的準備。此地幾乎無人往來，若遇難恐難以求援。
204222	天目指す昏き楼閣	Celestial Gloom Tower	昏暗之冲天楼阁	聳入雲霄的昏暗樓閣	クア州にそびえ立つ塔。遥か昔、星を手に入れようとした\n貴族が建てたとされている。塔の庭に咲いていた薔薇がその貴族の血を吸って浮力を有したとの言い伝えがある。	A tower that stands tall in Kur province. It is said to have been built long ago by a nobleman who sought to seize the stars. Legend has it that the roses in the tower's garden were soaked in the nobleman's blood, causing things in the tower to float.	一座耸立在库亚州的塔。据说这座塔是很久很久以前，一位想要得到星星的贵族建造的。\n有传言说塔脚下的花园中盛开的蔷薇吸收了这位贵族的血液，因而拥有了浮空的力量。	聳立於庫厄州的高塔。據說是由遠古時期一名試圖摘星的貴族建造而成。\n傳聞塔內庭園盛開的薔薇之所以具有浮力，就是因為吸了該名貴族的血。
204223	夢の残滓へ続く抜け道	Passage to the Remnants of Dreams	通往梦境残渣的近道	通往夢想殘渣的小徑	浮流の塔の中にある隠し通路。言い伝えに登場する薔薇は\nその先にあるという。茨の侵食により壁が崩れ、入り口が\n塞がっている。入り口を塞いだのは薔薇が自らを守るためか、あるいは夢の結末を隠すためか……。	A hidden passage within the Tower of Drifting Currents. The roses mentioned in the legends are said to lie beyond this passage. The encroaching vines have caused the walls to crumble, sealing the entrance. Whether the roses sealed the entrance for their own protection, or to hide the dream's end, is unknown...	漂流之塔中的隐藏道路。据说传说中提到的蔷薇就在这条路的前方。由于荆棘的侵蚀，墙壁崩塌，堵住了入口。封闭入口，是蔷薇为了保护自己，抑或是为了隐藏梦境的结局……	漂流之塔內的隱藏通道。傳聞中的薔薇據說就在通道的另一端。\n由於牆壁遭到荊棘侵蝕而崩毀，導致堵塞了入口。\n堵住入口的薔薇究竟是為了保護自身，還是為了隱藏夢想的結局……
204224	安らぎの庭園	Garden of Serenity	安宁庭院	寧靜庭園	クア州にある遺跡。薬草の名産地として知られ、大陸中から人が集まる。園内には古い時代の遺構が点在し、それを取り囲むように花々が咲き乱れている。遺跡の起源は不明だが、この場所の豊富な植生と関係があるといわれている。	An ancient ruin in Kur province. The area is known as a prime location for medicinal herbs, drawing people from across the continent. The garden is overrun with flowers, surrounding relics of a bygone era. While the origin of the ruins is unknown, it is said to be related to the abundant plant life.	位于库亚州的遗迹。是有名的药草产地，吸引了大陆各地的人们造访。园内散布着古代的遗迹，周围环绕着盛开的花丛。遗迹的起源尚不明确，不过据说和此地丰富的植被相关。	位於庫厄州的遺跡。以盛產藥草聞名，吸引了整個大陸的人聚集於此。園內到處都有受花海環繞的古代建築遺跡。遺跡的起源不明，但相傳與此地的豐富植被有關。
204225	花香の通い路	The Fragrant Path	花香小路	花香小徑	花園の深部では、立ち並んだ遺構や草花が壁となり、迷路のように入り組んだ道が形成されている。その先は危険な魔物の縄張りになっており、普通の人間は寄り付かないが、\n希少な薬草を求める者にとっては格好の穴場となっている。	In the deepest parts of the garden, remnants of buildings and wildflowers form walls, creating a maze of winding paths. Beyond is the territory of dangerous monsters, where ordinary people dare not tread. For those in search of rare herbs, however, it proves to be one of the best-kept secrets.	立在花园深处的道道残垣和茂密的花草像墙壁一样交织形成了迷宫般的道路。前方是危险魔物的地盘，虽然普通人不会靠近，\n但对寻求罕见药草的人来说，却是个鲜有人知的好地方。	花園深處有著比鄰而立的遺跡與花草構成的牆，形成一道宛如迷宮般錯綜複雜的小徑。道路的盡頭是危險魔物的地盤，一般人不會輕易靠近，\n但對於追尋稀有藥草的人而言，卻是一處絕佳的秘境。
