id	name	name_en	name_zh-CN	name_zh-TW	description	description_en	description_zh-CN	description_zh-TW
20011	私たちが紡ぐ物語	The Tales We Weave	我们书写的故事	我們譜寫的故事	木の陰からひょっこり現れるソフィー。そっと顔を上げる友人を見て、彼女は嬉しそうに微笑む。\n始まりは、記憶を失った本との出会い。\nあの日の出会いは、やがて日常に変わり、それぞれの物語を紡いでいく。	Sophie suddenly peeks out from behind a tree. A smile spreads across her face as her friend looks up at her.\nThis tale began when Sophie met a book that had lost its memories.\nWhat started as a fateful encounter became the new normal, as fate wove their stories together.	苏菲突然从树荫中出现。她微微抬起头，望着朋友露出开心的微笑。\n一切的开端源于与失忆之书的相遇。\n那一天的相遇将会带来崭新的生活，让她们书写出各自的故事。	蘇菲從樹木後面探出頭來，看著輕輕抬起頭的朋友，她露出開心的微笑。\n一切從遇見喪失記憶的書本開始。\n那天的相遇不久後變成了日常，譜寫各自的故事。
20012	どこまでも続く世界	The Infinite Horizon	无垠的世界	世界沒有盡頭	幼い頃から夢見た、広い外の世界。\n不思議な力に導かれ、フィリスは今そこに立つ。\n広がる空、吹き抜ける風、どこまでも続く大地。\n何もかもが真新しく、胸躍る旅へ――彼女は大きな一歩を踏み出す。	Since she was a young child, she has dreamed of the wide outside world. Led by a mysterious power, Firis finally sets foot out there. The expansive skies, the dancing winds, and the endless lands all seem to envelop her.\nEverything she lays her eyes on is brand new and makes her heart pound with excitement as she takes the first steps of her journey.	那是儿时梦见过的外面的广阔世界。\n菲利丝在神奇力量的指引下，终于站在了这里。\n无垠的天空，自由吹拂的风，向远方绵延的大地。\n她向着充满惊喜的崭新旅途迈出了一大步。	自幼就夢想著外面那片遼闊的世界。\n在神奇力量的引導下，菲莉絲現在就站在那裡。\n廣大的天空、吹拂而過的風、一望無際的大地。\n所有的一切都很新鮮，她朝著這趟令人雀躍的旅程──邁出了一大步。
20013	双子が描く夢	The Twins' Dream	双胞胎心中的梦想	雙胞胎描繪的夢想	「国一番のアトリエ」になる――\nそれは双子の錬金術士が描く夢。\n物静かでマイペースな姉、リディー。\n明るくおてんばな妹、スール。\n時には噛み合わず、すれ違うこともあるけれど、二人が目指す先はいつも同じ。	To become the number one atelier in the country.\nThat is the dream of these twin alchemists.\nLydie, the quiet and laid-back older sister.\nSuelle, the upbeat and tomboyish little sister.\nThough the two of them don't always see eye to eye, the goal they've set their eyes on is the same.	打造“全国第一的炼金工房”——\n这是这对双胞胎炼金术士心中的梦想。\n莉迪是姐姐，性格沉稳、我行我素。\n苏瑞是妹妹，性格开朗活泼。\n虽然她们有时也会产生矛盾与分歧，但她们努力的目标永远是一致的。	打造「全國最棒的鍊金工房」──\n這是雙胞胎鍊金術士描繪的夢想。\n姊姊莉迪個性文靜，做事有自己的步調；\n妹妹蘇瑞則是開朗且淘氣。\n雖然有時候會意見不合而產生摩擦，但兩人的目標一直都是一致的。
20014	ひと夏の冒険へ	A Summer Adventure	短暂夏天的冒险	朝夏季冒險出發	退屈な日常を抜け出すため、ライザと仲間たちは秘密の冒険へと出かける。\n入道雲が見守る夏空の下で。\nさあ、出かけよう――「大切な何か」を見つけるために。	Ryza and her friends set off on a secret adventure to escape their boring lives.\nThe fluffy summer clouds hang over them, as though watching over their travels.\nTheir journey may very well reveal to them what is most important of all.	为了逃离无聊的日常生活，莱莎和伙伴们决定在\n积雨云守护的夏日天空下进行秘密冒险。\n好了，出发吧——为了找到“重要的事物”。	為了擺脫無聊的日常生活，萊莎與夥伴們出外踏上秘密的冒險旅程。\n在積雨雲守護的夏日天空之下，\n走吧，我們出門冒險──一起去尋找「重要的東西」。
20015	新しい冒険の予感	An Adventurous Premonition	全新冒险的预感	全新冒險的預感	あの夏の冒険から３年。ライザは故郷の島を飛び出して王都にやって来た。\n初めて見る景色、新たな出会い、そして友人たちとの再会――。次なる冒険の予感に、彼女は胸を躍らせるのだった。	It's been three years since her summer of adventure. Ryza has traveled from her little island and settled in the royal capital.\nNew sights and encounters await her, as well as reunions with old friends. A premonition of her next adventure fills her heart with excitement.	那场夏日冒险已过去三年。莱莎离开故乡小岛，来到了王都。\n新鲜的景色、新的邂逅，以及与朋友们的重逢——新一场冒险来临的预感让她激动不已。	那個夏天的冒險旅程已經過去三年，萊莎離開故鄉的小島，來到了王都。\n初次見到的景色、全新的邂逅，以及與朋友們的重逢──即將展開下一趟冒險的預感讓她雀躍不已。
30001	色づく景色	The Changing Scenery	色彩点染的景色	彩色的風景	このアトリエで錬金術を学び始めて数年。\nいつの間にか見慣れてしまった外の景色。\n「綺麗ですね……まるで夢の中にいるみたい」\n「ねえレスナ！　あそこまで行ってみようよ！」\n「はい！　行きましょう、先輩がた！」\n――それが今、また鮮やかに色づいた気がした。	"It's been a few years since she began learning alchemy at this atelier.\nSomewhere along the way, she's become used to the scenery here.\n""It's so pretty. It's like I'm floating in a dream.""\n""Hey, Resna! Let's go check out what's over there!""\n""Okay, let's go!""\nThe everyday sights around her haven't yet lost their vivid color."	在这间炼金工房已经学习了数年。\n不知不觉已经看惯了外面的景色。\n“好漂亮啊……简直像在做梦一样。”\n“蕾斯娜！我们去那边看看吧！”\n“嗯！我们走吧，前辈们！”\n——看惯的景色如今好像又染上了新鲜的色彩。	開始在這個鍊金工房學習鍊金術之後經過數年，\n外頭的景色不知不覺間已變得熟悉。\n「好漂亮喔……簡直像在夢境裡一樣。」\n「蕾斯娜！我們去那邊看看嘛！」\n「好！前輩們，我們走吧！」\n──現在，她覺得這片景色又染上了鮮明的色彩。
30002	お勉強の時間だよ！	It's Time to Study!	学习时间到！	念書的時間到了！	「つまりね！　錬金術の理論とは……」\nうーん。アタシたち、騎士試験の勉強をしていたはずなんだけど……\n「次は星と錬金術の関わりについて！　ここ重要だからちゃんと覚えといてね、イザナちゃん！」\nまあ、レスナちゃんが楽しそうだからいっか！	"""So, in other words, one of the most important theories in alchemy is—""\nHmm, she was supposed to be helping me study for the knight exams, though...\n""Next, listen to how the stars are tied to alchemy! It's really important, so make sure to memorize this, Izana!""\nAh well, as long as Resna is having fun, I guess it's okay!"	“也就是说！炼金术的理论是……”\n唔——我们本来应该在为骑士考试复习才对……\n“接下来要讲的是星星与炼金术的关系！这里是重点，要记牢哦，伊札娜！”\n不管了，蕾斯娜开心就好！	「所以說呢！鍊金術的理論就是……」\n唔～我們現在應該是在準備騎士測驗吧……\n「接下來是星星與鍊金術之間的關聯！這裡很重要，要好好記住喔，伊札娜！」\n不過，既然蕾斯娜看起來很開心，那就算了吧！
30003	その瞳に映るもの	The Future in His Eyes	眼中的倒影	映照於眼眸之物	「地底にこれほどのマナが眠っているとはね」\n結晶に彩られた洞窟に、一人佇むロマン。\n「もしかすると……ふふっ、調べてみる価値はありそうだ」\n小瓶の中で輝く星の恵み。それを眺める彼の瞳には、どんな未来が映っているのか。	"""Who would have thought there'd be so much mana sleeping beneath the earth?""\nRoman stands alone in a cave glistening with crystals.\n""Could this mean...? Heh, this seems worth looking into.""\nA blessing from the stars glistens in a small bottle in his hands. He stares past the bottle, to some as-yet-undetermined future."	“没想到地底居然蕴藏着这么多玛那。”\n罗曼独自伫立在结晶装点的洞窟里。\n“莫不是……呵呵，看来颇有调查的价值啊。”\n星之恩赐在小瓶子里闪耀。他注视着那道光芒，眼中又倒映出什么样的未来呢？	「沒想到地底蘊藏著這麼多的瑪那啊。」\n羅曼獨自佇立在因結晶而色彩繽紛的洞窟中。\n「說不定……呵呵，感覺有調查一番的價值呢。」\n他望著在小瓶子裡發光的星之恩惠，眼眸中究竟映照著什麼樣的未來呢？
30004	歴史を紡ぐもの	Those Who Weave History	历史编织者	編織歷史的人	錬金術とは、星の恵みを糧に新たなものを生み出す技。それを操る錬金術士たちは、その手で様々な想いを形にし、歴史を創り出してきた。\nその一人――ザスキアもまた、新たな歴史の紡ぎ手となるのか――	Alchemy is an art that utilizes the blessing of the stars as fuel to create something new. Alchemists wield this art to make their dreams a reality and change the course of history.\nOne such alchemist, Saskia, stands poised to use that power to weave history anew.	炼金术是以星之恩赐为食粮创造出的新技术。操纵炼金术的炼金术士通过这一技术将各种想法化为现实，创造历史。\n萨丝琪亚也是其中之一——她会成为崭新历史的编织者吗？	所謂的鍊金術，就是運用星之恩惠製造出另一種截然不同物品的技術。鍊金術士們運用這項技術，靠雙手將各種想法化為實體，創造出一段又一段的歷史。\n身為其中一員的薩絲琪亞是否也會成為下一個編織歷史者呢──
30005	寄り添う花たち	Snuggling With Flowers	相依的花朵	依偎的花朵	「綺麗な花……摘んでいきたくなっちゃいます」\n「そうね。その中でも……えい！」\n「わ、どうしたんですか、ヴァレリアさん？」\n「一際、綺麗な２輪をお持ち帰り！」\n「は、花じゃないです……」	"""These flowers are so pretty. I'd love to pick a whole bouquet!""\n""Yeah. And the most beautiful flower of all is...!""\n""Wh-What are you doing, Valeria?""\n""I'm taking the two loveliest lovely flowers home!""\n""W-We're not flowers."""	“好漂亮的花啊……简直有点想摘走。”\n“是啊。在这当中我想……嘿！”\n“哇，怎么了，瓦莱莉娅小姐？”\n“把特别漂亮的两朵带回家！”\n“我、我不是花……”	「好美的花……讓人很想摘下來呢。」\n「對呀，尤其是……嘿！」\n「哇！怎麼了，瓦萊莉婭？」\n「我要把特別漂亮的這兩朵帶回家！」\n「我、我不是花啦……」
30006	相棒	My Partner	搭档	搭檔	薄暗い遺跡の中。微かに差し込む星明かりが彼女の長い髪を照らす。私の窮地を救ったのは、冷たく虚ろな目をした戦士。\n――それが「相棒」との運命の出会いだった。	Inside the dimly lit ruins, faint starlight illuminates her long hair. This warrior with cold, empty eyes is the one who saved me from my predicament.\nThat was the fateful meeting between my partner and me.	射入昏暗的遗迹内的微弱星光照耀着她的长发。将我从危机中救出的，是一位目光冰冷空虚的战士——\n那是我与“搭档”命中注定的邂逅。	昏暗的遺跡中，微弱的星光灑落下來，照亮她的一頭長髮。把我從困境中解救出來的，是一名目光冰冷且空洞的戰士。\n──這就是我與「搭檔」命中注定的邂逅。
30007	お宝大発見！	Striking it Rich!	发现宝物！	發現大寶藏！	「おっ、お宝発見！　――って、うわっ！？」\n駆け寄るハイディに魔物の羽音が迫る。\n「こっちは任せといて！　はあっ！」\n「さすがミュー！　っし、今のうち！」\n慣れた手つきで素早く鍵を開ける。\nその中身は果たして……	"""Oh, I found some treasure! Whoa, what?!""\nThe flapping of monstrous wings draws closer as Heidi runs over.\n""Leave this to me! Yaaah!""\n""Thanks, Mu! Now, while you've got them distracted, let's open this!""\nHer experienced hands make quick work of the locked treasure chest. But just what awaits them inside...?"	“哦，发现宝物了！咦，哇啊？！”\n魔物拍打翅膀的声音逼近跑向宝物的海蒂。\n“交给我吧！喝啊！”\n“不愧是缪羽！好，抓住机会！”\n用熟练的手法把锁打开后，\n里边的东西终于要揭晓了……	「哦，發現寶箱！──是說，哇啊！？」\n海蒂跑過來，而她身後是逼近的魔物振翅聲。\n「這邊就交給我吧！喝啊！」\n「不愧是繆羽！好，趁現在！」\n她動作熟練地迅速開鎖，\n那裡面裝的究竟是……
30008	天使の慈愛	An Angel's Kindness	天使的慈爱	天使的慈愛	「ランツェさん、起きてくださーい」\n「あぁ……寝ちまってたか……うっぷ」\n頭痛と吐き気がひどい。飲みすぎたか……。\n「お水どうぞ。こんな所で寝てたら風邪ひいちゃいますよ。身体は大事にしてくださいね」\n……相変わらず、天使みたいに優しい子だ。	"""Lanze, wake up.""\n""Uh? Guess I fell asleep. Urp.""\nHis head pounds and a wave of nausea washes over him. He's had too much to drink again.\n""Here's some water. You'll catch a cold if you sleep here. You need to take better care of yourself.""\nShe's gentle as an angel, as always."	“兰泽先生，快起来——！”\n“哦……我睡着了吗……呕……”\n头痛剧烈、恶心想吐，看来是喝太多了……\n“喝点水吧。睡在这里会感冒的哦。要爱惜自己的身体呀。”\n她依然是往常那个像天使一样温柔的女孩啊。	「藍澤先生，快點醒醒～」\n「啊……我睡著了嗎……嗚嘔！」\n劇烈的頭痛與噁心感襲來，他喝太多了嗎……\n「請喝水。在這種地方睡覺會感冒的，你要好好保重身體。」\n……這孩子還是一樣溫柔得像個天使。
30009	二人だけの時間	A Time Just for Two	两人专属的时光	專屬兩人的時光	他には誰もいないアトリエ。\n部屋の中に響くのは、器材がぶつかる乾いた音と、楽しげな二人の話し声だけ。\n何てことはない日常の一幕。\nけれど、これは幼馴染の二人だけの特別な時間。	The two of them are alone in the atelier.\nThe only sounds they can hear are the gentle clinking of tools and their excited chatting voices.\nAn ordinary moment just like any other.\nBut to these two childhood friends, this moment is special.	炼金工房空无一人。\n房间里只能听到硬质的器材碰撞声和两个人快乐的对话。\n这平平无奇的日常一幕，\n却是属于两位儿时好友的特别时光。	鍊金工房裡沒有其他人在。\n屋內響起的只有器材碰撞的清脆聲響，以及兩人開心的交談聲。\n這是個再平凡不過的日常一景。\n不過，對自幼一起長大的兩人來說，卻是屬於他們的特別時光。
30010	黄昏の錬金術士	The Alchemists of Dusk	黄昏的炼金术士	黃昏的鍊金術士	徐々に終わりの時を迎えつつある世界。\nある者は最愛の家族を探して。\nある者たちは空に浮かぶ夢を求めて。\nある者たちは自身の願いを叶えるために。\nそれぞれの意志は交わり、やがて「黄昏」の真実へと近づいてゆく。	They face a world crumbling towards its end.\nSome search for beloved family members.\nOthers chase their dreams into the sky.\nOthers still seek to have their wishes granted.\nAs their desires cross paths, they come ever closer to the truth of this world of Dusk.	世界正在迎来终焉。\n有的人在寻找挚爱的家人，\n有的人在追寻飘渺的梦想。\n有的人想实现自己的愿望。\n他们的意志交织在一起，渐渐接近“黄昏”的真相。	世界慢慢走向終結之際。\n有些人尋找著最愛的家人；\n有些人追求著飛上空中的夢想；\n有些人則是為了實現自己的心願。\n各自的意志交錯混雜，最終逐漸接近「黃昏」的真相。
30011	高度を上げて	Shoot for the Sky	再飞高点	提升高度	ひと仕事終え、帰路につくエスカとロジー。\n成果は上々。\n二人の表情は達成感に包まれていた。\n上機嫌な二人を乗せた気球は、黄昏の空へと静かに昇ってゆく。	Escha and Logy head home after a hard day of work.\nAccomplishment is its own reward.\nTheir faces beam with the satisfaction of a job well done.\nTheir spirits are high as a balloon quietly lifts them into the Dusk sky.	工作暂告一段落，爱丝卡和罗吉踏上回家的路。\n工作成果颇丰，\n两人的脸上写满了成就感。\n心情大好的二人坐上热气球，静静飞向黄昏的天空。	工作結束後，愛絲卡和羅吉踏上歸途。\n今天成果相當出色，\n他們的臉上洋溢著成就感。\n熱氣球載著心情愉悅的兩人，冉冉升向黃昏的天際。
30012	人形の見る夢	When Dolls Dream	人偶的梦	人偶的夢境	時に師として。時に友として。ソフィーに寄り添い、成長を見守ってきたプラフタ。\n彼女のまぶたの裏に映るのは、一人前になった弟子の姿か、友とのかけがえのない思い出か。\nあるいは――	Plachta has stood by Sophie's side and watched her grow, sometimes as a teacher, sometimes as a friend.\nBut what does she see when she closes her eyes? A student who can stand on her own? Precious memories the friends have shared?\nOr, perhaps...	两人的关系亦师亦友。普拉芙妲陪伴在苏菲身边，守护着她成长。\n她眼帘下倒映着的是独当一面的弟子，还是和朋友独一无二的回忆？\n抑或是——	時而為師，時而為友。普拉芙妲一路陪伴蘇菲，見證了她的成長。\n不知此時映入她眼簾的是已然獨當一面的弟子身影，還是與朋友之間的珍貴回憶。\n又或者是──
30013	もっと遠くへ！	Further Still!	飞向更远的地方！	前往更遠處！	新作の空飛ぶほうきにまたがり、どこまでも広がる大空へと飛び立つフィリス。\n街並みに別れを告げ、次の目的地へと出発する。\n彼女が進むその先には、きっと新しい出会いが待っているのだろう。	Firis straddles her latest creation, a broomstick that carries her through open skies.\nShe says her goodbyes to the townscape below and heads toward her next destination.\nWhat new encounters await her just beyond the horizon?	菲利丝骑上新的飞天扫把，飞向广阔无垠的天空。\n她向这里的家家户户告别，飞向下一个目的地。\n前进的道路上一定有新的邂逅在等着她。	菲莉絲坐上新作品飛天掃帚，飛向無垠的遼闊天際。\n告別大街小巷，出發前往下一個目的地。\n在她抵達之處，想必有全新的邂逅在等待著她吧。
30014	「向こう」への予感	What Lies Beyond	迈向“彼方”的预感	邁向「彼方」的預感	代わり映えのない、退屈な日々に飽き飽きしていたライザ。\nそんな彼女の日常は今日で終わり。彼女は今日、仲間たちとともに遂に一歩を踏み出す。\n日常にないものを求めて――島の向こうへ！	Ryza is bored by the unchanging mundanities of her daily life.\nBut that is all about to change. Today, she and her friends take their first steps toward freedom.\nThey leave the ordinary behind and turn their gaze beyond the confines of their island home!	莱莎受够了一成不变、无聊透顶的日子。\n那样的生活即将在今天告终。今天，她终于要和伙伴们迈出一步。\n为了追寻不平凡的生活——他们向着岛外进发！	萊莎厭倦了一成不變且單調乏味的日子。\n這種無趣的生活今天就要告一段落。今天她終於和夥伴們邁出了第一步。\n為尋找不同於日常的事物──前往島嶼的另一邊！
30015	昼下がりのひととき	Lazy Afternoon	午后小憩	午後的時光	ある昼下がり。フィーの寝顔を見ながら、ライザは幸せそうに笑みをこぼす。\nその寝顔につられるように、彼女も次第にまどろみの中に沈んでいく。\n日が落ちるまで、二人分の寝息が静かに響いた。	Ryza smiles as she gazes at Fi's sleeping face during an afternoon nap.\nThe longer she watches that cute face, the more sleepy it seems to make her.\nTheir gentle snores reverberate through the air as the sun sets.	一天午后，莱莎望着菲的睡脸，忍不住露出了幸福的微笑。\n或许是被菲熟睡的样子感染，莱莎也渐渐进入了梦乡。\n两人一直安详地睡到了日落时分。	一天午後，萊莎望著菲的睡顏，臉上露出了幸福的笑容。\n彷彿受到她的睡顏所誘引，萊莎也漸漸陷入了夢鄉之中。\n兩人熟睡的鼻息輕輕響起，直到太陽下山。
30016	あの夏の続き	A Continuation of That Summer	继续那个夏天	那個夏天的續篇	かつての仲間たちは離れ離れになり、それぞれの道を歩んでいた。共に過ごした思い出を、心の中に大切にしまったままで。\n――しかし彼女たちは再び出会う。交わった道の先には、あの夏の続きが待っている。	The group of friends has separated, each pursuing their own path, though they will cherish the memories they shared forever.\nHowever, they are destined to meet again. When their paths finally cross once more, they will continue the story that began that summer, so long ago.	曾经的伙伴们天各一方，将共同经历的那些回忆珍藏在心底，走上了各自的道路。\n然而——她们又将再次相遇。在交错的道路前方，那个夏天的后续在等待着她们。	曾經的夥伴各奔前程，走上了屬於自己的道路。將彼此一同度過的回憶就這麼珍藏在心中。\n──但她們會再次相遇。那個夏天的故事續篇，正在交會的道路前方等待著她們。
30017	幻想の世界で	In a Phantom World	在梦幻世界	在幻想世界裡	旅の途中、ソフィーが訪れた夢幻の世界。そこでは、世にも不思議な出会いと冒険が待っていた。\nそこで巡り会った仲間たちとの思い出を胸に、錬金術士ソフィーの旅はまだまだ続いていく。	During her travels, Sophie found herself in a dreamlike world full of mysterious encounters and strange adventures.\nWith the memories of the companions she encountered in her heart, the alchemist Sophie sets out on a new journey.	旅途中，苏菲来到了一个梦幻世界。在那里等待着她的是无比不可思议的邂逅和冒险。\n炼金术士苏菲将于此相遇的伙伴们的回忆铭记在心，再次踏上了旅程。	旅行途中，蘇菲造訪了夢幻的世界。世上最不可思議的邂逅與冒險，在那裡等待她的到來。\n帶著與那個世界結識的夥伴所經歷的種種回憶，鍊金術士蘇菲的旅程還要繼續下去。
30018	星空の下で	Under the Starry Sky	星空之下	在星空之下	「――ねえ、あんたたちはどこから来たの？」\n星を見上げ、ヴァレリアは一人問いかける。期待と、憂いと、諦めが籠もったその言葉は、虚しく宙を舞って消えていく。\n「……まあ。そんなの分からないわよね」\n言い聞かせるように、彼女はそっと呟いた。	"""Hey, where did you all come from?""\nValeria asks, gazing up at the stars in the sky. Her voice is full of hope, sorrow, and resignation as her words fade into the void.\n""I guess even you don't know, huh?""\nShe murmurs, as though speaking to herself."	“——喂，你们是从哪里来的？”\n瓦莱莉娅仰望着星空，像自言自语般发问。包含着期待、忧郁，以及断念的话语消散在空无一物的夜空中。\n“……嗯，你们也不知道吧。”\n她仿佛劝慰自己一般轻轻说道。	「──喂，你們是從哪裡來的？」\n瓦萊莉婭仰望星空，獨自問道。那參雜了希冀、憂愁和喪氣的話語，虛無地在空中飄舞並消散而去。\n「……算了，這又有誰知道呢。」\n她低聲自語，像是在自我安慰一般。
30019	涼やかな川のほとりで	By the Cool Riverside	清凉的河边	在涼爽的河畔	レスナの故郷・フリーゲンは、山々の湧き水が集まる地。その恵みを大いに活かし、せせらぎの中で大人も子供も涼をとる。\nほら、またどこかでシャク、シャクと赤い果実を頬張る音。見上げた視線の先には、どこまでも突き抜けるような青が広がっていた。	Spring water flows down from the mountains and into the ponds in Resna's hometown of Friegen. People of all ages gather together to take advantage of these bountiful brooks and cool off.\nListen closely, and you might hear the sound of the townsfolk biting into crisp, red fruits as they relax under a clear blue sky that seems to stretch on forever.	蕾斯娜的故乡弗里根有许多山间涌泉。人们无论男女老少，都爱在潺潺流水边乘凉，尽情享受大自然的恩惠。\n耳边可以听见品尝脆生生的红色水果的声音，而抬头仰望，则可以看见无边无涯的蔚蓝天空。	蕾斯娜的故鄉弗里岡是山林泉水的匯聚之地。這份恩惠受到充分運用，大人小孩都在潺潺水聲之中乘涼。\n快聽，又從某處傳來了大啃紅色果實的清脆聲響。抬頭一看，在視線的前方是一片無窮無盡的藍。
30020	百科繚乱の一撃	Profuse Blows	百科缭乱的一击	百科繚亂的一擊	「よーし！　本気で行っちゃうよ！」\n杖を振り上げるソフィー。書物に記された錬金術の叡智を結集し、特大の一撃を放つ。\n「あたしだって、やればできるんだから！」\n彼女が学び鍛えてきた知識と技が、戦いの中で花開く。	"With her staff raised, Sophie declares, ""Okay! I'm really going for it!"" The alchemical knowledge that she has acquired from books converges into one massive strike. ""Once I put my mind to it, I can do anything!"" The skills she has honed and the wisdom she has gained blossom on the battlefield."	“好！我要动真格了！”\n苏菲高举手杖喊道。她把从书中学到的炼金术知识融会贯通，释放出极其猛烈的一击。\n“只要有心，我也能做到！”\n她至今为止所积累的知识和技巧，终于在战斗中开花结果。	「很好！我要認真起來了！」\n蘇菲舉起手杖，集結了書籍中記載的鍊金術之睿智，揮出特大的一擊。\n「就算是我，只要努力也做得到！」\n她長久以來學習鍛鍊的知識與技巧，在對戰之中開花結果。
30021	刹那の交錯	Intersecting Moments	刹那间的交错	瞬間的交錯	迫り来る敵、張り詰める空気。\nその中を切り抜ける手練れの冒険者が２人。\n敵にとどめを刺したヴァレリアが\n軽く地を蹴り、ライザの隣に降り立つ。\n次の動きは決まった。\n息を合わせるのに、もはや言葉はいらない。	The air is thick with the looming presence of monsters, but two master explorers slice straight through it. After delivering a fatal blow, Valeria lands lightly on the ground beside Ryza. Breathing as one, they already know their next moves without exchanging so much as a word.	敌人步步紧逼，剑拔弩张。\n但两名身手矫健的冒险者应对自如。\n瓦莱莉娅解决完一名敌人，\n脚步轻轻点地，落在莱莎身边。\n接下来该如何行动两人已经了然于心。\n默契的配合，不需要言语。	步步逼近的敵人，劍拔弩張的空氣。\n兩名本領高超的冒險者打破了如此僵局。\n給予敵人致命一擊的瓦萊莉婭\n輕巧一蹬，落到了萊莎身旁。\n下一個行動已然決定。\n兩人之間的默契早已無須言語。
30022	只今お仕事中！	Hard at Work!	现在是工作时间！	目前正在工作中！	「えーと、必要な本はこれとこれと……」\n今日もアトリエで調合にいそしむマリー。心なしか、部屋の中が散らかってきたような……。\n「うわあっ！？」\n「……ふう、危なかった。そろそろ掃除しなきゃマズいかなあ」	"""Um, I need this book, and this one..."" Marie is hard at work synthesizing in the atelier again today. Though it seems she's made a bit of a mess. ""Whoa! ...Phew, that was a close one. Maybe I should tidy up after all..."""	“唔，需要的书有这本和这本，还有……”\n今天玛莉也在炼金工房忙着调合。不知道是不是错觉，房间似乎正变得越来越凌乱……\n“呜哇？！”\n“呼……好险。看来是时候该大扫除了。”	「我看看……需要用到的書有這本和這本……」\n瑪莉今天也在鍊金工房裡忙著調合。是多心了嗎？工房裡似乎越來越亂了……\n「唔哇！？」\n「……呼，好危險。差不多要來打掃一下了。」
30023	パーティーにようこそ！	Welcome to the Party!	欢迎来到派对！	歡迎來參加派對！	パーティー会場の入り口で\n訪れた人々を出迎えるメルルとケイナ。\n「来てくれてありがとう！\n　今日はいっぱい楽しんでいってね！」\n「どうぞ、こちらをお召し上がりください」\n２人のもてなしに、思わず笑顔がこぼれる。	"Meruru and Keina are on hand to greet the guests. ""Thanks for coming! We hope you have a ton of fun today!"" ""Go ahead and help yourself to the refreshments."" Their warm hospitality brings smiles to everyone's faces."	梅露露和凯娜在派对会场入口处接待宾客。\n“感谢你今天来参加派对！玩得开心哦！”\n“请尝尝这道菜吧。”\n两人热情款待宾客的身影让人不禁莞尔。	梅露露和凱娜在派對會場入口\n迎接來訪的人們。\n「謝謝你們前來參加！\n今天一定要玩得開心喔！」\n「請享用這個。」\n兩人的盛情招待，讓賓客們都不由得露出了笑容。
30024	花火を見上げて	Watching Fireworks	仰望烟花	仰望煙火	祝宴会場へ向かう船に乗ったレスナとエスティ。\n空に咲く花を見上げ、レスナは歓声を上げる。\n「わあ、とっても綺麗……！」\n「ふふ、これなら今日は期待できるわね。\n　ステキな出会いの１つや２つ、きっと――！」\n抱く思いは違えど、胸を躍らせる気持ちは同じ。	"Resna and Esty are sailing toward a big party as fireworks bloom overhead. ""Wow, they're so beautiful!"" exclaims Resna. ""Hehe! This sure is setting expectations high for today. We're definitely going to have a great time!"" They might be focusing on different things, but their excitement is the same."	蕾斯娜和艾丝缇搭船前往宴会会场。\n看到空中绽开大朵烟花，蕾斯娜忍不住欢呼。\n“哇，真美……！”\n“呵呵，看来今天很值得期待呢。想必能遇到一两个不错的人——”\n两人虽然心中想法不同，但却享受着同一份喜悦。	蕾斯娜和艾絲緹乘船前往祝賀會場。\n蕾斯娜抬頭望著天空中綻放的花朵，\n發出一聲歡呼。\n「哇，好漂亮……」\n「呵呵，這下子今天很值得期待喔。\n一定會有一、兩個美好的邂逅──」\n雖然兩人心思迥異，但內心的雀躍卻是相同的。
30025	仮装でおでかけ！	Dress-Up Outing!	变装出门！	扮裝出門！	イタズラとお菓子で賑わうお祭りへ繰り出したソフィーとプラフタ。\n「よーし、あたしもイタズラしちゃおうっと！」\n「ソ、ソフィー！？」\n大切な家族で、師匠で、友人。プラフタとこんな風にはしゃげる機会を、逃すわけにはいかない！	"Sophie and Plachta head to a festival full of tricks and treats.\n""All right, I'm going to create some tricks of my own!""\n""S-Sophie?!""\nPlachta—Sophie's family, mentor, and friend—would never miss the chance to frolic like this!"	苏菲和普拉芙妲参加了一场充满恶作剧和糖果的热闹庆典。\n“好——我也要搞恶作剧了！”\n“苏、苏菲？！”\n作为亲爱的家人、师父和朋友，绝对不会错过这个可以和普拉芙妲欢闹的机会！	蘇菲和普拉芙妲來到充滿惡作劇及點心的熱鬧慶典。\n「好，我也來惡作劇一下吧！」\n「蘇、蘇菲！？」\n難得有機會能和這位重要的家人，同時也是自己的師父及朋友的普拉芙妲這樣玩鬧，怎麼可以錯過！
30026	イタズラの時間です	Time for Mischief	恶作剧时间到	惡作劇的時間到了	「お菓子か、イタズラか……\n　いえ、もう答えは決まっていますね……」\n「ちょ、待って待って……！？」\nこの衣装を着てからプラフタの様子がおかしい。突然の展開にヴァレリアは目を白黒させ、逃げ場を失ってしまう――	"""Trick or treat?\nNo need to choose, I've already made my decision.""\n""Wait! What are you doing?!""\nPlachta had been acting strange since she put on the costume. Valeria's eyes dart around in confusion as she loses her chance to escape."	“你是想给我糖果，还是被我恶作剧呢……\n 不对，答案不用问也知道……”\n“啊，等等……？！”\n普拉芙妲穿上这身衣服后就好像怪怪的。突然发生的事让瓦莱莉娅大吃一惊，无处可逃——	「要選點心，還是惡作劇呢……\n不，答案已經決定了……」\n「等、等一下啊……！？」\n穿上這身衣裝後，普拉芙妲的樣子就好古怪。突如其來的發展讓瓦萊莉婭瞠目結舌，無處可逃──
