id	name	name_en	name_zh-CN	name_zh-TW
60190006	[鉄壁の]バーニングローズ	[Perseverant] Burning Rose	[铁壁的]烈焰玫瑰	[鐵壁的]烈焰玫瑰
60190007	[鉄壁の]バーニングローズ	[Perseverant] Burning Rose	[铁壁的]烈焰玫瑰	[鐵壁的]烈焰玫瑰
60190008	[鉄壁の]バーニングローズ	[Perseverant] Burning Rose	[铁壁的]烈焰玫瑰	[鐵壁的]烈焰玫瑰
60190009	[鉄壁の]バーニングローズ	[Perseverant] Burning Rose	[铁壁的]烈焰玫瑰	[鐵壁的]烈焰玫瑰
60190010	バーニングローズ			
60190011	バーニングローズ			
60190012	バーニングローズ			
60192001	巨木兵			
60193001	悠久の守り手			
60193002	悠久の守り手			
60193003	悠久の守り手			
60193004	悠久の守り手			
60194001	[爆弾娘]マリー	[Bomberwoman] Marie	[炸弹女孩]玛莉	[炸彈女孩]瑪莉
60194002	[爆弾娘]マリー	[Bomberwoman] Marie	[炸弹女孩]玛莉	[炸彈女孩]瑪莉
60197001	[嵐の風雲児]ユーディー	[Storm Prodigy] Judie	[暴风雨般的风云人物]优蒂	[暴風般的風雲人物]優蒂
60197002	[嵐の風雲児]ユーディー	[Storm Prodigy] Judie	[暴风雨般的风云人物]优蒂	[暴風般的風雲人物]優蒂
60200001	奈落の暴君	Abyssal Tyrant	地狱暴君	地獄暴君
60200002	奈落の暴君	Abyssal Tyrant	地狱暴君	地獄暴君
60200004	奈落の暴君	Abyssal Tyrant	地狱暴君	地獄暴君
60200005	奈落の暴君	Abyssal Tyrant	地狱暴君	地獄暴君
60200006	奈落の暴君	Abyssal Tyrant	地狱暴君	地獄暴君
60200007	奈落の暴君	Abyssal Tyrant	地狱暴君	地獄暴君
60200008	奈落の暴君	Abyssal Tyrant	地狱暴君	地獄暴君
60200009	奈落の暴君	Abyssal Tyrant	地狱暴君	地獄暴君
60200010	奈落の暴君	Abyssal Tyrant	地狱暴君	地獄暴君
60201001	コズミックシェル	Cosmic Shell	宇宙壳	宇宙殼
60201002	コズミックシェル	Cosmic Shell	宇宙壳	宇宙殼
60201003	コズミックシェル	Cosmic Shell	宇宙壳	宇宙殼
60201004	コズミックシェル	Cosmic Shell	宇宙壳	宇宙殼
60202001	ブラックリーパー	Black Reaper	黑色收割者	闇黑死神
60202002	ブラックリーパー	Black Reaper	黑色收割者	闇黑死神
60202003	ブラックリーパー	Black Reaper	黑色收割者	闇黑死神
60202004	ブラックリーパー	Black Reaper	黑色收割者	闇黑死神
60204001	島魚			
60204002	島魚			
60207001	クリスマスヒツジ			
60207002	クリスマスヒツジ			
60207003	クリスマスヒツジ			
60207004	クリスマスヒツジ			
60209000	ラムローストくん1型	Ram Roast Mk. 1	烤羊肉1型	烤羊肉第1型
60209001	ラムローストくん1型	Ram Roast Mk. 1	烤羊肉1型	烤羊肉第1型
60209002	ラムローストくん1型	Ram Roast Mk. 1	烤羊肉1型	烤羊肉第1型
60209003	ラムローストくん1型	Ram Roast Mk. 1	烤羊肉1型	烤羊肉第1型
60209004	ラムローストくん1型	Ram Roast Mk. 1	烤羊肉1型	烤羊肉第1型
60210001	[正月気分の]鏡もちぷに			
60210002	[正月気分の]鏡もちぷに			
60210003	鏡もちぷに			
60210004	鏡もちぷに			
60210005	鏡もちぷに			
60210006	鏡もちぷに			
60210007	鏡もちぷに			
60210008	鏡もちぷに			
60210015	[正月気分の]鏡もちぷに			
60210016	[正月気分の]鏡もちぷに			
60210017	[正月気分の]鏡もちぷに			
60211001	[新春を寿ぐ]鏡もちでかぷに			
60211002	[新春を寿ぐ]鏡もちでかぷに			
60215001	リボンハット			
80001000	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001001	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001002	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001003	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001004	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001005	[風の塔の]青ぷに	[Tower of Air] Blue Puni	[风之塔的]蓝噗尼	[風之塔的]藍噗尼
80001006	[打の塔の]青ぷに	[Tower of Strike] Blue Puni	[打击之塔的]蓝噗尼	[打之塔的]藍噗尼
80001007	[突の塔の]青ぷに	[Tower of Stab] Blue Puni	[突刺之塔的]蓝噗尼	[突之塔的]藍噗尼
80001008	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001009	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001010	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001011	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001012	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001013	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001014	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001015	[回復する]青ぷに	[Healer] Blue Puni	[会恢复的]蓝噗尼	[回復的]藍噗尼
80001016	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001017	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001018	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001019	[斬の塔の]青ぷに	[Tower of Slash] Blue Puni	[斩击之塔的]蓝噗尼	[斬之塔的]藍噗尼
80001020	[雷の塔の]青ぷに	[Tower of Bolt] Blue Puni	[雷之塔的]蓝噗尼	[雷之塔的]藍噗尼
80001021	[氷の塔の]青ぷに	[Tower of Ice] Blue Puni	[冰之塔的]蓝噗尼	[冰之塔的]藍噗尼
80001022	[火の塔の]青ぷに	[Tower of Fire] Blue Puni	[火之塔的]蓝噗尼	[火之塔的]藍噗尼
80001023	[正月気分の]青ぷに	[New Year's] Blue Puni	[欢度新年的]蓝噗尼	[享受過年氣氛的]藍噗尼
80001024	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001025	[おためし軍曹]青ぷに	[Trial Sergeant] Blue Puni	[体验中士]蓝噗尼	[試玩中士]藍噗尼
80001026	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001027	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001028	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001029	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001030	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001031	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001032	[おためし軍曹]青ぷに	[Trial Sergeant] Blue Puni	[体验中士]蓝噗尼	[試玩中士]藍噗尼
80001033	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001034	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001035	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001036	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001037	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001038	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001039	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001040	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001041	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001042	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001043	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001045	[おためし軍曹]青ぷに	[Trial Sergeant] Blue Puni	[体验中士]蓝噗尼	[試玩中士]藍噗尼
80001046	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001047	[おためし軍曹]青ぷに	[Trial Sergeant] Blue Puni	[体验中士]蓝噗尼	[試煉中士]藍噗尼
80001048	[おためし軍曹]青ぷに	[Trial Sergeant] Blue Puni	[体验中士]蓝噗尼	[試煉中士]藍噗尼
80001049	[おためし軍曹]青ぷに	[Trial Sergeant] Blue Puni	[体验中士]蓝噗尼	[試煉中士]藍噗尼
80001050	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001051	青ぷに	Blue Puni	蓝噗尼	藍噗尼
80001052	[おためし軍曹]青ぷに	[Trial Sergeant] Blue Puni	[体验中士]蓝噗尼	[試煉中士]藍噗尼
80001053	[おためし軍曹]青ぷに	[Trial Sergeant] Blue Puni	[体验中士]蓝噗尼	[試煉中士]藍噗尼
80001054	[おためし軍曹]青ぷに	[Trial Sergeant] Blue Puni	[体验中士]蓝噗尼	[試煉中士]藍噗尼
80001055	[おためし軍曹]青ぷに	[Trial Sergeant] Blue Puni	[体验中士]蓝噗尼	[試煉中士]藍噗尼
80001056	[おためし軍曹]青ぷに	[Trial Sergeant] Blue Puni	[体验中士]蓝噗尼	[試煉中士]藍噗尼
80001057	[おためし軍曹]青ぷに	[Trial Sergeant] Blue Puni	[体验中士]蓝噗尼	[試煉中士]藍噗尼
80002001	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002002	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002003	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002004	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002005	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002006	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002007	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002008	[回復する]緑ぷに	[Healer] Green Puni	[会恢复的]绿噗尼	[回復的]綠噗尼
80002009	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002010	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002011	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002012	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002013	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002014	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002015	[速攻の]緑ぷに	[Swift Attack] Green Puni	[速攻的]绿噗尼	[速攻的]綠噗尼
80002016	[速攻の]緑ぷに	[Swift Attack] Green Puni	[速攻的]绿噗尼	[速攻的]綠噗尼
80002017	[速攻の]緑ぷに	[Swift Attack] Green Puni	[速攻的]绿噗尼	[速攻的]綠噗尼
80002018	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002019	[速攻の]緑ぷに	[Swift Attack] Green Puni	[速攻的]绿噗尼	[速攻的]綠噗尼
80002020	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002021	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002022	[氷の塔の]緑ぷに	[Tower of Ice] Green Puni	[冰之塔的]绿噗尼	[冰之塔的]綠噗尼
80002023	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002024	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002025	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002026	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002027	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002028	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002029	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002030	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002031	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002032	[正月気分の]緑ぷに	[New Year's] Green Puni	[欢度新年的]绿噗尼	[享受過年氣氛的]綠噗尼
80002033	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002034	[正月気分の]緑ぷに	[New Year's] Green Puni	[欢度新年的]绿噗尼	[享受過年氣氛的]綠噗尼
80002035	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002036	[おためし軍曹]緑ぷに	[Trial Sergeant] Green Puni	[体验中士]绿噗尼	[試玩中士]綠噗尼
80002037	[氷の塔の]緑ぷに	[Tower of Ice] Green Puni	[冰之塔的]绿噗尼	[冰之塔的]綠噗尼
80002038	[風の塔の]緑ぷに	[Tower of Air] Green Puni	[风之塔的]绿噗尼	[風之塔的]綠噗尼
80002039	[打の塔の]緑ぷに	[Tower of Strike] Green Puni	[打击之塔的]绿噗尼	[打之塔的]綠噗尼
80002040	[突の塔の]緑ぷに	[Tower of Stab] Green Puni	[突刺之塔的]绿噗尼	[突之塔的]綠噗尼
80002041	[斬の塔の]緑ぷに	[Tower of Slash] Green Puni	[斩击之塔的]绿噗尼	[斬之塔的]綠噗尼
80002042	[雷の塔の]緑ぷに	[Tower of Bolt] Green Puni	[雷之塔的]绿噗尼	[雷之塔的]綠噗尼
80002043	[氷の塔の]緑ぷに	[Tower of Ice] Green Puni	[冰之塔的]绿噗尼	[冰之塔的]綠噗尼
80002044	[火の塔の]緑ぷに	[Tower of Fire] Green Puni	[火之塔的]绿噗尼	[火之塔的]綠噗尼
80002045	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002046	[おためし軍曹]緑ぷに	[Trial Sergeant] Green Puni	[体验中士]绿噗尼	[試玩中士]綠噗尼
80002047	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002048	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002049	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002050	[おためし軍曹]緑ぷに	[Trial Sergeant] Green Puni	[体验中士]绿噗尼	[試玩中士]綠噗尼
80002051	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002052	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002053	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002054	[おためし軍曹]緑ぷに	[Trial Sergeant] Green Puni	[体验中士]绿噗尼	[試煉中士]綠噗尼
80002055	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002056	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002057	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002058	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002059	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002060	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002061	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002062	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002063	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002064	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002065	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002066	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002067	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002068	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002069	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002070	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002071	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002072	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002073	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002074	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002075	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002076	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002077	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002078	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002079	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002080	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002081	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002082	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002083	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002084	緑ぷに	Green Puni	绿噗尼	綠噗尼
80002085	緑ぷに	Green Puni	绿噗尼	綠噗尼
80003000	でかぷに	Big Puni	巨大噗尼	巨大噗尼
80003001	[氷の塔の頑強な]でかぷに	[Tower of Ice Robust] Big Puni	[冰之塔顽强的]巨大噗尼	[冰之塔的頑強的]巨大噗尼
80003002	[氷の塔の頑強な]でかぷに	[Tower of Ice Robust] Big Puni	[冰之塔顽强的]巨大噗尼	[冰之塔的頑強的]巨大噗尼
80003003	でかぷに	Big Puni	巨大噗尼	巨大噗尼
80003004	でかぷに	Big Puni	巨大噗尼	巨大噗尼
80003005	[鉄壁の]でかぷに	[Perseverant] Big Puni	[铁壁的]巨大噗尼	[鐵壁的]巨大噗尼
80003006	でかぷに	Big Puni	巨大噗尼	巨大噗尼
80003007	でかぷに	Big Puni	巨大噗尼	巨大噗尼
80003008	[回復する]でかぷに	[Healer] Big Puni	[会恢复的]巨大噗尼	[回復的]巨大噗尼
80003009	[謎の変異]でかぷに	[Mutated] Big Puni	[神秘变异]巨大噗尼	[神祕變異]巨大噗尼
80003010	[謎の変異]でかぷに	[Mutated] Big Puni	[神秘变异]巨大噗尼	[神祕變異]巨大噗尼
80003011	[謎の変異]でかぷに	[Mutated] Big Puni	[神秘变异]巨大噗尼	[神祕變異]巨大噗尼
80003012	[風の塔の]でかぷに	[Tower of Air] Big Puni	[风之塔的]巨大噗尼	[風之塔的]巨大噗尼
80003013	[打の塔の]でかぷに	[Tower of Strike] Big Puni	[打击之塔的]巨大噗尼	[打之塔的]巨大噗尼
80003014	[突の塔の]でかぷに	[Tower of Stab] Big Puni	[突刺之塔的]巨大噗尼	[突之塔的]巨大噗尼
80003015	[斬の塔の]でかぷに	[Tower of Slash] Big Puni	[斩击之塔的]巨大噗尼	[斬之塔的]巨大噗尼
80003016	[雷の塔の]でかぷに	[Tower of Bolt] Big Puni	[雷之塔的]巨大噗尼	[雷之塔的]巨大噗尼
80003017	[氷の塔の]でかぷに	[Tower of Ice] Big Puni	[冰之塔的]巨大噗尼	[冰之塔的]巨大噗尼
80003018	[火の塔の]でかぷに	[Tower of Fire] Big Puni	[火之塔的]巨大噗尼	[火之塔的]巨大噗尼
80003019	でかぷに	Big Puni	巨大噗尼	巨大噗尼
80003020	[おためし軍曹]でかぷに	[Trial Sergeant] Big Puni	[体验中士]巨大噗尼	[試玩中士]巨大噗尼
80003021	でかぷに	Big Puni	巨大噗尼	巨大噗尼
80003022	[対抗戦特別試合]でかぷに	[Special Competition Match] Big Puni	[对抗赛特别比试]巨大噗尼	[對抗賽特別競賽]巨大噗尼
80003023	でかぷに	Big Puni	巨大噗尼	巨大噗尼
80003024	[おためし軍曹]でかぷに	[Trial Sergeant] Big Puni	[体验中士]巨大噗尼	[試煉中士]巨大噗尼
80003025	[おためし軍曹]でかぷに			
80003026	[おためし軍曹]でかぷに			
80003027	[おためし軍曹]でかぷに	[Trial Sergeant] Big Puni	[体验中士]巨大噗尼	[試煉中士]巨大噗尼
80003028	[おためし軍曹]でかぷに	[Trial Sergeant] Big Puni	[体验中士]巨大噗尼	[試煉中士]巨大噗尼
80003029	[おためし軍曹]でかぷに	[Trial Sergeant] Big Puni	[体验中士]巨大噗尼	[試煉中士]巨大噗尼
80003030	[おためし軍曹]でかぷに	[Trial Sergeant] Big Puni	[体验中士]巨大噗尼	[試煉中士]巨大噗尼
80004001	オオイタチ	Giant Weasel	大鼬	大鼬
80004002	オオイタチ	Giant Weasel	大鼬	大鼬
80004003	オオイタチ	Giant Weasel	大鼬	大鼬
80004004	オオイタチ	Giant Weasel	大鼬	大鼬
80004005	オオイタチ	Giant Weasel	大鼬	大鼬
80004006	オオイタチ	Giant Weasel	大鼬	大鼬
80004007	オオイタチ	Giant Weasel	大鼬	大鼬
80004008	オオイタチ	Giant Weasel	大鼬	大鼬
80004009	オオイタチ	Giant Weasel	大鼬	大鼬
80004010	オオイタチ	Giant Weasel	大鼬	大鼬
80004011	オオイタチ	Giant Weasel	大鼬	大鼬
80004012	[暴れん坊の]オオイタチ	[Unruly] Giant Weasel	[爱惹事的]大鼬	[粗暴的]大鼬
80004013	[暴れん坊の]オオイタチ	[Unruly] Giant Weasel	[爱惹事的]大鼬	[粗暴的]大鼬
80004014	オオイタチ	Giant Weasel	大鼬	大鼬
80004015	オオイタチ	Giant Weasel	大鼬	大鼬
80004016	オオイタチ	Giant Weasel	大鼬	大鼬
80004017	オオイタチ	Giant Weasel	大鼬	大鼬
80004018	オオイタチ	Giant Weasel	大鼬	大鼬
80004019	オオイタチ	Giant Weasel	大鼬	大鼬
80004020	[おためし軍曹]オオイタチ	[Trial Sergeant] Giant Weasel	[体验中士]大鼬	[試玩中士]大鼬
80004021	[風の塔の圧倒者]オオイタチ	[Tower of Air Intimidator] Giant Weasel	[风之塔的压倒者]大鼬	[風之塔的猛將]大鼬
80004022	[打の塔の圧倒者]オオイタチ	[Tower of Strike Intimidator] Giant Weasel	[打击之塔的压倒者]大鼬	[打之塔的猛將]大鼬
80004023	[正月気分の]オオイタチ	[New Year's] Giant Weasel	[欢度新年的]大鼬	[享受過年氣氛的]大鼬
80004024	[正月気分の]オオイタチ	[New Year's] Giant Weasel	[欢度新年的]大鼬	[享受過年氣氛的]大鼬
80004025	[雷の塔の圧倒者]オオイタチ	[Tower of Bolt Intimidator] Giant Weasel	[雷之塔的压倒者]大鼬	[雷之塔的猛將]大鼬
80004026	オオイタチ	Giant Weasel	大鼬	大鼬
80004027	オオイタチ	Giant Weasel	大鼬	大鼬
80004028	[暴れん坊の]オオイタチ	[Unruly] Giant Weasel	[爱惹事的]大鼬	[粗暴的]大鼬
80004029	[氷の塔の圧倒者]オオイタチ	[Tower of Ice Intimidator] Giant Weasel	[冰之塔的压倒者]大鼬	[冰之塔的猛將]大鼬
80004030	オオイタチ	Giant Weasel	大鼬	大鼬
80004031	オオイタチ	Giant Weasel	大鼬	大鼬
80004032	オオイタチ	Giant Weasel	大鼬	大鼬
80004033	[おためし軍曹]オオイタチ	[Trial Sergeant] Giant Weasel	[体验中士]大鼬	[試玩中士]大鼬
80004034	オオイタチ	Giant Weasel	大鼬	大鼬
80004035	オオイタチ	Giant Weasel	大鼬	大鼬
80004036	[暴れん坊の]オオイタチ	[Unruly] Giant Weasel	[爱惹事的]大鼬	[粗暴的]大鼬
80004037	[暴れん坊の]オオイタチ	[Unruly] Giant Weasel	[爱惹事的]大鼬	[粗暴的]大鼬
80004038	[暴れん坊の]オオイタチ	[Unruly] Giant Weasel	[爱惹事的]大鼬	[粗暴的]大鼬
80004039	[暴れん坊の]オオイタチ	[Unruly] Giant Weasel	[爱惹事的]大鼬	[粗暴的]大鼬
80004040	オオイタチ	Giant Weasel	大鼬	大鼬
80004041	オオイタチ	Giant Weasel	大鼬	大鼬
80004042	オオイタチ	Giant Weasel	大鼬	大鼬
80004043	オオイタチ	Giant Weasel	大鼬	大鼬
80004044	オオイタチ	Giant Weasel	大鼬	大鼬
80004045	オオイタチ	Giant Weasel	大鼬	大鼬
80004048	[火の塔の]オオイタチ	[Tower of Fire] Giant Weasel	[火之塔的]大鼬	[火之塔的]大鼬
80004049	[火の塔の]オオイタチ	[Tower of Fire] Giant Weasel	[火之塔的]大鼬	[火之塔的]大鼬
80004050	[氷の塔の]オオイタチ	[Tower of Ice] Giant Weasel	[冰之塔的]大鼬	[冰之塔的]大鼬
80004051	[氷の塔の]オオイタチ	[Tower of Ice] Giant Weasel	[冰之塔的]大鼬	[冰之塔的]大鼬
80004052	[風の塔の]オオイタチ	[Tower of Air] Giant Weasel	[风之塔的]大鼬	[風之塔的]大鼬
80004053	[風の塔の]オオイタチ	[Tower of Air] Giant Weasel	[风之塔的]大鼬	[風之塔的]大鼬
80004054	[雷の塔の]オオイタチ	[Tower of Bolt] Giant Weasel	[雷之塔的]大鼬	[雷之塔的]大鼬
80004055	[雷の塔の]オオイタチ	[Tower of Bolt] Giant Weasel	[雷之塔的]大鼬	[雷之塔的]大鼬
80004056	[斬の塔の]オオイタチ	[Tower of Slash] Giant Weasel	[斩击之塔的]大鼬	[斬之塔的]大鼬
80004057	[斬の塔の]オオイタチ	[Tower of Slash] Giant Weasel	[斩击之塔的]大鼬	[斬之塔的]大鼬
80004058	[打の塔の]オオイタチ	[Tower of Strike] Giant Weasel	[打击之塔的]大鼬	[打之塔的]大鼬
80004059	[打の塔の]オオイタチ	[Tower of Strike] Giant Weasel	[打击之塔的]大鼬	[打之塔的]大鼬
80004060	[突の塔の]オオイタチ	[Tower of Stab] Giant Weasel	[突刺之塔的]大鼬	[突之塔的]大鼬
80004061	[突の塔の]オオイタチ	[Tower of Stab] Giant Weasel	[突刺之塔的]大鼬	[突之塔的]大鼬
80004062	[おためし軍曹]オオイタチ	[Trial Sergeant] Giant Weasel	[体验中士]大鼬	[試煉中士]大鼬
80005001	ブルーフィン	Bluefin	蓝鳍鼬	藍鰭鼬
80005002	ブルーフィン	Bluefin	蓝鳍鼬	藍鰭鼬
80005003	ブルーフィン	Bluefin	蓝鳍鼬	藍鰭鼬
80005004	ブルーフィン	Bluefin	蓝鳍鼬	藍鰭鼬
80005005	ブルーフィン	Bluefin	蓝鳍鼬	藍鰭鼬
80005006	ブルーフィン	Bluefin	蓝鳍鼬	藍鰭鼬
80005007	ブルーフィン	Bluefin	蓝鳍鼬	藍鰭鼬
80005008	ブルーフィン	Bluefin	蓝鳍鼬	藍鰭鼬
80005009	ブルーフィン	Bluefin	蓝鳍鼬	藍鰭鼬
80005010	ブルーフィン	Bluefin	蓝鳍鼬	藍鰭鼬
80005011	ブルーフィン	Bluefin	蓝鳍鼬	藍鰭鼬
80005012	[暴れん坊の]ブルーフィン	[Unruly] Bluefin	[爱惹事的]蓝鳍鼬	[粗暴的]藍鰭鼬
80005013	[暴れん坊の]ブルーフィン	[Unruly] Bluefin	[爱惹事的]蓝鳍鼬	[粗暴的]藍鰭鼬
80005014	[暴れん坊の]ブルーフィン	[Unruly] Bluefin	[爱惹事的]蓝鳍鼬	[粗暴的]藍鰭鼬
80005015	[雷の塔の暴れん坊の]ブルーフィン	[Tower of Bolt Unruly] Bluefin	[雷之塔爱惹事的]蓝鳍鼬	[雷之塔的粗暴的]藍鰭鼬
80005016	[雷の塔の暴れん坊の]ブルーフィン	[Tower of Bolt Unruly] Bluefin	[雷之塔爱惹事的]蓝鳍鼬	[雷之塔的粗暴的]藍鰭鼬
80005017	[おためし軍曹]ブルーフィン	[Trial Sergeant] Bluefin	[体验中士]蓝鳍鼬	[試玩中士]藍鰭鼬
80005018	[暴れん坊の]ブルーフィン	[Unruly] Bluefin	[爱惹事的]蓝鳍鼬	[粗暴的]藍鰭鼬
80005019	[暴れん坊の]ブルーフィン	[Unruly] Bluefin	[爱惹事的]蓝鳍鼬	[粗暴的]藍鰭鼬
80005020	[強固な]ブルーフィン	[Sturdy] Bluefin	[坚定的]蓝鳍鼬	[堅固的]藍鰭鼬
80005021	[強固な]ブルーフィン	[Sturdy] Bluefin	[坚定的]蓝鳍鼬	[堅固的]藍鰭鼬
80005022	ブルーフィン	Bluefin	蓝鳍鼬	藍鰭鼬
80005023	[暴れん坊の]ブルーフィン	[Unruly] Bluefin	[爱惹事的]蓝鳍鼬	[粗暴的]藍鰭鼬
80005024	ブルーフィン	Bluefin	蓝鳍鼬	藍鰭鼬
80005025	[暴れん坊の]ブルーフィン	[Unruly] Bluefin	[爱惹事的]蓝鳍鼬	[粗暴的]藍鰭鼬
80005026	ブルーフィン	Bluefin	蓝鳍鼬	藍鰭鼬
80005027	ブルーフィン	Bluefin	蓝鳍鼬	藍鰭鼬
80005028	ブルーフィン	Bluefin	蓝鳍鼬	藍鰭鼬
80005030	ブルーフィン	Bluefin	蓝鳍鼬	藍鰭鼬
80005031	[火の塔の]ブルーフィン	[Tower of Fire] Bluefin	[火之塔的]蓝鳍鼬	[火之塔的]藍鰭鼬
80005032	[打の塔の]ブルーフィン	[Tower of Strike] Bluefin	[打击之塔的]蓝鳍鼬	[打之塔的]藍鰭鼬
80006001	サベージアサシン	Savage Assassin	野性刺客	野性刺客
80006002	サベージアサシン	Savage Assassin	野性刺客	野性刺客
80006003	サベージアサシン	Savage Assassin	野性刺客	野性刺客
80006004	[執行者]サベージアサシン	[Agent] Savage Assassin	[执行者]野性刺客	[執行者]野性刺客
80006005	[圧倒する]サベージアサシン	[Intimidator] Savage Assassin	[压倒性的]野性刺客	[威震四方的]野性刺客
80006006	サベージアサシン	Savage Assassin	野性刺客	野性刺客
80006007	[暴れん坊の]サベージアサシン	[Unruly] Savage Assassin	[爱惹事的]野性刺客	[粗暴的]野性刺客
80006008	[暴れん坊の]サベージアサシン	[Unruly] Savage Assassin	[爱惹事的]野性刺客	[粗暴的]野性刺客
80006009	[暴れん坊の]サベージアサシン	[Unruly] Savage Assassin	[爱惹事的]野性刺客	[粗暴的]野性刺客
